"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"3245","MONTEBLEU","MINBU ROAD","Condominium","11","CCR","Freehold","Resale","1","1450000","-","850","Strata","26 to 30","1705","May-2019"
"3246","PEBBLE BAY","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2980000","-","1894","Strata","11 to 15","1573","May-2019"
"3247","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1930000","-","1141","Strata","11 to 15","1692","May-2019"
"3248","WHITESCAPE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","850000","-","667","Strata","01 to 05","1274","May-2019"
"3249","TREESCAPE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1008000","-","700","Strata","01 to 05","1441","May-2019"
"3250","LINCOLN SUITES","KHIANG GUAN AVENUE","Condominium","11","CCR","Freehold","Resale","1","1205000","-","527","Strata","16 to 20","2285","May-2019"
"3251","RESIDENTIAL APARTMENTS","JOO CHIAT ROAD","Apartment","15","RCR","9999 yrs lease commencing from 1961","Resale","1","1200000","-","1033","Strata","01 to 05","1161","May-2019"
"3252","SUNSHINE REGENCY","RAMBAI ROAD","Apartment","15","RCR","Freehold","Resale","1","1075000","-","893","Strata","01 to 05","1203","May-2019"
"3253","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","1263000","-","1012","Strata","06 to 10","1248","May-2019"
"3254","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","720000","-","560","Strata","06 to 10","1286","May-2019"
"3255","KELLETT COURT","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1510000","-","1044","Strata","01 to 05","1446","May-2019"
"3256","THE MAKENA","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","1700000","-","1152","Strata","01 to 05","1476","May-2019"
"3257","EDENZ LOFT","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","585000","-","420","Strata","06 to 10","1394","May-2019"
"3258","THE EBONY","LORONG MARICAN","Apartment","14","OCR","Freehold","Resale","1","825000","-","700","Strata","01 to 05","1179","May-2019"
"3259","KATONG GARDENS","TEMBELING ROAD","Condominium","15","RCR","Freehold","Resale","1","2100000","-","1948","Strata","01 to 05","1078","May-2019"
"3260","EDENZ LOFT","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","540000","-","441","Strata","01 to 05","1224","May-2019"
"3261","THE WATERINA","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1585000","-","1356","Strata","01 to 05","1169","May-2019"
"3262","REZI 26","LORONG 26 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","855000","-","667","Strata","01 to 05","1281","May-2019"
"3263","BUCKLEY 18","BUCKLEY ROAD","Apartment","11","CCR","Freehold","Resale","1","2670000","-","1518","Strata","01 to 05","1759","May-2019"
"3264","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1860000","-","1130","Strata","06 to 10","1646","May-2019"
"3265","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2510000","-","2056","Strata","01 to 05","1221","May-2019"
"3266","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1880000","-","1152","Strata","06 to 10","1632","May-2019"
"3267","LAGUNA PARK","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1580000","-","1615","Strata","16 to 20","979","May-2019"
"3268","AMBER RESIDENCES","AMBER ROAD","Condominium","15","RCR","Freehold","Resale","1","2058000","-","1249","Strata","11 to 15","1648","May-2019"
"3269","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","1005000","-","840","Strata","11 to 15","1197","May-2019"
"3270","EUHABITAT","JALAN EUNOS","Condominium","14","OCR","99 yrs lease commencing from 2010","Resale","1","1045000","-","904","Strata","01 to 05","1156","May-2019"
"3271","THE SHORE RESIDENCES","AMBER ROAD","Condominium","15","RCR","103 yrs lease commencing from 2009","Resale","1","2220000","-","1378","Strata","11 to 15","1611","May-2019"
"3272","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","960000","-","1130","Strata","01 to 05","849","May-2019"
"3273","CASA FORTUNA","AH HOOD ROAD","Apartment","12","RCR","Freehold","Resale","1","1050000","-","1238","Strata","11 to 15","848","May-2019"
"3274","EMPRADO SUITES","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1250000","-","1485","Strata","01 to 05","842","May-2019"
"3275","THE ODEON KATONG","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","800000","-","603","Strata","06 to 10","1327","May-2019"
"3276","RESIDENTIAL APARTMENTS","MATTAR ROAD","Apartment","14","RCR","Freehold","Resale","4","8520000","-","8893","Strata","01 to 05","958","May-2019"
"3277","THE WATERINA","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","930000","-","667","Strata","06 to 10","1394","May-2019"
"3278","ONE AMBER","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","2550000","-","2067","Strata","01 to 05","1234","May-2019"
"3279","THE ABERDEEN","JALAN TAMAN","Condominium","12","RCR","Freehold","Resale","1","1868000","-","1765","Strata","06 to 10","1058","May-2019"
"3280","BALMY COURT","LORONG 27A GEYLANG","Apartment","14","RCR","Freehold","Resale","1","975000","-","1141","Strata","01 to 05","855","May-2019"
"3281","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","1165000","-","1012","Strata","01 to 05","1151","May-2019"
"3282","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","2078000","-","1561","Strata","21 to 25","1331","May-2019"
"3283","HILLCREST ARCADIA","ARCADIA ROAD","Condominium","11","CCR","99 yrs lease commencing from 1975","Resale","1","1730000","-","1711","Strata","01 to 05","1011","May-2019"
"3284","ST MICHAEL'S PLACE","JALAN TAMAN","Apartment","12","RCR","Freehold","Resale","1","1450000","-","1259","Strata","06 to 10","1151","May-2019"
"3285","TIVOLI GRANDE","KOON SENG ROAD","Apartment","15","RCR","Freehold","Resale","1","1095000","-","850","Strata","01 to 05","1288","May-2019"
"3286","NATURALIS","LORONG M TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1368000","-","1313","Strata","01 to 05","1042","May-2019"
"3287","THE ARTE","JALAN RAJA UDANG","Condominium","12","RCR","Freehold","Resale","1","2450000","-","1625","Strata","31 to 35","1507","May-2019"
"3288","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","980000","-","689","Strata","21 to 25","1423","May-2019"
"3289","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","2100000","-","1561","Strata","01 to 05","1345","May-2019"
"3290","SOLEIL @ SINARAN","SINARAN DRIVE","Condominium","11","CCR","99 yrs lease commencing from 2006","Resale","1","2950000","-","1475","Strata","26 to 30","2000","May-2019"
"3291","LE CRESCENDO","PAYA LEBAR ROAD","Condominium","14","RCR","Freehold","Resale","1","1865000","-","1539","Strata","06 to 10","1212","May-2019"
"3292","NOVENA COURT","JALAN NOVENA BARAT","Apartment","11","CCR","Freehold","Resale","1","1310000","-","861","Strata","01 to 05","1521","May-2019"
"3293","DOMUS","IRRAWADDY ROAD","Apartment","12","RCR","Freehold","Resale","1","2850000","-","3111","Strata","26 to 30","916","May-2019"
"3294","CENTRAL IMPERIAL","LORONG 14 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","748000","-","743","Strata","06 to 10","1007","May-2019"
"3295","FRANKEL ESTATE","SIGLAP DRIVE","Apartment","15","OCR","999 yrs lease commencing from 1990","Resale","1","1320000","-","1604","Strata","01 to 05","823","May-2019"
"3296","SUNSHINE REGENCY","RAMBAI ROAD","Apartment","15","RCR","Freehold","Resale","1","1100888","-","893","Strata","01 to 05","1232","May-2019"
"3297","VA RESIDENCES","BOON TECK ROAD","Apartment","12","RCR","Freehold","Resale","1","658000","-","506","Strata","01 to 05","1301","May-2019"
"3298","MODA","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","1180000","-","646","Strata","11 to 15","1827","May-2019"
"3299","RIVERBAY","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","1030000","-","786","Strata","06 to 10","1311","May-2019"
"3300","THE HELICONIA","JALAN DAUD","Condominium","14","OCR","Freehold","Resale","1","1280000","-","1302","Strata","06 to 10","983","May-2019"
"3301","CASA SARINA","LORONG SARINA","Condominium","14","OCR","Freehold","Resale","1","1190000","-","1184","Strata","01 to 05","1005","May-2019"
"3302","THE ARTE","JALAN RAJA UDANG","Condominium","12","RCR","Freehold","Resale","1","2230000","-","1528","Strata","26 to 30","1459","May-2019"
"3303","SHELFORD REGENCY","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1398888","-","990","Strata","01 to 05","1413","May-2019"
"3304","THE SOUND","EAST COAST ROAD","Condominium","15","OCR","Freehold","Resale","1","935000","-","581","Strata","01 to 05","1609","May-2019"
"3305","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","1550000","-","1109","Strata","26 to 30","1398","May-2019"
"3306","ESPIRA SUITES","LORONG H TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1150000","-","1206","Strata","01 to 05","954","May-2019"
"3307","THE AMBRA","LORONG H TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1050000","-","818","Strata","01 to 05","1284","May-2019"
"3308","OLEANDER TOWERS","LORONG 1 TOA PAYOH","Apartment","12","RCR","99 yrs lease commencing from 1995","Resale","1","828000","-","861","Strata","16 to 20","962","May-2019"
"3309","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","1093800","-","700","Strata","16 to 20","1563","May-2019"
"3310","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","2725000","-","1561","Strata","01 to 05","1746","May-2019"
"3311","THE MARQUE @ IRRAWADDY","SHAN ROAD","Apartment","12","RCR","Freehold","Resale","1","1450000","-","1087","Strata","11 to 15","1334","May-2019"
"3312","SUNVILLE","ST. MICHAEL'S ROAD","Apartment","12","RCR","Freehold","Resale","1","1220000","-","1184","Strata","06 to 10","1030","May-2019"
"3313","AALTO","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","4080000","-","2024","Strata","16 to 20","2016","May-2019"
"3314","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1450000","-","893","Strata","06 to 10","1623","May-2019"
"3315","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1830000","-","2314","Strata","01 to 05","791","May-2019"
"3316","MANDALE HEIGHTS","MANDALAY ROAD","Apartment","11","CCR","Freehold","Resale","1","1662000","-","1206","Strata","06 to 10","1379","May-2019"
"3317","RESIDENTIAL APARTMENTS","TANJONG KATONG ROAD","Apartment","15","RCR","Freehold","Resale","1","1810000","-","872","Strata","01 to 05","2076","May-2019"
"3318","THOMSON 800","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","4350000","-","3757","Strata","16 to 20","1158","May-2019"
"3319","HAIG 162","HAIG ROAD","Apartment","15","RCR","Freehold","Resale","1","570000","-","366","Strata","06 to 10","1557","May-2019"
"3320","368 THOMSON","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","5000000","-","3391","Strata","31 to 35","1475","May-2019"
"3321","RIVERBAY","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","590000","-","388","Strata","06 to 10","1523","May-2019"
"3322","CRESCENDO PARK","JALAN TUA KONG","Condominium","15","OCR","Freehold","Resale","1","1230000","-","1055","Strata","01 to 05","1166","May-2019"
"3323","GRANDLINK SQUARE","GUILLEMARD ROAD","Apartment","14","RCR","Freehold","Resale","1","1175000","-","1109","Strata","06 to 10","1060","May-2019"
"3324","THE SEAFRONT ON MEYER","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","3280000","-","1604","Strata","16 to 20","2045","May-2019"
"3325","ADAM PARK CONDOMINIUM","ADAM ROAD","Condominium","11","CCR","Freehold","Resale","1","1750000","-","1141","Strata","01 to 05","1534","May-2019"
"3326","ASTOR","LENGKONG EMPAT","Apartment","14","OCR","99 yrs lease commencing from 2002","Resale","1","915000","-","1109","Strata","06 to 10","825","May-2019"
"3327","L'VIV","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1920000","-","990","Strata","06 to 10","1939","May-2019"
"3328","DELIGHT COURT","LORONG 33 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1180000","-","1324","Strata","01 to 05","891","May-2019"
"3329","368 THOMSON","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","1020000","-","689","Strata","11 to 15","1481","May-2019"
"3330","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","1250000","-","936","Strata","06 to 10","1335","May-2019"
"3331","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1420000","-","893","Strata","01 to 05","1589","May-2019"
"3332","CALARASI","KIM KEAT LANE","Apartment","12","RCR","Freehold","Resale","1","1235000","-","1184","Strata","01 to 05","1043","May-2019"
"3333","THE VIRIDIAN","JALAN AMPAS","Apartment","12","RCR","Freehold","Resale","1","1060000","-","883","Strata","16 to 20","1201","May-2019"
"3334","SUNFLOWER VIEW","LORONG 36 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","999000","-","1012","Strata","06 to 10","987","May-2019"
"3335","TAIPAN JADE","ROSE LANE","Apartment","15","RCR","Freehold","Resale","1","1258000","-","1130","Strata","01 to 05","1113","May-2019"
"3336","AALTO","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","3100000","-","1959","Strata","01 to 05","1582","May-2019"
"3337","PALM VISTA","LORONG G TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1248000","-","1055","Strata","01 to 05","1183","May-2019"
"3338","ASTON MANSIONS","LORONG 42 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 1995","Resale","1","1020000","-","1216","Strata","01 to 05","839","May-2019"
"3339","LAGUNA PARK","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1570000","-","1615","Strata","06 to 10","972","May-2019"
"3340","NEWTON 21","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","2210000","-","1184","Strata","16 to 20","1866","May-2019"
"3341","TEN @ SUFFOLK","SUFFOLK ROAD","Apartment","11","CCR","Freehold","Resale","1","1521888","-","1087","Strata","11 to 15","1400","May-2019"
"3342","EUHABITAT","JALAN EUNOS","Condominium","14","OCR","99 yrs lease commencing from 2010","Resale","1","658000","-","517","Strata","01 to 05","1274","May-2019"
"3343","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1080000","-","1087","Strata","01 to 05","993","May-2019"
"3344","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1140000","-","1087","Strata","01 to 05","1049","May-2019"
"3345","GILSTEAD COURT","GILSTEAD ROAD","Condominium","11","CCR","Freehold","Resale","1","2250000","-","1389","Strata","-","1620","May-2019"
"3346","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","930000","-","829","Strata","06 to 10","1122","May-2019"
"3347","KNOX VIEW","LORONG M TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1200000","-","1109","Strata","01 to 05","1082","May-2019"
"3348","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","923000","-","807","Strata","01 to 05","1143","May-2019"
"3349","FORTUNE JADE","DUNMAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1510000","-","1141","Strata","16 to 20","1323","May-2019"
"3350","THE ARMADALE","GILSTEAD ROAD","Apartment","11","CCR","Freehold","Resale","1","1046000","-","678","Strata","01 to 05","1542","May-2019"
"3351","BLOSSOM VIEW","LORONG 26 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","880000","-","990","Strata","01 to 05","889","May-2019"
"3352","DAKOTA RESIDENCES","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2007","Resale","1","1455000","-","1023","Strata","06 to 10","1423","May-2019"
"3353","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2600000","-","1970","Strata","11 to 15","1320","May-2019"
"3354","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1738000","-","1130","Strata","06 to 10","1538","May-2019"
"3355","EAST TREASURE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1755000","-","1948","Strata","01 to 05","901","May-2019"
"3356","COTE D'AZUR","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2001","Resale","1","1200000","-","1281","Strata","01 to 05","937","May-2019"
"3357","SILVERSEA","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2007","Resale","1","1668000","-","1066","Strata","01 to 05","1565","May-2019"
"3358","HILLCREST ARCADIA","ARCADIA ROAD","Condominium","11","CCR","99 yrs lease commencing from 1975","Resale","1","1830000","-","1798","Strata","11 to 15","1018","May-2019"
"3359","PALM OASIS","LORONG H TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","916000","-","743","Strata","01 to 05","1233","Apr-2019"
"3360","ASTON MANSIONS","LORONG 42 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 1995","Resale","1","1038000","-","1195","Strata","06 to 10","869","Apr-2019"
"3361","SIMS EDGE","GEYLANG EAST AVENUE 2","Apartment","14","RCR","Freehold","Resale","1","788000","-","506","Strata","11 to 15","1558","Apr-2019"
"3362","PARADISE PALMS","DUNMAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1285000","-","915","Strata","01 to 05","1404","Apr-2019"
"3363","LAGOON VIEW","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1425000","-","1647","Strata","01 to 05","865","Apr-2019"
"3364","BARTLEY RIDGE","MOUNT VERNON ROAD","Condominium","13","RCR","99 yrs lease commencing from 2012","Resale","1","1530000","-","969","Strata","01 to 05","1579","Apr-2019"
"3365","VILLA MARTIA","MARTIA ROAD","Condominium","15","OCR","Freehold","Resale","1","1490000","-","1152","Strata","01 to 05","1294","Apr-2019"
"3366","THE BELVEDERE","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","2482000","-","1367","Strata","11 to 15","1816","Apr-2019"
"3367","MELROSE VILLE","ROSE LANE","Apartment","15","RCR","Freehold","Resale","1","1080000","-","872","Strata","01 to 05","1239","Apr-2019"
"3368","VICENTA LODGE","LORONG MARZUKI","Apartment","14","OCR","Freehold","Resale","1","1050000","-","1270","Strata","01 to 05","827","Apr-2019"
"3369","RESIDENTIAL APARTMENTS","STANGEE PLACE","Apartment","15","RCR","Freehold","Resale","1","1520000","-","1389","Strata","01 to 05","1095","Apr-2019"
"3370","DE PARADISO","MARTABAN ROAD","Apartment","12","RCR","Freehold","Resale","1","1380000","-","1238","Strata","11 to 15","1115","Apr-2019"
"3371","FLAMINGO VALLEY","SIGLAP ROAD","Condominium","15","OCR","Freehold","Resale","1","1298000","-","990","Strata","01 to 05","1311","Apr-2019"
"3372","THE ARTE","JALAN RAJA UDANG","Condominium","12","RCR","Freehold","Resale","1","2350000","-","1873","Strata","06 to 10","1255","Apr-2019"
"3373","CASUARINA COVE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","1970000","-","1593","Strata","06 to 10","1237","Apr-2019"
"3374","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","2800000","-","1593","Strata","06 to 10","1758","Apr-2019"
"3375","THE ARCADIA","ARCADIA ROAD","Condominium","11","CCR","99 yrs lease commencing from 1979","Resale","1","3369000","-","3735","Strata","06 to 10","902","Apr-2019"
"3376","LA MEYER","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","2680000","-","2121","Strata","01 to 05","1264","Apr-2019"
"3377","UNITED MANSION","EAST COAST ROAD","Apartment","15","OCR","Freehold","Resale","1","1635000","-","1238","Strata","01 to 05","1321","Apr-2019"
"3378","DUNMAN PLACE","DUNMAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1980000","-","1378","Strata","11 to 15","1437","Apr-2019"
"3379","RIVEREDGE","SAMPAN PLACE","Condominium","15","RCR","99 yrs lease commencing from 2004","Resale","1","2230000","-","1593","Strata","06 to 10","1400","Apr-2019"
"3380","SUITES @ NEWTON","SURREY ROAD","Apartment","11","CCR","Freehold","Resale","1","1140000","-","603","Strata","06 to 10","1891","Apr-2019"
"3381","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","1620000","-","1453","Strata","26 to 30","1115","Apr-2019"
"3382","AMBER SKYE","AMBER ROAD","Apartment","15","RCR","Freehold","Resale","1","2432000","-","1216","Strata","11 to 15","1999","Apr-2019"
"3383","MIRO","LINCOLN ROAD","Apartment","11","CCR","Freehold","Resale","1","1820000","-","1249","Strata","21 to 25","1458","Apr-2019"
"3384","VISTA RESIDENCES","JALAN DATOH","Condominium","12","RCR","Freehold","Resale","1","2212500","-","1389","Strata","26 to 30","1593","Apr-2019"
"3385","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2200000","-","1776","Strata","06 to 10","1239","Apr-2019"
"3386","CRADELS","LORONG LIMAU","Apartment","12","RCR","Freehold","Resale","1","675000","-","441","Strata","06 to 10","1529","Apr-2019"
"3387","WAN THO LODGE","WAN THO AVENUE","Apartment","13","RCR","Freehold","Resale","1","1380000","-","1195","Strata","01 to 05","1155","Apr-2019"
"3388","AVA TOWERS","AVA ROAD","Apartment","12","RCR","Freehold","Resale","1","1328888","-","1173","Strata","06 to 10","1133","Apr-2019"
"3389","EAST PALM","PALM ROAD","Apartment","15","OCR","Freehold","Resale","1","1180000","-","1055","Strata","01 to 05","1119","Apr-2019"
"3390","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","680000","-","441","Strata","01 to 05","1541","Apr-2019"
"3391","HOMEY GARDENS","LORONG M TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1200000","-","1023","Strata","01 to 05","1174","Apr-2019"
"3392","CELESTIA","JOO CHIAT TERRACE","Apartment","15","RCR","Freehold","Resale","1","800000","-","646","Strata","01 to 05","1239","Apr-2019"
"3393","EASTERN LAGOON","UPPER EAST COAST ROAD","Condominium","15","OCR","Freehold","Resale","1","980000","-","753","Strata","06 to 10","1301","Apr-2019"
"3394","THE SHORE RESIDENCES","AMBER ROAD","Condominium","15","RCR","103 yrs lease commencing from 2009","Resale","1","970000","-","592","Strata","06 to 10","1638","Apr-2019"
"3395","TRELLIS TOWERS","LORONG 1 TOA PAYOH","Condominium","12","RCR","Freehold","Resale","1","1710000","-","1141","Strata","16 to 20","1499","Apr-2019"
"3396","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","3200000","-","2088","Strata","01 to 05","1532","Apr-2019"
"3397","THE ARTE","JALAN RAJA UDANG","Condominium","12","RCR","Freehold","Resale","1","1965000","-","1625","Strata","06 to 10","1209","Apr-2019"
"3398","KELLETT COURT","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1970000","-","1356","Strata","01 to 05","1453","Apr-2019"
"3399","TAIPAN GRAND","MARINE PARADE ROAD","Apartment","15","OCR","Freehold","Resale","1","1730000","-","1259","Strata","01 to 05","1374","Apr-2019"
"3400","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","Resale","1","1350000","-","850","Strata","11 to 15","1588","Apr-2019"
"3401","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","1288000","-","893","Strata","36 to 40","1442","Apr-2019"
"3402","THE MAKENA","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","1560000","-","926","Strata","01 to 05","1685","Apr-2019"
"3403","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","768000","-","441","Strata","06 to 10","1740","Apr-2019"
"3404","THE WATERINA","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1300000","-","1130","Strata","01 to 05","1150","Apr-2019"
"3405","HAIG COURT","HAIG ROAD","Condominium","15","RCR","Freehold","Resale","1","1480000","-","1076","Strata","06 to 10","1375","Apr-2019"
"3406","VIVA","SUFFOLK WALK","Condominium","11","CCR","Freehold","Resale","1","4080000","-","1959","Strata","11 to 15","2083","Apr-2019"
"3407","LAGUNA PARK","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1320000","-","1453","Strata","11 to 15","908","Apr-2019"
"3408","OLEANDER TOWERS","LORONG 1 TOA PAYOH","Apartment","12","RCR","99 yrs lease commencing from 1995","Resale","1","1280000","-","1141","Strata","06 to 10","1122","Apr-2019"
"3409","COASTARINA","EAST COAST ROAD","Apartment","15","OCR","Freehold","Resale","1","1165000","-","840","Strata","01 to 05","1388","Apr-2019"
"3410","ROYCE RESIDENCES","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","549999","-","420","Strata","01 to 05","1310","Apr-2019"
"3411","THE SEAFRONT ON MEYER","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","3250000","-","1604","Strata","16 to 20","2026","Apr-2019"
"3412","DUNMAN VIEW","HAIG ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","1340000","-","1238","Strata","06 to 10","1083","Apr-2019"
"3413","BARTLEY RIDGE","MOUNT VERNON ROAD","Condominium","13","RCR","99 yrs lease commencing from 2012","Resale","1","1450000","-","1033","Strata","11 to 15","1403","Apr-2019"
"3414","BUTTERWORTH 8","BUTTERWORTH LANE","Condominium","15","RCR","Freehold","Resale","1","1940000","-","1464","Strata","01 to 05","1325","Apr-2019"
"3415","EMERY POINT","IPOH LANE","Apartment","15","RCR","Freehold","Resale","1","1600000","-","1302","Strata","01 to 05","1228","Apr-2019"
"3416","PARC ELEGANCE","TELOK KURAU ROAD","Apartment","15","OCR","Freehold","Resale","1","590000","-","420","Strata","01 to 05","1405","Apr-2019"
"3417","LEVILLE ISUITES","CEYLON ROAD","Apartment","15","RCR","Freehold","Resale","1","910000","-","614","Strata","01 to 05","1483","Apr-2019"
"3418","EMERY POINT","IPOH LANE","Apartment","15","RCR","Freehold","Resale","1","1550000","-","1302","Strata","06 to 10","1190","Apr-2019"
"3419","L'VIV","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","2050000","-","990","Strata","11 to 15","2070","Apr-2019"
"3420","THE VERVE","JALAN RAJAH","Apartment","12","RCR","Freehold","Resale","1","615000","-","441","Strata","01 to 05","1394","Apr-2019"
