"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1334","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2181802","-","1012","Strata","11 to 15","2156","Dec-2019"
"1335","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1634431","-","689","Strata","11 to 15","2373","Dec-2019"
"1336","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","1620000","-","861","Strata","16 to 20","1881","Dec-2019"
"1337","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","4750000","-","2723","Strata","01 to 05","1744","Dec-2019"
"1338","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2650000","-","1216","Strata","46 to 50","2179","Dec-2019"
"1339","THE CLIFT","MCCALLUM STREET","Apartment","01","CCR","99 yrs lease commencing from 2004","Resale","1","1480000","-","775","Strata","21 to 25","1910","Dec-2019"
"1340","TANGLIN VIEW","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 1997","Resale","1","1508000","-","1152","Strata","11 to 15","1309","Dec-2019"
"1341","THE PEARL @ MOUNT FABER","MOUNT FABER ROAD","Condominium","04","RCR","99 yrs lease commencing from 2002","Resale","1","1666800","-","1389","Strata","06 to 10","1200","Dec-2019"
"1342","MURANO","PASIR PANJANG ROAD","Apartment","05","RCR","Freehold","Resale","1","1060000","-","861","Strata","01 to 05","1231","Dec-2019"
"1343","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2817000","-","1528","Strata","21 to 25","1843","Dec-2019"
"1344","ONE-NORTH RESIDENCES","ONE-NORTH GATEWAY","Apartment","05","RCR","99 yrs lease commencing from 2005","Resale","1","850000","-","592","Strata","11 to 15","1436","Dec-2019"
"1345","ASCENTIA SKY","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2008","Resale","1","2258000","-","1851","Strata","11 to 15","1220","Dec-2019"
"1346","DOMAIN 21","DELTA ROAD","Condominium","03","RCR","99 yrs lease commencing from 2004","Resale","1","1830000","-","1281","Strata","16 to 20","1429","Dec-2019"
"1347","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1530000","-","915","Strata","31 to 35","1672","Nov-2019"
"1348","THE ESTIVA","PASIR PANJANG ROAD","Apartment","05","RCR","Freehold","Resale","1","1818000","-","1733","Strata","01 to 05","1049","Nov-2019"
"1349","THE ANCHORAGE","ALEXANDRA ROAD","Condominium","03","RCR","Freehold","Resale","1","1850000","-","1238","Strata","06 to 10","1495","Nov-2019"
"1350","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1565000","-","1184","Strata","36 to 40","1322","Nov-2019"
"1351","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3550000","-","1701","Strata","01 to 05","2087","Nov-2019"
"1352","THE CLIFT","MCCALLUM STREET","Apartment","01","CCR","99 yrs lease commencing from 2004","Resale","1","1038888","-","527","Strata","16 to 20","1970","Nov-2019"
"1353","MARINA COLLECTION","COVE DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2007","Resale","1","6800000","-","3789","Strata","01 to 05","1795","Nov-2019"
"1354","PARC IMPERIAL","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","685000","-","495","Strata","01 to 05","1383","Nov-2019"
"1355","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2511185","-","1163","Strata","11 to 15","2160","Nov-2019"
"1356","LE HILL CONDOMINIUM","PASIR PANJANG HILL","Condominium","05","RCR","Freehold","Resale","1","1640000","-","1335","Strata","01 to 05","1229","Nov-2019"
"1357","CARABELLE","WEST COAST WAY","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1252000","-","947","Strata","01 to 05","1322","Nov-2019"
"1358","SPOTTISWOODE RESIDENCES","SPOTTISWOODE PARK ROAD","Condominium","02","RCR","Freehold","Resale","1","1580000","-","797","Strata","21 to 25","1984","Nov-2019"
"1359","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1050000","-","915","Strata","01 to 05","1148","Nov-2019"
"1360","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","1780000","-","1292","Strata","16 to 20","1378","Nov-2019"
"1361","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","1820000","-","1292","Strata","21 to 25","1409","Nov-2019"
"1362","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2181802","-","990","Strata","11 to 15","2203","Nov-2019"
"1363","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","3010000","-","1206","Strata","16 to 20","2497","Nov-2019"
"1364","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1654597","-","753","Strata","06 to 10","2196","Nov-2019"
"1365","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","1350000","-","1066","Strata","01 to 05","1267","Nov-2019"
"1366","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","3258230","-","1356","Strata","41 to 45","2402","Nov-2019"
"1367","SKYSUITES@ANSON","ENGGOR STREET","Apartment","02","CCR","99 yrs lease commencing from 2008","Resale","1","1608000","-","667","Strata","51 to 55","2409","Nov-2019"
"1368","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2108819","-","1001","Strata","01 to 05","2107","Nov-2019"
"1369","CORALS AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 2007","Resale","1","2520000","-","1238","Strata","06 to 10","2036","Nov-2019"
"1370","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1649795","-","764","Strata","11 to 15","2159","Nov-2019"
"1371","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","2500000","-","1604","Strata","31 to 35","1559","Nov-2019"
"1372","SPOTTISWOODE 18","SPOTTISWOODE PARK ROAD","Apartment","02","RCR","Freehold","Resale","1","1280000","-","635","Strata","06 to 10","2016","Nov-2019"
"1373","QUEENSWAY TOWER","QUEENSWAY","Apartment","03","RCR","Freehold","Resale","1","1608000","-","1539","Strata","06 to 10","1045","Nov-2019"
"1374","INTERNATIONAL PLAZA","ANSON ROAD","Apartment","02","CCR","99 yrs lease commencing from 1970","Resale","1","1050000","-","861","Strata","41 to 45","1219","Nov-2019"
"1375","ALESSANDREA","ALEXANDRA ROAD","Apartment","03","RCR","Freehold","Resale","1","1530000","-","1098","Strata","06 to 10","1394","Nov-2019"
"1376","CORALS AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 2007","Resale","1","1511000","-","570","Strata","06 to 10","2649","Nov-2019"
"1377","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","1610000","-","797","Strata","01 to 05","2021","Nov-2019"
"1378","EMERALD PARK","INDUS ROAD","Condominium","03","RCR","99 yrs lease commencing from 1991","Resale","1","1270000","-","1001","Strata","01 to 05","1269","Nov-2019"
"1379","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1810000","-","1410","Strata","16 to 20","1284","Nov-2019"
"1380","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2409393","-","1163","Strata","01 to 05","2073","Nov-2019"
"1381","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3350000","-","1701","Strata","01 to 05","1970","Nov-2019"
"1382","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","1620000","-","1055","Strata","01 to 05","1536","Nov-2019"
"1383","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2860260","-","1744","Strata","01 to 05","1640","Nov-2019"
"1384","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3700000","-","1722","Strata","01 to 05","2148","Nov-2019"
"1385","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2841600","-","1776","Strata","21 to 25","1600","Nov-2019"
"1386","WALLICH RESIDENCE","WALLICH STREET","Apartment","02","CCR","99 yrs lease commencing from 2011","Resale","1","2265000","-","614","Strata","46 to 50","3692","Nov-2019"
"1387","WALLICH RESIDENCE","WALLICH STREET","Apartment","02","CCR","99 yrs lease commencing from 2011","Resale","1","2275000","-","614","Strata","46 to 50","3708","Nov-2019"
"1388","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2147231","-","1023","Strata","06 to 10","2100","Nov-2019"
"1389","MARINA BAY SUITES","CENTRAL BOULEVARD","Condominium","01","CCR","99 yrs lease commencing from 2007","Resale","1","4680000","-","2680","Strata","11 to 15","1746","Nov-2019"
"1390","SKYSUITES@ANSON","ENGGOR STREET","Apartment","02","CCR","99 yrs lease commencing from 2008","Resale","1","960000","-","398","Strata","41 to 45","2410","Nov-2019"
"1391","BUONA LODGE","ZEHNDER ROAD","Condominium","05","RCR","Freehold","Resale","1","1938000","-","1668","Strata","01 to 05","1162","Nov-2019"
"1392","DOVER PARKVIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1993","Resale","1","970000","-","936","Strata","01 to 05","1036","Nov-2019"
"1393","TERESA VILLE","LOWER DELTA ROAD","Condominium","04","RCR","Freehold","Resale","1","2430000","-","1959","Strata","21 to 25","1240","Nov-2019"
"1394","THE METROPOLITAN CONDOMINIUM","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2006","Resale","1","1650000","-","1076","Strata","36 to 40","1533","Nov-2019"
"1395","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2350000","-","1195","Strata","01 to 05","1967","Nov-2019"
"1396","DOVER PARKVIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1993","Resale","1","1018000","-","936","Strata","01 to 05","1087","Nov-2019"
"1397","HARBOUR SUITES","KAMPONG BAHRU ROAD","Apartment","04","RCR","Freehold","Resale","1","858000","-","527","Strata","06 to 10","1627","Nov-2019"
"1398","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2756000","-","1163","Strata","01 to 05","2371","Nov-2019"
"1399","HARBOUR VIEW TOWERS","TELOK BLANGAH DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1990","Resale","1","1993000","-","1615","Strata","26 to 30","1234","Nov-2019"
"1400","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1900000","-","1227","Strata","06 to 10","1548","Nov-2019"
"1401","CLEMENTIWOODS CONDOMINIUM","WEST COAST ROAD","Condominium","05","OCR","99 yrs lease commencing from 2006","Resale","1","1500000","-","1410","Strata","01 to 05","1064","Nov-2019"
"1402","TWIN REGENCY","KIM TIAN ROAD","Condominium","03","RCR","Freehold","Resale","1","3200000","-","2121","Strata","36 to 40","1509","Nov-2019"
"1403","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","1230000","-","689","Strata","11 to 15","1785","Nov-2019"
"1404","DORSETT RESIDENCES","NEW BRIDGE ROAD","Apartment","02","RCR","99 yrs lease commencing from 2009","Resale","1","1425000","-","689","Strata","01 to 05","2069","Nov-2019"
"1405","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2467011","-","1163","Strata","06 to 10","2122","Nov-2019"
"1406","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1450000","-","678","Strata","01 to 05","2138","Nov-2019"
"1407","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","1418000","-","1066","Strata","01 to 05","1331","Nov-2019"
"1408","ECHELON","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2160000","-","1313","Strata","21 to 25","1645","Nov-2019"
"1409","WALLICH RESIDENCE","WALLICH STREET","Apartment","02","CCR","99 yrs lease commencing from 2011","Resale","1","3450000","-","1098","Strata","51 to 55","3142","Nov-2019"
"1410","SPOTTISWOODE RESIDENCES","SPOTTISWOODE PARK ROAD","Condominium","02","RCR","Freehold","Resale","1","1155000","-","603","Strata","06 to 10","1916","Nov-2019"
"1411","MONTEREY PARK CONDOMINIUM","WEST COAST RISE","Condominium","05","OCR","999 yrs lease commencing from 1885","Resale","1","2050000","-","1625","Strata","06 to 10","1261","Nov-2019"
"1412","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","3740369","-","1593","Strata","16 to 20","2348","Nov-2019"
"1413","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","4975560","-","4607","Strata","36 to 40","1080","Nov-2019"
"1414","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2457408","-","1163","Strata","06 to 10","2114","Nov-2019"
"1415","BOTANNIA","WEST COAST PARK","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1628000","-","1249","Strata","06 to 10","1304","Nov-2019"
"1416","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3919000","-","1744","Strata","01 to 05","2247","Nov-2019"
"1417","REGENT PARK","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 1993","Resale","1","905000","-","904","Strata","01 to 05","1001","Nov-2019"
"1418","ALEXIS","ALEXANDRA ROAD","Apartment","03","RCR","Freehold","Resale","1","950000","-","603","Strata","01 to 05","1576","Nov-2019"
"1419","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3817000","-","1722","Strata","01 to 05","2216","Nov-2019"
"1420","CLYDESVIEW","JERVOIS LANE","Condominium","03","RCR","Freehold","Resale","1","2500000","-","2131","Strata","01 to 05","1173","Nov-2019"
"1421","BOTANNIA","WEST COAST PARK","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1590000","-","1227","Strata","11 to 15","1296","Nov-2019"
"1422","CORALS AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 2007","Resale","1","1538000","-","689","Strata","01 to 05","2233","Nov-2019"
"1423","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","3000000","-","2357","Strata","06 to 10","1273","Nov-2019"
"1424","THE PEARL @ MOUNT FABER","MOUNT FABER ROAD","Condominium","04","RCR","99 yrs lease commencing from 2002","Resale","1","1650000","-","1389","Strata","06 to 10","1188","Nov-2019"
"1425","SEASCAPE","COVE WAY","Condominium","04","CCR","99 yrs lease commencing from 2007","Resale","1","4388000","-","2164","Strata","06 to 10","2028","Nov-2019"
"1426","RIVER PLACE","HAVELOCK ROAD","Condominium","03","RCR","99 yrs lease commencing from 1995","Resale","1","2400000","-","1970","Strata","06 to 10","1218","Nov-2019"
"1427","THE ANCHORAGE","ALEXANDRA ROAD","Condominium","03","RCR","Freehold","Resale","1","1848888","-","1259","Strata","01 to 05","1468","Nov-2019"
"1428","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1755000","-","1346","Strata","06 to 10","1304","Nov-2019"
"1429","FABER CREST","FABER HEIGHTS","Condominium","05","OCR","99 yrs lease commencing from 1996","Resale","1","1220000","-","1410","Strata","01 to 05","865","Nov-2019"
"1430","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2085000","-","947","Strata","01 to 05","2201","Nov-2019"
"1431","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2902987","-","1206","Strata","21 to 25","2408","Nov-2019"
"1432","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1591217","-","721","Strata","06 to 10","2206","Nov-2019"
"1433","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","1300000","-","689","Strata","16 to 20","1887","Nov-2019"
"1434","THE FORESTA @ MOUNT FABER","WISHART ROAD","Condominium","04","RCR","Freehold","Resale","1","1300000","-","861","Strata","01 to 05","1510","Nov-2019"
"1435","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1622907","-","753","Strata","06 to 10","2154","Nov-2019"
"1436","REGENT PARK","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 1993","Resale","1","900000","-","807","Strata","06 to 10","1115","Nov-2019"
"1437","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2618738","-","1163","Strata","16 to 20","2253","Nov-2019"
"1438","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2660000","-","1216","Strata","51 to 55","2187","Nov-2019"
"1439","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2343520","-","958","Strata","51 to 55","2446","Nov-2019"
"1440","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","1400000","-","1066","Strata","01 to 05","1314","Nov-2019"
"1441","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1638272","-","753","Strata","01 to 05","2174","Nov-2019"
"1442","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","1295000","-","1163","Strata","21 to 25","1114","Nov-2019"
"1443","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1632510","-","753","Strata","01 to 05","2167","Oct-2019"
"1444","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1574892","-","678","Strata","01 to 05","2322","Oct-2019"
"1445","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1581614","-","732","Strata","01 to 05","2161","Oct-2019"
"1446","THE ARRIS","YAN KIT ROAD","Apartment","02","RCR","Freehold","Resale","1","1800000","-","969","Strata","01 to 05","1858","Oct-2019"
"1447","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2710927","-","1163","Strata","11 to 15","2332","Oct-2019"
"1448","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","3018000","-","1163","Strata","16 to 20","2596","Oct-2019"
"1449","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","6986183","-","2250","Strata","21 to 25","3105","Oct-2019"
"1450","THE MAYLEA","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1600000","-","1270","Strata","01 to 05","1260","Oct-2019"
"1451","THE METROPOLITAN CONDOMINIUM","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2006","Resale","1","2100000","-","1399","Strata","36 to 40","1501","Oct-2019"
"1452","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","990000","-","969","Strata","21 to 25","1022","Oct-2019"
"1453","HERITAGE VIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1996","Resale","1","1620000","-","1313","Strata","11 to 15","1234","Oct-2019"
"1454","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2554200","-","1163","Strata","11 to 15","2197","Oct-2019"
"1455","MOUNT FABER LODGE","MOUNT FABER ROAD","Condominium","04","RCR","Freehold","Resale","1","4400000","-","3703","Strata","06 to 10","1188","Oct-2019"
"1456","DOVER PARKVIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1993","Resale","1","1088000","-","936","Strata","06 to 10","1162","Oct-2019"
"1457","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","2500000","-","1604","Strata","26 to 30","1559","Oct-2019"
"1458","THE BEACON","CANTONMENT ROAD","Apartment","02","RCR","99 yrs lease commencing from 2004","Resale","1","1438000","-","969","Strata","06 to 10","1484","Oct-2019"
"1459","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1470000","-","840","Strata","06 to 10","1751","Oct-2019"
"1460","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2942360","-","1163","Strata","11 to 15","2531","Oct-2019"
"1461","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","4550000","-","5242","Strata","16 to 20","868","Oct-2019"
"1462","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","2700000","-","2056","Strata","16 to 20","1313","Oct-2019"
"1463","WESTCOVE CONDOMINIUM","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 1995","Resale","1","970000","-","1163","Strata","01 to 05","834","Oct-2019"
"1464","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","2050000","-","883","Strata","66 to 70","2323","Oct-2019"
"1465","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2940000","-","1636","Strata","01 to 05","1797","Oct-2019"
"1466","WALLICH RESIDENCE","WALLICH STREET","Apartment","02","CCR","99 yrs lease commencing from 2011","Resale","1","3280000","-","1098","Strata","36 to 40","2987","Oct-2019"
"1467","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2130000","-","1625","Strata","01 to 05","1310","Oct-2019"
"1468","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2056000","-","1238","Strata","06 to 10","1661","Oct-2019"
"1469","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1320000","-","840","Strata","01 to 05","1572","Oct-2019"
"1470","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1530000","-","1184","Strata","11 to 15","1292","Oct-2019"
"1471","HERITAGE VIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1996","Resale","1","1575000","-","1313","Strata","16 to 20","1199","Oct-2019"
"1472","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","1300000","-","689","Strata","16 to 20","1887","Oct-2019"
"1473","FABER CREST","FABER HEIGHTS","Condominium","05","OCR","99 yrs lease commencing from 1996","Resale","1","950000","-","1033","Strata","01 to 05","919","Oct-2019"
"1474","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2354220","-","1184","Strata","06 to 10","1988","Oct-2019"
"1475","TANGLIN VIEW","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 1997","Resale","1","2315000","-","1927","Strata","16 to 20","1202","Oct-2019"
"1476","WALLICH RESIDENCE","WALLICH STREET","Apartment","02","CCR","99 yrs lease commencing from 2011","Resale","1","3336900","-","1098","Strata","41 to 45","3039","Oct-2019"
"1477","THE OCEANFRONT @ SENTOSA COVE","OCEAN DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2005","Resale","1","1900000","-","1216","Strata","06 to 10","1562","Oct-2019"
"1478","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3300000","-","1625","Strata","01 to 05","2030","Oct-2019"
"1479","SPOTTISWOODE PARK","SPOTTISWOODE PARK ROAD","Apartment","02","RCR","99 yrs lease commencing from 1973","Resale","1","750000","-","850","Strata","01 to 05","882","Oct-2019"
"1480","VILLA DE WEST","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1750000","-","1528","Strata","01 to 05","1145","Oct-2019"
"1481","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","1320000","-","1216","Strata","11 to 15","1085","Oct-2019"
"1482","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","2020000","-","1518","Strata","11 to 15","1331","Oct-2019"
"1483","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","2090000","-","1518","Strata","21 to 25","1377","Oct-2019"
"1484","76 SHENTON","SHENTON WAY","Apartment","02","CCR","99 yrs lease commencing from 2007","Resale","1","1630099","-","969","Strata","11 to 15","1683","Oct-2019"
"1485","THE CLIFT","MCCALLUM STREET","Apartment","01","CCR","99 yrs lease commencing from 2004","Resale","1","1460000","-","775","Strata","26 to 30","1884","Oct-2019"
"1486","EMERALD PARK","INDUS ROAD","Condominium","03","RCR","99 yrs lease commencing from 1991","Resale","1","1410888","-","1087","Strata","06 to 10","1298","Oct-2019"
"1487","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","1370000","-","624","Strata","06 to 10","2194","Oct-2019"
"1488","DOMAIN 21","DELTA ROAD","Condominium","03","RCR","99 yrs lease commencing from 2004","Resale","1","1493000","-","926","Strata","16 to 20","1613","Oct-2019"
"1489","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","3416340","-","1658","Strata","01 to 05","2061","Oct-2019"
"1490","HARBOURLIGHTS","TELOK BLANGAH ROAD","Apartment","04","RCR","Freehold","Resale","1","1370000","-","893","Strata","01 to 05","1533","Oct-2019"
"1491","PEOPLE'S PARK COMPLEX","PARK ROAD","Apartment","01","RCR","99 yrs lease commencing from 1968","Resale","1","469800","-","409","Strata","06 to 10","1149","Oct-2019"
