"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"3621","GOODWOOD RESIDENCE","BUKIT TIMAH ROAD","Condominium","10","CCR","Freehold","Resale","1","7400000","-","2928","Strata","01 to 05","2527","Jun-2018"
"3622","BALMORAL HEIGHTS","BALMORAL CRESCENT","Apartment","10","CCR","Freehold","Resale","1","2050000","-","1163","Strata","01 to 05","1763","Jun-2018"
"3623","RV RESIDENCES","RIVER VALLEY ROAD","Condominium","10","CCR","999 yrs lease commencing from 1877","Resale","1","1940000","-","861","Strata","01 to 05","2253","Jun-2018"
"3624","KERRISDALE","STURDEE ROAD","Condominium","08","RCR","99 yrs lease commencing from 1998","Resale","1","1155000","-","990","Strata","16 to 20","1166","Jun-2018"
"3625","ESPADA","ST. THOMAS WALK","Apartment","09","CCR","Freehold","Resale","1","988000","-","355","Strata","21 to 25","2781","Jun-2018"
"3626","8 @ MOUNT SOPHIA","MOUNT SOPHIA","Condominium","09","CCR","103 yrs lease commencing from 2002","Resale","1","1270000","-","969","Strata","01 to 05","1311","Jun-2018"
"3627","FONTANA HEIGHTS","MOUNT SINAI RISE","Condominium","10","CCR","Freehold","Resale","1","6338000","-","4112","Strata","01 to 05","1541","Jun-2018"
"3628","CAIRNHILL RESIDENCES","CAIRNHILL CIRCLE","Apartment","09","CCR","Freehold","Resale","1","2730000","-","1173","Strata","16 to 20","2327","Jun-2018"
"3629","MARTIN NO 38","MARTIN ROAD","Apartment","09","CCR","Freehold","Resale","1","2330000","-","969","Strata","06 to 10","2405","Jun-2018"
"3630","RV SUITES","RIVER VALLEY ROAD","Apartment","10","CCR","Freehold","Resale","1","1800000","-","1066","Strata","06 to 10","1689","Jun-2018"
"3631","WILKIE STUDIO","WILKIE ROAD","Apartment","09","CCR","Freehold","Resale","1","1738888","-","1163","Strata","01 to 05","1496","Jun-2018"
"3632","THE ASTON","KAY POH ROAD","Apartment","10","CCR","Freehold","Resale","1","1660000","-","1109","Strata","06 to 10","1497","Jun-2018"
"3633","BELLE VUE RESIDENCES","OXLEY WALK","Condominium","09","CCR","Freehold","Resale","1","4600000","-","2239","Strata","01 to 05","2055","Jun-2018"
"3634","ONE OXLEY RISE","OXLEY RISE","Apartment","09","CCR","Freehold","Resale","1","1450000","-","753","Strata","06 to 10","1924","Jun-2018"
"3635","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1220000","-","689","Strata","06 to 10","1771","Jun-2018"
"3636","SOPHIA RESIDENCE","SOPHIA ROAD","Condominium","09","CCR","Freehold","Resale","1","2480000","-","1346","Strata","01 to 05","1843","Jun-2018"
"3637","FOUR SEASONS PARK","CUSCADEN WALK","Condominium","10","CCR","Freehold","Resale","1","6000000","-","2260","Strata","06 to 10","2654","Jun-2018"
"3638","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1825000","-","1195","Strata","16 to 20","1527","Jun-2018"
"3639","WATERMARK ROBERTSON QUAY","RODYK STREET","Apartment","09","CCR","Freehold","Resale","1","2000000","-","958","Strata","06 to 10","2088","Jun-2018"
"3640","GAMBIER COURT","KIM YAM ROAD","Apartment","09","CCR","99 yrs lease commencing from 1997","Resale","1","1600000","-","1163","Strata","06 to 10","1376","Jun-2018"
"3641","HILLTOPS","CAIRNHILL CIRCLE","Condominium","09","CCR","Freehold","Resale","1","5659000","-","1593","Strata","16 to 20","3552","Jun-2018"
"3642","MARTIN PLACE RESIDENCES","MARTIN PLACE","Condominium","09","CCR","Freehold","Resale","1","2950000","-","1421","Strata","06 to 10","2076","Jun-2018"
"3643","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","2750000","-","1862","Strata","01 to 05","1477","Jun-2018"
"3644","GRANGE INFINITE","GRANGE ROAD","Condominium","09","CCR","Freehold","Resale","1","4550000","-","2217","Strata","06 to 10","2052","Jun-2018"
"3645","THE MARBELLA","MOUNT SINAI RISE","Condominium","10","CCR","Freehold","Resale","1","3160000","-","1744","Strata","16 to 20","1812","Jun-2018"
"3646","VIZ AT HOLLAND","QUEENSWAY","Condominium","10","CCR","Freehold","Resale","1","1500000","-","861","Strata","11 to 15","1742","Jun-2018"
"3647","ORCHARD COURT","OXLEY ROAD","Apartment","09","CCR","99 yrs lease commencing from 1973","Resale","1","1628000","-","1453","Strata","01 to 05","1120","Jun-2018"
"3648","RESIDENTIAL APARTMENTS","RANGOON ROAD","Apartment","08","RCR","Freehold","Resale","1","1200000","-","1367","Strata","01 to 05","878","Jun-2018"
"3649","BELLERIVE","KENG CHIN ROAD","Apartment","10","CCR","Freehold","Resale","1","2680000","-","1539","Strata","11 to 15","1741","Jun-2018"
"3650","CLIFTEN","EWE BOON ROAD","Apartment","10","CCR","Freehold","Resale","1","2830000","-","2034","Strata","16 to 20","1391","Jun-2018"
"3651","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1070000","-","603","Strata","01 to 05","1775","Jun-2018"
"3652","THE HORIZON","HOLT ROAD","Condominium","10","CCR","Freehold","Resale","1","2600000","-","1561","Strata","01 to 05","1666","Jun-2018"
"3653","CITYLIGHTS","JELLICOE ROAD","Condominium","08","RCR","99 yrs lease commencing from 2004","Resale","1","990000","-","592","Strata","21 to 25","1672","Jun-2018"
"3654","THE PATERSON","PATERSON ROAD","Condominium","09","CCR","Freehold","Resale","1","3330000","-","1464","Strata","11 to 15","2275","Jun-2018"
"3655","THE SERENADE @ HOLLAND","HOLLAND ROAD","Condominium","10","CCR","99 yrs lease commencing from 2001","Resale","1","1810000","-","1507","Strata","16 to 20","1201","Jun-2018"
"3656","LEONIE SUITES","LEONIE HILL","Apartment","09","CCR","99 yrs lease commencing from 2002","Resale","1","1720000","-","926","Strata","16 to 20","1858","Jun-2018"
"3657","PARC CENTENNIAL","KAMPONG JAVA ROAD","Apartment","09","CCR","Freehold","Resale","1","1800000","-","1163","Strata","16 to 20","1548","Jun-2018"
"3658","DE LENTE","HOLLAND ROAD","Apartment","10","CCR","Freehold","Resale","1","1130000","-","743","Strata","01 to 05","1521","Jun-2018"
"3659","WATERSCAPE AT CAVENAGH","CAVENAGH ROAD","Apartment","09","CCR","Freehold","Resale","1","1800000","-","1141","Strata","01 to 05","1578","Jun-2018"
"3660","THE ELEMENT @ STEVENS","STEVENS ROAD","Apartment","10","CCR","Freehold","Resale","1","2300000","-","1389","Strata","01 to 05","1656","Jun-2018"
"3661","SCOTTS 28","SCOTTS ROAD","Condominium","09","CCR","Freehold","Resale","1","3938000","-","1733","Strata","21 to 25","2272","Jun-2018"
"3662","2 RVG","RIVER VALLEY GROVE","Apartment","09","CCR","Freehold","Resale","1","1650000","-","893","Strata","01 to 05","1847","Jun-2018"
"3663","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1530000","-","915","Strata","06 to 10","1672","Jun-2018"
"3664","SOUTHBANK","NORTH BRIDGE ROAD","Apartment","07","RCR","99 yrs lease commencing from 2006","Resale","1","1008000","-","592","Strata","21 to 25","1703","Jun-2018"
"3665","UE SQUARE","RIVER VALLEY ROAD","Apartment","09","CCR","929 yrs lease commencing from 1953","Resale","1","2450000","-","1528","Strata","06 to 10","1603","Jun-2018"
"3666","NASSIM MANSION","NASSIM HILL","Apartment","10","CCR","Freehold","Resale","1","10000000","-","3520","Strata","01 to 05","2841","Jun-2018"
"3667","VIDA","PECK HAY ROAD","Apartment","09","CCR","Freehold","Resale","1","1195000","-","527","Strata","06 to 10","2266","Jun-2018"
"3668","BOTANIC GARDENS VIEW","TAMAN SERASI","Apartment","10","CCR","Freehold","Resale","1","3200000","-","1755","Strata","01 to 05","1824","Jun-2018"
"3669","REGENCY PARK","NATHAN ROAD","Condominium","10","CCR","Freehold","Resale","1","5550000","-","3175","Strata","21 to 25","1748","Jun-2018"
"3670","PARC EMILY","MOUNT EMILY ROAD","Condominium","09","CCR","Freehold","Resale","1","1150000","-","592","Strata","01 to 05","1943","Jun-2018"
"3671","WATERSCAPE AT CAVENAGH","CAVENAGH ROAD","Apartment","09","CCR","Freehold","Resale","1","1170000","-","700","Strata","01 to 05","1672","Jun-2018"
"3672","ROBERTSON EDGE","TONG WATT ROAD","Apartment","09","CCR","999 yrs lease commencing from 1841","Resale","1","925500","-","495","Strata","06 to 10","1869","Jun-2018"
"3673","LATITUDE","JALAN MUTIARA","Condominium","10","CCR","Freehold","Resale","1","2800000","-","1324","Strata","06 to 10","2115","Jun-2018"
"3674","VISIONCREST","OXLEY RISE","Apartment","09","CCR","Freehold","Resale","1","1535000","-","753","Strata","01 to 05","2037","Jun-2018"
"3675","JERVOIS JADE APARTMENTS","JERVOIS CLOSE","Apartment","10","CCR","99 yrs lease commencing from 1998","Resale","1","2200000","-","2056","Strata","11 to 15","1070","Jun-2018"
"3676","ST THOMAS SUITES","ST. THOMAS WALK","Condominium","09","CCR","Freehold","Resale","1","4250000","-","2013","Strata","01 to 05","2111","Jun-2018"
"3677","KERRISDALE","STURDEE ROAD","Condominium","08","RCR","99 yrs lease commencing from 1998","Resale","1","1260000","-","1259","Strata","01 to 05","1000","Jun-2018"
"3678","THE LIGHT @ CAIRNHILL","CAIRNHILL CIRCLE","Condominium","09","CCR","Freehold","Resale","1","2450000","-","1238","Strata","01 to 05","1979","Jun-2018"
"3679","ESPADA","ST. THOMAS WALK","Apartment","09","CCR","Freehold","Resale","1","1250000","-","560","Strata","26 to 30","2233","Jun-2018"
"3680","THE EQUATORIAL","STEVENS ROAD","Condominium","10","CCR","Freehold","Resale","1","3012000","-","1722","Strata","11 to 15","1749","Jun-2018"
"3681","CITY SQUARE RESIDENCES","KITCHENER LINK","Condominium","08","RCR","Freehold","Resale","1","930000","-","570","Strata","06 to 10","1630","Jun-2018"
"3682","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","7111840","-","5081","Strata","31 to 35","1400","Jun-2018"
"3683","THE TESSARINA","WILBY ROAD","Condominium","10","CCR","Freehold","Resale","1","2250000","-","1324","Strata","06 to 10","1699","Jun-2018"
"3684","THE NASSIM","NASSIM HILL","Condominium","10","CCR","Freehold","Resale","1","7638000","-","1927","Strata","01 to 05","3964","Jun-2018"
"3685","BELMOND GREEN","BALMORAL ROAD","Condominium","10","CCR","Freehold","Resale","1","2880000","-","1550","Strata","06 to 10","1858","Jun-2018"
"3686","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","5469000","-","4112","Strata","31 to 35","1330","Jun-2018"
"3687","LUSH ON HOLLAND HILL","HOLLAND HILL","Condominium","10","CCR","Freehold","Resale","1","3350000","-","1851","Strata","06 to 10","1809","Jun-2018"
"3688","THE SIXTH AVENUE RESIDENCES","SIXTH AVENUE","Condominium","10","CCR","Freehold","Resale","1","3330000","-","2347","Strata","01 to 05","1419","Jun-2018"
"3689","ZENITH","ZION ROAD","Apartment","10","CCR","999 yrs lease commencing from 1877","Resale","1","1080000","-","560","Strata","06 to 10","1930","Jun-2018"
"3690","THE TRIZON","RIDGEWOOD CLOSE","Condominium","10","CCR","Freehold","Resale","1","3180000","-","1894","Strata","11 to 15","1679","Jun-2018"
"3691","WILKIE 80","WILKIE ROAD","Apartment","09","CCR","Freehold","Resale","1","975000","-","560","Strata","06 to 10","1742","Jun-2018"
"3692","LIBERTE","SARKIES ROAD","Apartment","10","CCR","Freehold","Resale","1","1783000","-","743","Strata","01 to 05","2401","Jun-2018"
"3693","THE MERLOT","KENG LEE ROAD","Apartment","08","RCR","Freehold","Resale","1","1080000","-","883","Strata","11 to 15","1224","Jun-2018"
"3694","PARK HOUSE","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","Resale","60","375497670","-","94120","Strata","06 to 10","3990","Jun-2018"
"3695","CRYSTAL COURT","RIVER VALLEY ROAD","Apartment","10","CCR","Freehold","Resale","1","1490000","-","1109","Strata","01 to 05","1344","Jun-2018"
"3696","MILL POINT","ZION CLOSE","Apartment","10","CCR","999 yrs lease commencing from 1877","Resale","1","1010000","-","527","Strata","11 to 15","1915","Jun-2018"
"3697","HOLLAND MEWS","HOLLAND ROAD","Apartment","10","CCR","Freehold","Resale","1","4060000","-","2422","Strata","01 to 05","1676","Jun-2018"
"3698","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","2280000","-","1281","Strata","21 to 25","1780","Jun-2018"
"3699","THE MERLOT","KENG LEE ROAD","Apartment","08","RCR","Freehold","Resale","1","1476000","-","1098","Strata","06 to 10","1344","May-2018"
"3700","CAVAN SUITES","CAVAN ROAD","Apartment","08","RCR","Freehold","Resale","1","575000","-","366","Strata","01 to 05","1571","May-2018"
"3701","THE SIXTH AVENUE RESIDENCES","SIXTH AVENUE","Condominium","10","CCR","Freehold","Resale","1","2450000","-","1356","Strata","01 to 05","1806","May-2018"
"3702","URBAN LOFTS","RANGOON ROAD","Apartment","08","RCR","Freehold","Resale","1","620000","-","431","Strata","01 to 05","1440","May-2018"
"3703","THE LEVELZ","FARRER ROAD","Condominium","10","CCR","Freehold","Resale","1","1300000","-","786","Strata","06 to 10","1654","May-2018"
"3704","NOMU","HANDY ROAD","Apartment","09","CCR","Freehold","Resale","1","1380000","-","603","Strata","06 to 10","2289","May-2018"
"3705","SOUTHBANK","NORTH BRIDGE ROAD","Apartment","07","RCR","99 yrs lease commencing from 2006","Resale","1","1480000","-","958","Strata","16 to 20","1545","May-2018"
"3706","VIZ AT HOLLAND","QUEENSWAY","Condominium","10","CCR","Freehold","Resale","1","1620000","-","947","Strata","06 to 10","1710","May-2018"
"3707","WILKIE 48","WILKIE ROAD","Apartment","09","CCR","Freehold","Resale","1","1760000","-","1292","Strata","01 to 05","1363","May-2018"
"3708","THE BALMORAL","BALMORAL PARK","Condominium","10","CCR","Freehold","Resale","1","4280000","-","2745","Strata","01 to 05","1559","May-2018"
"3709","STUDIOS @ MARNE","MARNE ROAD","Apartment","08","RCR","Freehold","Resale","1","885000","-","883","Strata","01 to 05","1003","May-2018"
"3710","THE PATERSON","PATERSON ROAD","Condominium","09","CCR","Freehold","Resale","1","3158000","-","1421","Strata","06 to 10","2223","May-2018"
"3711","THE SUITES AT CENTRAL","DEVONSHIRE ROAD","Condominium","09","CCR","Freehold","Resale","1","1600000","-","635","Strata","16 to 20","2519","May-2018"
"3712","QUINTERRA","HOLLAND ROAD","Apartment","10","CCR","99 yrs lease commencing from 2006","Resale","1","2150000","-","1679","Strata","01 to 05","1280","May-2018"
"3713","LUMA","RIVER VALLEY GROVE","Apartment","09","CCR","Freehold","Resale","1","1670000","-","904","Strata","11 to 15","1847","May-2018"
"3714","WING ON LIFE GARDEN","BUKIT TIMAH ROAD","Apartment","10","CCR","Freehold","Resale","1","5850000","-","3240","Strata","21 to 25","1806","May-2018"
"3715","QUINTERRA","HOLLAND ROAD","Apartment","10","CCR","99 yrs lease commencing from 2006","Resale","1","2250000","-","1787","Strata","11 to 15","1259","May-2018"
"3716","BELLERIVE","KENG CHIN ROAD","Apartment","10","CCR","Freehold","Resale","1","3030000","-","1679","Strata","11 to 15","1804","May-2018"
"3717","RIVERGATE","ROBERTSON QUAY","Apartment","09","CCR","Freehold","Resale","1","3808000","-","1755","Strata","06 to 10","2170","May-2018"
"3718","CITY SQUARE RESIDENCES","KITCHENER LINK","Condominium","08","RCR","Freehold","Resale","1","965000","-","570","Strata","11 to 15","1692","May-2018"
"3719","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1090000","-","635","Strata","06 to 10","1716","May-2018"
"3720","THE PIER AT ROBERTSON","MOHAMED SULTAN ROAD","Apartment","09","CCR","Freehold","Resale","1","1580000","-","678","Strata","06 to 10","2330","May-2018"
"3721","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9533000","-","2691","Strata","26 to 30","3543","May-2018"
"3722","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1150000","-","635","Strata","06 to 10","1811","May-2018"
"3723","PATERSON RESIDENCE","PATERSON ROAD","Condominium","09","CCR","Freehold","Resale","1","1530000","-","710","Strata","01 to 05","2154","May-2018"
"3724","THE IMPERIAL","JALAN RUMBIA","Condominium","09","CCR","Freehold","Resale","1","2965000","-","1464","Strata","11 to 15","2025","May-2018"
"3725","THE NASSIM","NASSIM HILL","Condominium","10","CCR","Freehold","Resale","1","7077100","-","1927","Strata","01 to 05","3673","May-2018"
"3726","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","8537000","-","2250","Strata","31 to 35","3795","May-2018"
"3727","GLENTREES","MOUNT SINAI LANE","Condominium","10","CCR","999 yrs lease commencing from 1885","Resale","1","1800000","-","1346","Strata","01 to 05","1338","May-2018"
"3728","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","6350000","-","1830","Strata","21 to 25","3470","May-2018"
"3729","TRIBECA","KIM SENG ROAD","Condominium","09","CCR","Freehold","Resale","1","3280000","-","1765","Strata","01 to 05","1858","May-2018"
"3730","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","10150400","-","2691","Strata","21 to 25","3772","May-2018"
"3731","THE LIGHT @ CAIRNHILL","CAIRNHILL CIRCLE","Condominium","09","CCR","Freehold","Resale","1","3450000","-","1561","Strata","11 to 15","2210","May-2018"
"3732","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9904000","-","2691","Strata","26 to 30","3680","May-2018"
"3733","THE TRIZON","RIDGEWOOD CLOSE","Condominium","10","CCR","Freehold","Resale","1","1810000","-","1044","Strata","11 to 15","1734","May-2018"
"3734","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","6554000","-","1830","Strata","26 to 30","3582","May-2018"
"3735","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9992000","-","2691","Strata","31 to 35","3713","May-2018"
"3736","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9175800","-","2691","Strata","11 to 15","3410","May-2018"
"3737","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","8624000","-","2250","Strata","26 to 30","3833","May-2018"
"3738","FERRELL RESIDENCES","BUKIT TIMAH ROAD","Apartment","10","CCR","Freehold","Resale","1","3500000","-","1841","Strata","11 to 15","1902","May-2018"
"3739","NATHAN RESIDENCES","NATHAN ROAD","Apartment","10","CCR","Freehold","Resale","1","1120000","-","592","Strata","06 to 10","1892","May-2018"
"3740","THE HOLLAND COLLECTION","HOLLAND ROAD","Apartment","10","CCR","Freehold","Resale","1","4520000","-","3261","Strata","01 to 05","1386","May-2018"
"3741","ESPADA","ST. THOMAS WALK","Apartment","09","CCR","Freehold","Resale","1","2200000","-","1270","Strata","31 to 35","1732","May-2018"
"3742","WATERSCAPE AT CAVENAGH","CAVENAGH ROAD","Apartment","09","CCR","Freehold","Resale","1","2660000","-","1313","Strata","01 to 05","2026","May-2018"
"3743","CONCOURSE SKYLINE","BEACH ROAD","Apartment","07","RCR","99 yrs lease commencing from 2008","Resale","1","1386000","-","840","Strata","11 to 15","1651","May-2018"
"3744","OXFORD SUITES","OXFORD ROAD","Apartment","08","RCR","Freehold","Resale","1","1180000","-","893","Strata","01 to 05","1321","May-2018"
"3745","REGENCY PARK","NATHAN ROAD","Condominium","10","CCR","Freehold","Resale","1","5600000","-","3175","Strata","11 to 15","1764","May-2018"
"3746","THE BOTANIC ON LLOYD","LLOYD ROAD","Condominium","09","CCR","Freehold","Resale","1","5100000","-","2594","Strata","01 to 05","1966","May-2018"
"3747","SKYLINE 360 @ SAINT THOMAS WALK","ST. THOMAS WALK","Condominium","09","CCR","Freehold","Resale","1","3600000","-","1733","Strata","01 to 05","2077","May-2018"
"3748","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9020000","-","2250","Strata","31 to 35","4009","May-2018"
"3749","DUCHESS RESIDENCES","DUCHESS AVENUE","Condominium","10","CCR","999 yrs lease commencing from 1875","Resale","1","2770000","-","1464","Strata","01 to 05","1892","May-2018"
"3750","OXFORD SUITES","OXFORD ROAD","Apartment","08","RCR","Freehold","Resale","1","1280000","-","893","Strata","06 to 10","1433","May-2018"
"3751","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","7486000","-","2250","Strata","11 to 15","3328","May-2018"
"3752","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9304000","-","2691","Strata","21 to 25","3457","May-2018"
"3753","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9128000","-","2691","Strata","16 to 20","3392","May-2018"
"3754","ESPADA","ST. THOMAS WALK","Apartment","09","CCR","Freehold","Resale","1","1960000","-","1012","Strata","31 to 35","1937","May-2018"
"3755","TEXTILE CENTRE","JALAN SULTAN","Apartment","07","RCR","99 yrs lease commencing from 1970","Resale","1","800000","-","883","Strata","16 to 20","906","May-2018"
"3756","TOMLINSON HEIGHTS","TOMLINSON ROAD","Condominium","10","CCR","Freehold","Resale","1","11500000","-","4047","Strata","11 to 15","2841","May-2018"
"3757","THE COSMOPOLITAN","KIM SENG ROAD","Condominium","09","CCR","Freehold","Resale","1","3900000","-","1679","Strata","21 to 25","2323","May-2018"
"3758","MUTIARA VIEW","JALAN MUTIARA","Apartment","10","CCR","Freehold","Resale","1","1880000","-","1216","Strata","01 to 05","1546","May-2018"
"3759","BOTANIC GARDENS MANSION","TAMAN SERASI","Apartment","10","CCR","Freehold","Resale","1","2650000","-","1399","Strata","06 to 10","1894","May-2018"
"3760","LLOYD SIXTYFIVE","LLOYD ROAD","Apartment","09","CCR","Freehold","Resale","1","5685000","-","1722","Strata","01 to 05","3301","May-2018"
"3761","RV SUITES","RIVER VALLEY ROAD","Apartment","10","CCR","Freehold","Resale","1","920000","-","495","Strata","06 to 10","1858","May-2018"
"3762","ORCHARD TOWERS","CLAYMORE DRIVE","Apartment","09","CCR","Freehold","Resale","1","2600000","-","1970","Strata","16 to 20","1320","May-2018"
"3763","CUSCADEN RESIDENCES","CUSCADEN ROAD","Condominium","10","CCR","Freehold","Resale","1","3300000","-","1453","Strata","06 to 10","2271","May-2018"
"3764","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9216000","-","2691","Strata","16 to 20","3425","May-2018"
"3765","HILLTOPS","CAIRNHILL CIRCLE","Condominium","09","CCR","Freehold","Resale","1","4200000","-","1335","Strata","11 to 15","3147","May-2018"
"3766","CLYDES RESIDENCE","MERGUI ROAD","Apartment","08","RCR","Freehold","Resale","1","1260000","-","1119","Strata","11 to 15","1126","May-2018"
"3767","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","8470000","-","2250","Strata","21 to 25","3765","May-2018"
"3768","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","1750000","-","1076","Strata","26 to 30","1626","May-2018"
"3769","NEW FUTURA","LEONIE HILL ROAD","Condominium","09","CCR","Freehold","Resale","1","9040000","-","2691","Strata","11 to 15","3359","May-2018"
"3770","BOTANIC GARDENS VIEW","TAMAN SERASI","Apartment","10","CCR","Freehold","Resale","1","3000000","-","1410","Strata","06 to 10","2128","May-2018"
"3771","ATTITUDE AT KIM YAM","KIM YAM ROAD","Apartment","09","CCR","999 yrs lease commencing from 1841","Resale","1","715000","-","366","Strata","06 to 10","1954","May-2018"
"3772","8 @ MOUNT SOPHIA","MOUNT SOPHIA","Condominium","09","CCR","103 yrs lease commencing from 2002","Resale","1","1265000","-","861","Strata","06 to 10","1469","May-2018"
"3773","NATHAN RESIDENCES","NATHAN ROAD","Apartment","10","CCR","Freehold","Resale","1","1500000","-","775","Strata","06 to 10","1935","May-2018"
"3774","CITY SQUARE RESIDENCES","KITCHENER LINK","Condominium","08","RCR","Freehold","Resale","1","2280000","-","1518","Strata","06 to 10","1502","May-2018"
"3775","RV EDGE","SHANGHAI ROAD","Apartment","10","CCR","Freehold","Resale","1","788000","-","366","Strata","06 to 10","2153","May-2018"
"3776","CONCOURSE SKYLINE","BEACH ROAD","Apartment","07","RCR","99 yrs lease commencing from 2008","Resale","1","2500000","-","1399","Strata","11 to 15","1787","May-2018"
"3777","CAIRNHILL RESIDENCES","CAIRNHILL CIRCLE","Apartment","09","CCR","Freehold","Resale","1","3660000","-","2131","Strata","16 to 20","1717","May-2018"
"3778","CLIFTEN","EWE BOON ROAD","Apartment","10","CCR","Freehold","Resale","1","1891000","-","1184","Strata","06 to 10","1597","May-2018"
"3779","111 EMERALD HILL","EMERALD HILL ROAD","Apartment","09","CCR","Freehold","Resale","1","5194000","-","2121","Strata","06 to 10","2449","May-2018"
"3780","CAVENAGH HOUSE","CLEMENCEAU AVENUE NORTH","Apartment","09","CCR","Freehold","Resale","1","2500000","-","1701","Strata","11 to 15","1470","May-2018"
"3781","ONE TREE HILL RESIDENCE","ONE TREE HILL","Apartment","10","CCR","Freehold","Resale","1","5900000","-","4607","Strata","16 to 20","1281","May-2018"
"3782","LE NOUVEL ARDMORE","ARDMORE PARK","Condominium","10","CCR","Freehold","Resale","1","16800000","-","3907","Strata","11 to 15","4300","May-2018"
"3783","THE TESSARINA","WILBY ROAD","Condominium","10","CCR","Freehold","Resale","1","1650000","-","1033","Strata","01 to 05","1597","May-2018"
"3784","WATERFALL GARDENS","FARRER ROAD","Condominium","10","CCR","Freehold","Resale","1","3550000","-","2196","Strata","06 to 10","1617","May-2018"
"3785","SOUTHBANK","NORTH BRIDGE ROAD","Apartment","07","RCR","99 yrs lease commencing from 2006","Resale","1","1521330","-","969","Strata","16 to 20","1570","May-2018"
"3786","THE TRIZON","RIDGEWOOD CLOSE","Condominium","10","CCR","Freehold","Resale","1","2650000","-","1346","Strata","16 to 20","1970","May-2018"
"3787","URBANA","RIVER VALLEY CLOSE","Condominium","09","CCR","Freehold","Resale","1","2100000","-","1012","Strata","16 to 20","2075","May-2018"
"3788","LE NOUVEL ARDMORE","ARDMORE PARK","Condominium","10","CCR","Freehold","Resale","1","16036040","-","4133","Strata","16 to 20","3880","May-2018"
"3789","THE MKZ","MACKENZIE ROAD","Apartment","09","CCR","Freehold","Resale","1","870000","-","517","Strata","01 to 05","1684","May-2018"
"3790","THE PLAZA","BEACH ROAD","Apartment","07","RCR","99 yrs lease commencing from 1968","Resale","1","765000","-","764","Strata","26 to 30","1001","May-2018"
"3791","D'LEEDON","LEEDON HEIGHTS","Condominium","10","CCR","99 yrs lease commencing from 2010","Resale","1","6259920","-","4489","Strata","31 to 35","1395","May-2018"
"3792","STEVENS SUITES","STEVENS CLOSE","Apartment","10","CCR","Freehold","Resale","1","1950000","-","1130","Strata","01 to 05","1725","May-2018"
"3793","STUDIOS @ MARNE","MARNE ROAD","Apartment","08","RCR","Freehold","Resale","1","750000","-","560","Strata","01 to 05","1340","May-2018"
"3794","CLYDES RESIDENCE","MERGUI ROAD","Apartment","08","RCR","Freehold","Resale","1","1230000","-","1119","Strata","01 to 05","1099","May-2018"
"3795","RV EDGE","SHANGHAI ROAD","Apartment","10","CCR","Freehold","Resale","1","840000","-","463","Strata","01 to 05","1815","May-2018"
