"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"5405","NATURA@HILLVIEW","HILLVIEW TERRACE","Apartment","23","OCR","Freehold","Resale","1","1050000","-","1044","Strata","06 to 10","1006","Mar-2018"
"5406","THE BEVERLY","TOH TUCK ROAD","Apartment","21","RCR","Freehold","Resale","1","1490000","-","1130","Strata","01 to 05","1318","Mar-2018"
"5407","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","995000","-","1163","Strata","01 to 05","856","Mar-2018"
"5408","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","1450000","-","1389","Strata","01 to 05","1044","Mar-2018"
"5409","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","812000","-","667","Strata","01 to 05","1217","Mar-2018"
"5410","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1530000","-","1130","Strata","01 to 05","1354","Mar-2018"
"5411","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","790000","-","1119","Strata","06 to 10","706","Mar-2018"
"5412","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","980000","-","829","Strata","01 to 05","1182","Mar-2018"
"5413","MERAWOODS","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1310000","-","1346","Strata","01 to 05","974","Mar-2018"
"5414","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","775000","-","1130","Strata","01 to 05","686","Mar-2018"
"5415","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1480000","-","1356","Strata","06 to 10","1091","Mar-2018"
"5416","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1710000","-","1528","Strata","06 to 10","1119","Mar-2018"
"5417","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","Condominium","23","OCR","99 yrs lease commencing from 1995","Resale","1","850000","-","1023","Strata","16 to 20","831","Mar-2018"
"5418","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1650000","-","1647","Strata","06 to 10","1002","Mar-2018"
"5419","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1500000","-","1313","Strata","01 to 05","1142","Mar-2018"
"5420","THE BLOSSOMVALE","DUNEARN ROAD","Condominium","21","RCR","999 yrs lease commencing from 1884","Resale","1","1362000","-","840","Strata","06 to 10","1622","Mar-2018"
"5421","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1020000","-","1281","Strata","16 to 20","796","Mar-2018"
"5422","J GATEWAY","GATEWAY DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2012","Resale","1","1250000","-","678","Strata","26 to 30","1843","Mar-2018"
"5423","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","615000","-","538","Strata","11 to 15","1143","Mar-2018"
"5424","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","940000","-","861","Strata","11 to 15","1092","Mar-2018"
"5425","PARK NATURA","BUKIT BATOK EAST AVENUE 6","Condominium","23","RCR","Freehold","Resale","1","2120000","-","1776","Strata","01 to 05","1194","Mar-2018"
"5426","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1350000","-","1302","Strata","01 to 05","1037","Mar-2018"
"5427","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","800000","-","904","Strata","01 to 05","885","Mar-2018"
"5428","MERALODGE","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1700000","-","1776","Strata","01 to 05","957","Mar-2018"
"5429","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","820000","-","969","Strata","01 to 05","846","Mar-2018"
"5430","HUME PARK II","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1060000","-","969","Strata","06 to 10","1094","Mar-2018"
"5431","SPRINGDALE CONDOMINIUM","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1500000","-","1389","Strata","06 to 10","1080","Mar-2018"
"5432","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","755000","-","861","Strata","11 to 15","877","Mar-2018"
"5433","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1388000","-","1701","Strata","16 to 20","816","Mar-2018"
"5434","GOODLUCK GARDEN","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","210","610000000","-","326515","Strata","01 to 05","1868","Mar-2018"
"5435","THE JADE","BUKIT BATOK CENTRAL LINK","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1430000","-","1884","Strata","01 to 05","759","Mar-2018"
"5436","THE PETALS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1760000","-","1765","Strata","06 to 10","997","Mar-2018"
"5437","PARK NATURA","BUKIT BATOK EAST AVENUE 6","Condominium","23","RCR","Freehold","Resale","1","2080000","-","1819","Strata","01 to 05","1143","Mar-2018"
"5438","SUMMERHILL","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1990000","-","1604","Strata","01 to 05","1241","Mar-2018"
"5439","THE BLOSSOMVALE","DUNEARN ROAD","Condominium","21","RCR","999 yrs lease commencing from 1884","Resale","1","1335000","-","840","Strata","06 to 10","1590","Mar-2018"
"5440","ESPA","CASHEW ROAD","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1268008","-","1087","Strata","01 to 05","1166","Mar-2018"
"5441","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","590000","-","506","Strata","01 to 05","1166","Mar-2018"
"5442","ROSEWOOD SUITES","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2008","Resale","1","1000000","-","1259","Strata","01 to 05","794","Mar-2018"
"5443","SHERWOOD TOWER","JALAN ANAK BUKIT","Apartment","21","RCR","99 yrs lease commencing from 1976","Resale","1","662800","-","829","Strata","01 to 05","800","Mar-2018"
"5444","THE MADEIRA","BUKIT BATOK STREET 31","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","1020000","-","1302","Strata","01 to 05","783","Mar-2018"
"5445","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1520000","-","1862","Strata","11 to 15","816","Mar-2018"
"5446","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1520000","-","1550","Strata","01 to 05","981","Mar-2018"
"5447","THE AMSTON","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","1200000","-","1313","Strata","06 to 10","914","Mar-2018"
"5448","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","2100000","-","2045","Strata","16 to 20","1027","Mar-2018"
"5449","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1420000","-","1378","Strata","01 to 05","1031","Mar-2018"
"5450","TOH YI COURT","TOH YI DRIVE","Condominium","21","RCR","Freehold","Resale","1","2850000","-","3218","Strata","-","886","Mar-2018"
"5451","BUKIT REGENCY","UPPER BUKIT TIMAH VIEW","Condominium","21","RCR","Freehold","Resale","1","1480000","-","1432","Strata","01 to 05","1034","Mar-2018"
"5452","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","880000","-","635","Strata","06 to 10","1386","Mar-2018"
"5453","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","940000","-","721","Strata","11 to 15","1303","Mar-2018"
"5454","THE BLOSSOMVALE","DUNEARN ROAD","Condominium","21","RCR","999 yrs lease commencing from 1884","Resale","1","1900000","-","1335","Strata","01 to 05","1424","Mar-2018"
"5455","CLEMENTI PARK","SUNSET WAY","Condominium","21","OCR","Freehold","Resale","1","2100000","-","1959","Strata","06 to 10","1072","Mar-2018"
"5456","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1900000","-","1582","Strata","01 to 05","1201","Mar-2018"
"5457","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","2225000","-","2465","Strata","06 to 10","903","Mar-2018"
"5458","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","870000","-","732","Strata","16 to 20","1189","Mar-2018"
"5459","THE BEVERLY","TOH TUCK ROAD","Apartment","21","RCR","Freehold","Resale","1","1988000","-","1496","Strata","01 to 05","1329","Mar-2018"
"5460","CHANTILLY RISE","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1200000","-","1270","Strata","06 to 10","945","Mar-2018"
"5461","BEAUTY WORLD CENTRE","UPPER BUKIT TIMAH ROAD","Apartment","21","RCR","99 yrs lease commencing from 1979","Resale","1","1500000","-","1873","Strata","11 to 15","801","Mar-2018"
"5462","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1850000","-","1927","Strata","01 to 05","960","Mar-2018"
"5463","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1015000","-","1163","Strata","06 to 10","873","Mar-2018"
"5464","CASABLANCA","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2001","Resale","1","874000","-","1109","Strata","11 to 15","788","Mar-2018"
"5465","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","830000","-","893","Strata","01 to 05","929","Mar-2018"
"5466","WOODGROVE CONDOMINIUM","WOODGROVE DRIVE","Condominium","25","OCR","99 yrs lease commencing from 1997","Resale","1","1100000","-","1518","Strata","01 to 05","725","Mar-2018"
"5467","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1360000","-","1281","Strata","06 to 10","1062","Feb-2018"
"5468","CLEMENTI PARK","SUNSET WAY","Condominium","21","OCR","Freehold","Resale","1","1706617","-","1625","Strata","06 to 10","1050","Feb-2018"
"5469","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2500000","-","1862","Strata","01 to 05","1343","Feb-2018"
"5470","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1688000","-","1346","Strata","01 to 05","1255","Feb-2018"
"5471","J GATEWAY","GATEWAY DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2012","Resale","1","1000000","-","603","Strata","06 to 10","1659","Feb-2018"
"5472","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","665000","-","538","Strata","11 to 15","1236","Feb-2018"
"5473","SUITES DE LAUREL","JALAN ANAK BUKIT","Apartment","21","RCR","999 yrs lease commencing from 1885","Resale","1","950000","-","646","Strata","01 to 05","1471","Feb-2018"
"5474","BEAUTY WORLD CENTRE","UPPER BUKIT TIMAH ROAD","Apartment","21","RCR","99 yrs lease commencing from 1979","Resale","1","1550000","-","1970","Strata","21 to 25","787","Feb-2018"
"5475","SHERWOOD TOWER","JALAN ANAK BUKIT","Apartment","21","RCR","99 yrs lease commencing from 1976","Resale","1","968000","-","1539","Strata","01 to 05","629","Feb-2018"
"5476","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2300000","-","1324","Strata","06 to 10","1737","Feb-2018"
"5477","HUME PARK I","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1280000","-","1346","Strata","01 to 05","951","Feb-2018"
"5478","HUME PARK II","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","980000","-","958","Strata","01 to 05","1023","Feb-2018"
"5479","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1000000","-","1238","Strata","11 to 15","808","Feb-2018"
"5480","CASPIAN","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2008","Resale","1","1300000","-","1206","Strata","11 to 15","1078","Feb-2018"
"5481","ESPA","CASHEW ROAD","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1300000","-","1109","Strata","01 to 05","1173","Feb-2018"
"5482","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1980000","-","1668","Strata","06 to 10","1187","Feb-2018"
"5483","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","808000","-","570","Strata","01 to 05","1416","Feb-2018"
"5484","PARK NATURA","BUKIT BATOK EAST AVENUE 6","Condominium","23","RCR","Freehold","Resale","1","1568000","-","1378","Strata","01 to 05","1138","Feb-2018"
"5485","THE BLOSSOMVALE","DUNEARN ROAD","Condominium","21","RCR","999 yrs lease commencing from 1884","Resale","1","1320000","-","840","Strata","01 to 05","1572","Feb-2018"
"5486","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","786000","-","904","Strata","06 to 10","869","Feb-2018"
"5487","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1080000","-","1227","Strata","11 to 15","880","Feb-2018"
"5488","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1020000","-","1163","Strata","06 to 10","877","Feb-2018"
"5489","SHERWOOD TOWER","JALAN ANAK BUKIT","Apartment","21","RCR","99 yrs lease commencing from 1976","Resale","1","1100000","-","1830","Strata","06 to 10","601","Feb-2018"
"5490","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","950000","-","958","Strata","01 to 05","992","Feb-2018"
"5491","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","846000","-","1206","Strata","11 to 15","702","Feb-2018"
"5492","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1350000","-","1216","Strata","06 to 10","1110","Feb-2018"
"5493","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1035000","-","570","Strata","06 to 10","1814","Feb-2018"
"5494","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","Condominium","23","OCR","99 yrs lease commencing from 1995","Resale","1","815000","-","1173","Strata","06 to 10","695","Feb-2018"
"5495","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","1305000","-","1173","Strata","11 to 15","1112","Feb-2018"
"5496","SPRINGDALE CONDOMINIUM","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1250000","-","1130","Strata","06 to 10","1106","Feb-2018"
"5497","HILLVIEW PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1400000","-","1432","Strata","06 to 10","978","Feb-2018"
"5498","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1030000","-","1076","Strata","01 to 05","957","Feb-2018"
"5499","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","968000","-","958","Strata","01 to 05","1010","Feb-2018"
"5500","MERAWOODS","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1290000","-","1346","Strata","06 to 10","959","Feb-2018"
"5501","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1128888","-","1023","Strata","01 to 05","1104","Feb-2018"
"5502","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","805000","-","904","Strata","11 to 15","890","Feb-2018"
"5503","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","720000","-","1087","Strata","01 to 05","662","Feb-2018"
"5504","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","2075000","-","1701","Strata","06 to 10","1220","Feb-2018"
"5505","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1680000","-","1776","Strata","01 to 05","946","Feb-2018"
"5506","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","820000","-","1173","Strata","11 to 15","699","Feb-2018"
"5507","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1260000","-","1249","Strata","06 to 10","1009","Feb-2018"
"5508","PARK NATURA","BUKIT BATOK EAST AVENUE 6","Condominium","23","RCR","Freehold","Resale","1","2628000","-","2863","Strata","01 to 05","918","Feb-2018"
"5509","HUME PARK I","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","888888","-","904","Strata","01 to 05","983","Feb-2018"
"5510","THE BEVERLY","TOH TUCK ROAD","Apartment","21","RCR","Freehold","Resale","1","1800000","-","1518","Strata","01 to 05","1186","Feb-2018"
"5511","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","2200000","-","1894","Strata","01 to 05","1161","Feb-2018"
"5512","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","1200000","-","1378","Strata","01 to 05","871","Feb-2018"
"5513","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","800000","-","1259","Strata","06 to 10","635","Feb-2018"
"5514","CLEMENTI PARK","SUNSET WAY","Condominium","21","OCR","Freehold","Resale","1","1970000","-","1873","Strata","01 to 05","1052","Feb-2018"
"5515","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1165000","-","883","Strata","01 to 05","1320","Feb-2018"
"5516","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1720000","-","1346","Strata","06 to 10","1278","Feb-2018"
"5517","THE MADEIRA","BUKIT BATOK STREET 31","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","930000","-","1055","Strata","16 to 20","882","Feb-2018"
"5518","BROOKVALE PARK","BROOKVALE WALK","Condominium","21","OCR","999 yrs lease commencing from 1885","Resale","160","530000000","-","338334","Strata","01 to 05","1566","Feb-2018"
"5519","CENTURY MANSIONS","JALAN REMAJA","Apartment","23","OCR","Freehold","Resale","1","802888","-","915","Strata","01 to 05","878","Feb-2018"
"5520","HILLBROOKS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","950000","-","883","Strata","06 to 10","1076","Feb-2018"
"5521","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","555000","-","398","Strata","01 to 05","1394","Feb-2018"
"5522","SELANTING GREEN","JALAN SELANTING","Apartment","21","RCR","Freehold","Resale","1","1130000","-","1001","Strata","01 to 05","1129","Feb-2018"
"5523","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","765000","-","980","Strata","11 to 15","781","Feb-2018"
"5524","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1450000","-","1356","Strata","01 to 05","1069","Feb-2018"
"5525","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","Apartment","23","OCR","99 yrs lease commencing from 2006","Resale","1","1148000","-","1195","Strata","06 to 10","961","Feb-2018"
"5526","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1410000","-","1259","Strata","11 to 15","1120","Feb-2018"
"5527","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1520000","-","1313","Strata","06 to 10","1157","Feb-2018"
"5528","J GATEWAY","GATEWAY DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2012","Resale","1","900000","-","474","Strata","16 to 20","1900","Feb-2018"
"5529","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1030000","-","926","Strata","01 to 05","1113","Feb-2018"
"5530","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","2058888","-","1798","Strata","01 to 05","1145","Feb-2018"
"5531","HILLBROOKS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1048000","-","1076","Strata","06 to 10","974","Feb-2018"
"5532","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1018000","-","1012","Strata","01 to 05","1006","Feb-2018"
"5533","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","670000","-","570","Strata","16 to 20","1174","Feb-2018"
"5534","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","620000","-","603","Strata","01 to 05","1029","Feb-2018"
"5535","SOUTHAVEN II","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1700000","-","1539","Strata","01 to 05","1104","Feb-2018"
"5536","THE RAINTREE","BUKIT DRIVE","Condominium","21","OCR","99 yrs lease commencing from 2003","Resale","1","1420000","-","1313","Strata","06 to 10","1081","Feb-2018"
"5537","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","860000","-","1216","Strata","06 to 10","707","Feb-2018"
"5538","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","690000","-","764","Strata","01 to 05","903","Feb-2018"
"5539","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1557000","-","1012","Strata","16 to 20","1539","Feb-2018"
"5540","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","900000","-","1076","Strata","01 to 05","836","Feb-2018"
"5541","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","770000","-","1087","Strata","06 to 10","708","Feb-2018"
"5542","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","1470000","-","1464","Strata","01 to 05","1004","Feb-2018"
"5543","HILLVIEW HEIGHTS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1065000","-","958","Strata","06 to 10","1112","Feb-2018"
"5544","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1270000","-","1227","Strata","16 to 20","1035","Feb-2018"
"5545","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1055000","-","1163","Strata","16 to 20","908","Feb-2018"
"5546","PINE GROVE","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1984","Resale","1","1418000","-","1755","Strata","01 to 05","808","Feb-2018"
"5547","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","775000","-","1173","Strata","06 to 10","661","Feb-2018"
"5548","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1200000","-","1249","Strata","01 to 05","961","Feb-2018"
"5549","THE PETALS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1780000","-","1658","Strata","06 to 10","1074","Feb-2018"
"5550","THE STERLING","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2387000","-","1539","Strata","01 to 05","1551","Feb-2018"
"5551","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","780000","-","904","Strata","06 to 10","863","Feb-2018"
"5552","CHESTNUT VILLE","JALAN PAKIS","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1600100","-","1658","Strata","-","965","Feb-2018"
"5553","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","663000","-","570","Strata","21 to 25","1162","Feb-2018"
"5554","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","880000","-","732","Strata","21 to 25","1202","Feb-2018"
"5555","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","760000","-","484","Strata","01 to 05","1569","Feb-2018"
"5556","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1035000","-","1206","Strata","01 to 05","859","Feb-2018"
"5557","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1580000","-","1550","Strata","01 to 05","1019","Feb-2018"
"5558","JARDIN","DUNEARN ROAD","Condominium","21","RCR","Freehold","Resale","1","2000000","-","1249","Strata","01 to 05","1602","Feb-2018"
"5559","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","475000","-","398","Strata","01 to 05","1193","Feb-2018"
"5560","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1047000","-","818","Strata","11 to 15","1280","Feb-2018"
"5561","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","785000","-","614","Strata","06 to 10","1279","Feb-2018"
"5562","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1060000","-","1012","Strata","06 to 10","1048","Feb-2018"
"5563","HILLVIEW HEIGHTS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1600000","-","1432","Strata","01 to 05","1118","Feb-2018"
"5564","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2520000","-","2368","Strata","06 to 10","1064","Feb-2018"
"5565","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","860000","-","624","Strata","11 to 15","1378","Feb-2018"
"5566","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1250000","-","1227","Strata","06 to 10","1019","Feb-2018"
