"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"2767","CASPIAN","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2008","Resale","1","1560000","-","1302","Strata","01 to 05","1198","Oct-2018"
"2768","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","1285000","-","1109","Strata","16 to 20","1159","Oct-2018"
"2769","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1050000","-","1249","Strata","11 to 15","841","Oct-2018"
"2770","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","795000","-","947","Strata","01 to 05","839","Oct-2018"
"2771","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","Condominium","26","OCR","Freehold","Resale","1","1170000","-","915","Strata","01 to 05","1279","Oct-2018"
"2772","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","1000000","-","1227","Strata","11 to 15","815","Oct-2018"
"2773","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","945000","-","710","Strata","01 to 05","1330","Oct-2018"
"2774","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1380000","-","1227","Strata","16 to 20","1125","Oct-2018"
"2775","J GATEWAY","GATEWAY DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2012","Resale","1","1150000","-","603","Strata","16 to 20","1908","Oct-2018"
"2776","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","1520000","-","1216","Strata","11 to 15","1250","Oct-2018"
"2777","THE MADEIRA","BUKIT BATOK STREET 31","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","1070000","-","1249","Strata","11 to 15","857","Oct-2018"
"2778","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","1138000","-","1109","Strata","01 to 05","1026","Oct-2018"
"2779","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1850000","-","1668","Strata","06 to 10","1109","Sep-2018"
"2780","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","850000","-","753","Strata","06 to 10","1128","Sep-2018"
"2781","THE PETALS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1420000","-","1905","Strata","06 to 10","745","Sep-2018"
"2782","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1210000","-","969","Strata","06 to 10","1249","Sep-2018"
"2783","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","1070000","-","1668","Strata","01 to 05","641","Sep-2018"
"2784","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","Condominium","26","OCR","Freehold","Resale","1","1760000","-","1496","Strata","01 to 05","1176","Sep-2018"
"2785","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1680000","-","1044","Strata","01 to 05","1609","Sep-2018"
"2786","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1450000","-","1733","Strata","16 to 20","837","Sep-2018"
"2787","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","890000","-","700","Strata","21 to 25","1272","Sep-2018"
"2788","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","500800","-","398","Strata","01 to 05","1257","Sep-2018"
"2789","THE HILLSIDE","UPPER BUKIT TIMAH ROAD","Condominium","21","OCR","Freehold","Resale","1","1250000","-","1044","Strata","01 to 05","1197","Sep-2018"
"2790","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","815000","-","1119","Strata","06 to 10","728","Sep-2018"
"2791","CASPIAN","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2008","Resale","1","650000","-","463","Strata","01 to 05","1404","Sep-2018"
"2792","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1150000","-","980","Strata","01 to 05","1174","Sep-2018"
"2793","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","1750000","-","1163","Strata","11 to 15","1505","Sep-2018"
"2794","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1600000","-","1410","Strata","01 to 05","1135","Sep-2018"
"2795","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","870000","-","1216","Strata","01 to 05","715","Sep-2018"
"2796","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","1125000","-","1195","Strata","21 to 25","942","Sep-2018"
"2797","SUMMERHILL","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","2078000","-","1604","Strata","01 to 05","1296","Sep-2018"
"2798","BULLION PARK","LENTOR LOOP","Condominium","26","OCR","Freehold","Resale","1","1420000","-","1259","Strata","01 to 05","1128","Sep-2018"
"2799","J GATEWAY","GATEWAY DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2012","Resale","1","880000","-","474","Strata","06 to 10","1858","Sep-2018"
"2800","KILAT CENTRE","LORONG KILAT","Apartment","21","RCR","Freehold","Resale","1","1200000","-","1259","Strata","01 to 05","953","Sep-2018"
"2801","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1005000","-","1259","Strata","21 to 25","798","Sep-2018"
"2802","RESIDENTIAL APARTMENTS","JALAN BINGKA","Apartment","21","RCR","99 yrs lease commencing from 1952","Resale","1","410000","-","915","Strata","01 to 05","448","Sep-2018"
"2803","SOUTHAVEN I","HINDHEDE WALK","Condominium","21","OCR","99 yrs lease commencing from 1994","Resale","1","1058000","-","1076","Strata","06 to 10","983","Sep-2018"
"2804","ROSEWOOD SUITES","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2008","Resale","1","785000","-","990","Strata","01 to 05","793","Sep-2018"
"2805","MEADOWLODGE","CHUN TIN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1997","Resale","1","1450000","-","1346","Strata","01 to 05","1078","Sep-2018"
"2806","CASTLE GREEN","YIO CHU KANG ROAD","Condominium","26","OCR","99 yrs lease commencing from 1993","Resale","1","1308000","-","1410","Strata","06 to 10","928","Sep-2018"
"2807","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","750000","-","527","Strata","01 to 05","1422","Sep-2018"
"2808","SOUTHAVEN I","HINDHEDE WALK","Condominium","21","OCR","99 yrs lease commencing from 1994","Resale","1","850000","-","980","Strata","01 to 05","868","Sep-2018"
"2809","ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2000","Resale","1","1040000","-","1432","Strata","11 to 15","726","Sep-2018"
"2810","THE CALROSE","YIO CHU KANG ROAD","Condominium","26","OCR","Freehold","Resale","1","1718000","-","1238","Strata","01 to 05","1388","Sep-2018"
"2811","HILLVIEW 128","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","990000","-","1044","Strata","06 to 10","948","Sep-2018"
"2812","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","800000","-","624","Strata","16 to 20","1281","Sep-2018"
"2813","HILLVIEW 128","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","885000","-","969","Strata","01 to 05","914","Sep-2018"
"2814","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1020000","-","947","Strata","16 to 20","1077","Sep-2018"
"2815","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","728000","-","936","Strata","01 to 05","777","Sep-2018"
"2816","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1150000","-","990","Strata","01 to 05","1161","Sep-2018"
"2817","SHERWOOD CONDOMINIUM","JALAN JURONG KECHIL","Condominium","21","RCR","Freehold","Resale","1","850000","-","872","Strata","01 to 05","975","Sep-2018"
"2818","BUKIT REGENCY","UPPER BUKIT TIMAH VIEW","Condominium","21","RCR","Freehold","Resale","1","2050000","-","1647","Strata","01 to 05","1245","Sep-2018"
"2819","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","496000","-","398","Strata","01 to 05","1245","Sep-2018"
"2820","CHESTNUT VILLE","DAIRY FARM CRESCENT","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","2150000","-","2077","Strata","-","1035","Sep-2018"
"2821","THE STERLING","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2175000","-","1313","Strata","01 to 05","1656","Sep-2018"
"2822","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1600000","-","1518","Strata","11 to 15","1054","Sep-2018"
"2823","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1500888","-","1130","Strata","06 to 10","1328","Sep-2018"
"2824","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1530000","-","1249","Strata","06 to 10","1225","Sep-2018"
"2825","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1460000","-","1410","Strata","06 to 10","1035","Sep-2018"
"2826","HILLVIEW PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1315000","-","1227","Strata","06 to 10","1072","Sep-2018"
"2827","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","750000","-","1163","Strata","01 to 05","645","Sep-2018"
"2828","CLEMENTI PARK","SUNSET WAY","Condominium","21","OCR","Freehold","Resale","1","2200000","-","1873","Strata","01 to 05","1175","Sep-2018"
"2829","SYMPHONY HEIGHTS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1100000","-","990","Strata","01 to 05","1111","Sep-2018"
"2830","SUITES AT BUKIT TIMAH","JALAN JURONG KECHIL","Apartment","21","RCR","Freehold","Resale","1","585000","-","344","Strata","01 to 05","1698","Sep-2018"
"2831","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","465000","-","398","Strata","01 to 05","1168","Sep-2018"
"2832","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","1090000","-","818","Strata","11 to 15","1332","Sep-2018"
"2833","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","1848888","-","1421","Strata","01 to 05","1301","Sep-2018"
"2834","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","495000","-","398","Strata","01 to 05","1243","Sep-2018"
"2835","SOUTHAVEN II","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1230000","-","1119","Strata","01 to 05","1099","Sep-2018"
"2836","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1600000","-","1335","Strata","01 to 05","1199","Sep-2018"
"2837","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","955000","-","1270","Strata","06 to 10","752","Sep-2018"
"2838","NATURA@HILLVIEW","HILLVIEW TERRACE","Apartment","23","OCR","Freehold","Resale","1","630000","-","452","Strata","01 to 05","1394","Sep-2018"
"2839","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1535000","-","1324","Strata","16 to 20","1159","Sep-2018"
"2840","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","720000","-","797","Strata","01 to 05","904","Sep-2018"
"2841","HUME PARK I","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1280000","-","1356","Strata","06 to 10","944","Sep-2018"
"2842","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2130000","-","1238","Strata","01 to 05","1721","Sep-2018"
"2843","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","1030000","-","1109","Strata","21 to 25","929","Sep-2018"
"2844","HILLVIEW 128","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","990000","-","1044","Strata","01 to 05","948","Sep-2018"
"2845","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1400000","-","1410","Strata","01 to 05","993","Sep-2018"
"2846","KAP RESIDENCES","KING ALBERT PARK","Apartment","21","RCR","Freehold","Resale","1","1988000","-","1281","Strata","06 to 10","1552","Sep-2018"
"2847","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","825000","-","904","Strata","06 to 10","912","Sep-2018"
"2848","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","680000","-","635","Strata","01 to 05","1071","Sep-2018"
"2849","THE STERLING","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","3350000","-","1970","Strata","01 to 05","1701","Sep-2018"
"2850","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","1090000","-","1066","Strata","01 to 05","1023","Sep-2018"
"2851","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","1025000","-","1227","Strata","01 to 05","835","Sep-2018"
"2852","SOUTHAVEN II","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1690000","-","1389","Strata","06 to 10","1217","Sep-2018"
"2853","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","900000","-","1206","Strata","11 to 15","747","Sep-2018"
"2854","GLENDALE PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1300000","-","1216","Strata","01 to 05","1069","Sep-2018"
"2855","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","450000","-","398","Strata","01 to 05","1130","Sep-2018"
"2856","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","Condominium","26","OCR","Freehold","Resale","1","1430000","-","1195","Strata","11 to 15","1197","Sep-2018"
"2857","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1170000","-","1313","Strata","01 to 05","891","Sep-2018"
"2858","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","1148000","-","1356","Strata","01 to 05","846","Sep-2018"
"2859","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1242000","-","1367","Strata","11 to 15","909","Sep-2018"
"2860","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","1150000","-","1518","Strata","06 to 10","758","Sep-2018"
"2861","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","2280000","-","2228","Strata","01 to 05","1023","Sep-2018"
"2862","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1220000","-","1227","Strata","01 to 05","994","Sep-2018"
"2863","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","910000","-","581","Strata","01 to 05","1566","Sep-2018"
"2864","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","1050000","-","1518","Strata","01 to 05","692","Sep-2018"
"2865","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1150000","-","958","Strata","06 to 10","1200","Sep-2018"
"2866","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","895000","-","861","Strata","11 to 15","1039","Sep-2018"
"2867","HILLVIEW HEIGHTS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1730000","-","1679","Strata","01 to 05","1030","Sep-2018"
"2868","THE RAINTREE","BUKIT DRIVE","Condominium","21","OCR","99 yrs lease commencing from 2003","Resale","1","1448000","-","1270","Strata","06 to 10","1140","Sep-2018"
"2869","HILLVIEW PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1450000","-","1432","Strata","01 to 05","1013","Sep-2018"
"2870","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1050000","-","1281","Strata","11 to 15","820","Sep-2018"
"2871","HILLBROOKS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1165000","-","1098","Strata","06 to 10","1061","Sep-2018"
"2872","HILLVISTA","ELIZABETH DRIVE","Condominium","23","OCR","Freehold","Resale","1","1500000","-","1238","Strata","01 to 05","1212","Sep-2018"
"2873","WOODGROVE CONDOMINIUM","WOODGROVE DRIVE","Condominium","25","OCR","99 yrs lease commencing from 1997","Resale","1","1400000","-","2142","Strata","01 to 05","654","Sep-2018"
"2874","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","475000","-","398","Strata","01 to 05","1193","Aug-2018"
"2875","THE CALROSE","YIO CHU KANG ROAD","Condominium","26","OCR","Freehold","Resale","1","1650000","-","1238","Strata","01 to 05","1333","Aug-2018"
"2876","CASPIAN","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2008","Resale","1","1380000","-","1195","Strata","11 to 15","1155","Aug-2018"
"2877","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","950000","-","893","Strata","01 to 05","1063","Aug-2018"
"2878","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1220000","-","1130","Strata","11 to 15","1079","Aug-2018"
"2879","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1670000","-","1593","Strata","01 to 05","1048","Aug-2018"
"2880","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1260000","-","1528","Strata","06 to 10","824","Aug-2018"
"2881","SOUTHAVEN I","HINDHEDE WALK","Condominium","21","OCR","99 yrs lease commencing from 1994","Resale","1","835000","-","980","Strata","06 to 10","852","Aug-2018"
"2882","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1785000","-","1442","Strata","06 to 10","1238","Aug-2018"
"2883","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","725000","-","936","Strata","11 to 15","774","Aug-2018"
"2884","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1668000","-","1981","Strata","06 to 10","842","Aug-2018"
"2885","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","Condominium","23","OCR","99 yrs lease commencing from 1995","Resale","1","930000","-","1173","Strata","11 to 15","793","Aug-2018"
"2886","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1238000","-","1259","Strata","16 to 20","983","Aug-2018"
"2887","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","815000","-","969","Strata","01 to 05","841","Aug-2018"
"2888","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","685000","-","980","Strata","01 to 05","699","Aug-2018"
"2889","THE CALROSE","YIO CHU KANG ROAD","Condominium","26","OCR","Freehold","Resale","1","1720000","-","1238","Strata","01 to 05","1389","Aug-2018"
"2890","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1500000","-","1184","Strata","16 to 20","1267","Aug-2018"
"2891","LAKEHOLMZ","CORPORATION ROAD","Condominium","22","OCR","99 yrs lease commencing from 2001","Resale","1","1300000","-","1281","Strata","01 to 05","1015","Aug-2018"
"2892","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","480000","-","398","Strata","01 to 05","1205","Aug-2018"
"2893","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1280000","-","1302","Strata","06 to 10","983","Aug-2018"
"2894","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1230000","-","1055","Strata","01 to 05","1166","Aug-2018"
"2895","HUME PARK I","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","900000","-","904","Strata","01 to 05","995","Aug-2018"
"2896","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1510000","-","1130","Strata","01 to 05","1336","Aug-2018"
"2897","HIGHGATE","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1675000","-","1485","Strata","01 to 05","1128","Aug-2018"
"2898","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1280000","-","1367","Strata","11 to 15","936","Aug-2018"
"2899","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1012888","-","1238","Strata","01 to 05","818","Aug-2018"
"2900","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","1680000","-","1141","Strata","06 to 10","1472","Aug-2018"
"2901","SUITES AT BUKIT TIMAH","JALAN JURONG KECHIL","Apartment","21","RCR","Freehold","Resale","1","540000","-","366","Strata","01 to 05","1476","Aug-2018"
"2902","PHOENIX HEIGHTS","PHOENIX AVENUE","Apartment","23","OCR","99 yrs lease commencing from 1969","Resale","32","33100000","-","42712","Strata","01 to 05","775","Aug-2018"
"2903","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","1195000","-","1109","Strata","06 to 10","1078","Aug-2018"
"2904","MERAWOODS","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1425000","-","1346","Strata","01 to 05","1059","Aug-2018"
"2905","WOODGROVE CONDOMINIUM","WOODGROVE DRIVE","Condominium","25","OCR","99 yrs lease commencing from 1997","Resale","1","1070000","-","1518","Strata","01 to 05","705","Aug-2018"
"2906","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","790000","-","549","Strata","11 to 15","1439","Aug-2018"
"2907","CASPIAN","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2008","Resale","1","1390000","-","1216","Strata","06 to 10","1143","Aug-2018"
"2908","THE JADE","BUKIT BATOK CENTRAL LINK","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","1620000","-","1475","Strata","16 to 20","1099","Aug-2018"
"2909","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","Condominium","26","OCR","Freehold","Resale","1","1500000","-","1216","Strata","01 to 05","1233","Aug-2018"
"2910","CHANTILLY RISE","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1190000","-","1206","Strata","01 to 05","987","Aug-2018"
"2911","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","895000","-","667","Strata","16 to 20","1341","Aug-2018"
"2912","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1028000","-","1281","Strata","16 to 20","803","Aug-2018"
"2913","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","1080000","-","840","Strata","06 to 10","1286","Aug-2018"
"2914","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","840000","-","1119","Strata","11 to 15","750","Aug-2018"
"2915","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1705000","-","990","Strata","01 to 05","1722","Aug-2018"
"2916","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","960000","-","1109","Strata","11 to 15","866","Aug-2018"
"2917","HONG HENG GARDEN","SEMBAWANG ROAD","Apartment","26","OCR","Freehold","Resale","1","1280000","-","2110","Strata","01 to 05","607","Aug-2018"
"2918","TEACHER'S HOUSING ESTATE","KALIDASA AVENUE","Apartment","26","OCR","999 yrs lease commencing from 1885","Resale","1","838000","-","1195","Strata","01 to 05","701","Aug-2018"
"2919","THE CALROSE","YIO CHU KANG ROAD","Condominium","26","OCR","Freehold","Resale","1","1720000","-","1421","Strata","01 to 05","1211","Aug-2018"
"2920","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","2250000","-","2228","Strata","01 to 05","1010","Aug-2018"
"2921","HUME PARK I","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","915000","-","904","Strata","01 to 05","1012","Aug-2018"
"2922","ROSEWOOD SUITES","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2008","Resale","1","790000","-","990","Strata","01 to 05","798","Aug-2018"
"2923","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","655000","-","603","Strata","01 to 05","1087","Aug-2018"
"2924","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","490000","-","398","Strata","06 to 10","1230","Aug-2018"
"2925","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","450000","-","398","Strata","01 to 05","1130","Aug-2018"
"2926","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1220000","-","1227","Strata","01 to 05","994","Aug-2018"
