S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1227,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1150000,-,1076,Strata,01 to 05,1068,Sep-18
1228,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,878000,-,1216,Strata,01 to 05,722,Sep-18
1229,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1460000,-,1528,Strata,11 to 15,955,Sep-18
1230,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,785000,-,990,Strata,01 to 05,793,Sep-18
1231,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,718000,-,980,Strata,01 to 05,733,Sep-18
1232,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1308000,-,1410,Strata,06 to 10,928,Sep-18
1233,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1040000,-,1432,Strata,11 to 15,726,Sep-18
1234,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1680000,-,1389,Strata,11 to 15,1210,Sep-18
1235,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1718000,-,1238,Strata,01 to 05,1388,Sep-18
1236,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,600000,-,495,Strata,06 to 10,1212,Sep-18
1237,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,855000,-,829,Strata,01 to 05,1032,Sep-18
1238,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,900000,-,883,Strata,01 to 05,1020,Sep-18
1239,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1130000,-,1076,Strata,11 to 15,1050,Sep-18
1240,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,718000,-,1055,Strata,01 to 05,681,Sep-18
1241,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1450000,-,1378,Strata,11 to 15,1052,Sep-18
1242,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,1300000,-,1076,Strata,01 to 05,1208,Sep-18
1243,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,620000,-,527,Strata,06 to 10,1175,Sep-18
1244,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,880000,-,1206,Strata,06 to 10,730,Sep-18
1245,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,870000,-,1195,Strata,11 to 15,728,Sep-18
1246,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1060000,-,1087,Strata,11 to 15,975,Sep-18
1247,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,725000,-,840,Strata,01 to 05,864,Sep-18
1248,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,1130,Strata,06 to 10,929,Sep-18
1249,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1238000,-,1894,Strata,01 to 05,653,Sep-18
1250,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,815000,-,829,Strata,01 to 05,983,Sep-18
1251,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,720000,-,958,Strata,01 to 05,752,Sep-18
1252,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1130000,-,1356,Strata,01 to 05,833,Sep-18
1253,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1430000,-,1195,Strata,11 to 15,1197,Sep-18
1254,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,800000,-,980,Strata,01 to 05,817,Sep-18
1255,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,855000,-,1249,Strata,06 to 10,685,Sep-18
1256,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,750000,-,721,Strata,06 to 10,1040,Sep-18
1257,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,723000,-,958,Strata,06 to 10,755,Sep-18
1258,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1400000,-,2142,Strata,01 to 05,654,Sep-18
1259,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,800000,-,710,Strata,01 to 05,1126,Sep-18
1260,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,918000,-,883,Strata,01 to 05,1040,Sep-18
1261,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1650000,-,1238,Strata,01 to 05,1333,Aug-18
1262,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,870000,-,1163,Strata,01 to 05,748,Aug-18
1263,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,908000,-,883,Strata,06 to 10,1029,Aug-18
1264,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,900000,-,732,Strata,16 to 20,1230,Aug-18
1265,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,927000,-,883,Strata,01 to 05,1050,Aug-18
1266,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1280000,-,1593,Strata,01 to 05,803,Aug-18
1267,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1130000,-,1141,Strata,11 to 15,990,Aug-18
1268,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1720000,-,1238,Strata,01 to 05,1389,Aug-18
1269,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,790000,-,850,Strata,01 to 05,929,Aug-18
1270,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1070000,-,1518,Strata,01 to 05,705,Aug-18
1271,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1173,Strata,01 to 05,938,Aug-18
1272,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1500000,-,1216,Strata,01 to 05,1233,Aug-18
1273,HONG HENG GARDEN,SEMBAWANG ROAD,Apartment,26,OCR,Freehold,Resale,1,1280000,-,2110,Strata,01 to 05,607,Aug-18
1274,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1165000,-,1442,Strata,01 to 05,808,Aug-18
1275,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1720000,-,1421,Strata,01 to 05,1211,Aug-18
1276,TEACHER'S HOUSING ESTATE,KALIDASA AVENUE,Apartment,26,OCR,999 yrs lease commencing from 1885,Resale,1,838000,-,1195,Strata,01 to 05,701,Aug-18
1277,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,655000,-,603,Strata,01 to 05,1087,Aug-18
1278,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1220000,-,1130,Strata,06 to 10,1079,Aug-18
1279,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,790000,-,990,Strata,01 to 05,798,Aug-18
1280,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,750000,-,936,Strata,01 to 05,801,Aug-18
1281,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,825000,-,1066,Strata,01 to 05,774,Aug-18
1282,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,845000,-,893,Strata,01 to 05,946,Aug-18
1283,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1300000,-,1410,Strata,11 to 15,922,Aug-18
1284,MIMOSA PARK,MIMOSA CRESCENT,Condominium,28,OCR,Freehold,Resale,1,1780000,-,1873,Strata,06 to 10,950,Aug-18
1285,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,780000,-,936,Strata,06 to 10,833,Aug-18
1286,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,765000,-,721,Strata,06 to 10,1061,Aug-18
1287,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1012,Strata,01 to 05,1067,Aug-18
1288,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,908000,-,883,Strata,06 to 10,1029,Aug-18
1289,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,778000,-,570,Strata,01 to 05,1364,Aug-18
1290,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,800000,-,861,Strata,01 to 05,929,Aug-18
1291,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,603000,-,495,Strata,01 to 05,1218,Aug-18
1292,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,810000,-,1206,Strata,01 to 05,672,Aug-18
1293,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,560000,-,527,Strata,01 to 05,1062,Aug-18
1294,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,570000,-,441,Strata,01 to 05,1292,Aug-18
1295,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,1090000,-,710,Strata,01 to 05,1534,Aug-18
1296,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,888000,-,926,Strata,06 to 10,959,Aug-18
1297,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1160000,-,1528,Strata,01 to 05,759,Aug-18
1298,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1150000,-,1356,Strata,01 to 05,848,Aug-18
1299,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,810000,-,947,Strata,01 to 05,855,Aug-18
1300,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1141,Strata,11 to 15,964,Aug-18
1301,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,948000,-,1152,Strata,06 to 10,823,Jul-18
1302,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1269000,-,1410,Strata,11 to 15,900,Jul-18
1303,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,680000,-,603,Strata,06 to 10,1128,Jul-18
1304,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,635000,-,527,Strata,06 to 10,1204,Jul-18
1305,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,850000,-,969,Strata,01 to 05,877,Jul-18
1306,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,970000,-,1216,Strata,01 to 05,797,Jul-18
1307,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1399,Strata,01 to 05,786,Jul-18
1308,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1292,Strata,01 to 05,852,Jul-18
1309,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1430000,-,1528,Strata,11 to 15,936,Jul-18
1310,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1530000,-,1819,Strata,01 to 05,841,Jul-18
1311,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,700000,-,764,Strata,01 to 05,916,Jul-18
1312,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,700000,-,646,Strata,01 to 05,1084,Jul-18
1313,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,515000,-,431,Strata,01 to 05,1196,Jul-18
1314,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,619000,-,592,Strata,01 to 05,1046,Jul-18
1315,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,593000,-,495,Strata,01 to 05,1198,Jul-18
1316,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,740000,-,980,Strata,01 to 05,755,Jul-18
1317,D'BANYAN,JALAN SENDUDOK,Apartment,27,OCR,999 yrs lease commencing from 1885,Resale,1,880000,-,1141,Strata,01 to 05,771,Jul-18
1318,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,1050000,-,1270,Strata,01 to 05,827,Jul-18
1319,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,750000,-,1012,Strata,06 to 10,741,Jul-18
1320,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1240000,-,1313,Strata,16 to 20,944,Jul-18
1321,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,750000,-,721,Strata,01 to 05,1040,Jul-18
1322,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,838000,-,936,Strata,01 to 05,895,Jul-18
1323,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1300000,-,1442,Strata,01 to 05,901,Jul-18
1324,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1138000,-,1184,Strata,11 to 15,961,Jul-18
1325,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,650000,-,581,Strata,01 to 05,1118,Jul-18
1326,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1191000,-,1442,Strata,01 to 05,826,Jul-18
1327,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1060000,-,1087,Strata,11 to 15,975,Jul-18
1328,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1111000,-,1701,Strata,01 to 05,653,Jul-18
1329,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1281,Strata,01 to 05,859,Jul-18
1330,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,531500,-,431,Strata,01 to 05,1234,Jul-18
1331,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1280000,-,1658,Strata,01 to 05,772,Jul-18
1332,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1078000,-,915,Strata,01 to 05,1178,Jul-18
1333,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,1173,Strata,06 to 10,750,Jul-18
1334,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1280000,-,1884,Strata,16 to 20,680,Jul-18
1335,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1480000,-,2131,Strata,16 to 20,694,Jul-18
1336,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1238000,-,1130,Strata,21 to 25,1095,Jul-18
1337,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,840000,-,936,Strata,01 to 05,897,Jul-18
1338,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1738000,-,1755,Strata,01 to 05,991,Jul-18
1339,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,780000,-,840,Strata,01 to 05,929,Jul-18
1340,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,1033000,-,904,Strata,01 to 05,1142,Jul-18
1341,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1200000,-,1894,Strata,01 to 05,633,Jul-18
1342,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,845000,-,1216,Strata,01 to 05,695,Jul-18
1343,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,820000,-,861,Strata,01 to 05,952,Jul-18
1344,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,785000,-,840,Strata,01 to 05,935,Jul-18
1345,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,850000,-,850,Strata,01 to 05,1000,Jul-18
1346,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,870000,-,1044,Strata,01 to 05,833,Jul-18
1347,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,935000,-,1173,Strata,01 to 05,797,Jul-18
1348,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1540000,-,2067,Strata,01 to 05,745,Jul-18
1349,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,810000,-,980,Strata,01 to 05,827,Jul-18
1350,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1260000,-,1561,Strata,01 to 05,807,Jul-18
1351,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,680000,-,527,Strata,01 to 05,1289,Jul-18
1352,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1215000,-,1410,Strata,01 to 05,862,Jul-18
1353,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,535000,-,431,Strata,01 to 05,1243,Jul-18
1354,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,780000,-,990,Strata,01 to 05,788,Jul-18
1355,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,950000,-,1184,Strata,16 to 20,802,Jul-18
1356,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,840000,-,1130,Strata,01 to 05,743,Jul-18
1357,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,895000,-,1109,Strata,06 to 10,807,Jul-18
1358,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,960000,-,990,Strata,01 to 05,969,Jul-18
1359,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,875000,-,1163,Strata,01 to 05,753,Jul-18
1360,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,980000,-,969,Strata,01 to 05,1012,Jul-18
1361,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,860000,-,1076,Strata,01 to 05,799,Jul-18
1362,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1113800,-,1346,Strata,01 to 05,828,Jul-18
1363,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1740000,-,1496,Strata,01 to 05,1163,Jul-18
1364,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1980000,-,2153,Strata,01 to 05,920,Jul-18
1365,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,640000,-,527,Strata,01 to 05,1213,Jul-18
1366,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2500000,-,2583,Strata,01 to 05,968,Jul-18
1367,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,725000,-,1023,Strata,01 to 05,709,Jul-18
1368,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,760000,-,1141,Strata,01 to 05,666,Jul-18
1369,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,545000,-,441,Strata,01 to 05,1235,Jul-18
1370,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,780000,-,689,Strata,01 to 05,1132,Jul-18
1371,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,970000,-,1076,Strata,01 to 05,901,Jul-18
1372,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1055000,-,1389,Strata,01 to 05,760,Jul-18
1373,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1468000,-,1625,Strata,01 to 05,903,Jul-18
1374,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,848000,-,1249,Strata,01 to 05,679,Jul-18
1375,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1195000,-,1830,Strata,01 to 05,653,Jun-18
1376,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1180000,-,1302,Strata,01 to 05,906,Jun-18
1377,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1020000,-,1475,Strata,06 to 10,692,Jun-18
1378,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,1074000,-,1894,Strata,01 to 05,567,Jun-18
1379,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,955000,-,990,Strata,01 to 05,964,Jun-18
1380,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,1119,Strata,01 to 05,983,Jun-18
1381,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,672000,-,603,Strata,06 to 10,1115,Jun-18
1382,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,785000,-,861,Strata,01 to 05,912,Jun-18
1383,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,1130,Strata,11 to 15,1044,Jun-18
1384,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1228000,-,1302,Strata,01 to 05,943,Jun-18
1385,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1380000,-,1195,Strata,11 to 15,1155,Jun-18
1386,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1478000,-,1356,Strata,01 to 05,1090,Jun-18
1387,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1540000,-,2067,Strata,01 to 05,745,Jun-18
1388,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,925000,-,1066,Strata,11 to 15,868,Jun-18
1389,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,810000,-,1119,Strata,06 to 10,724,Jun-18
1390,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1200000,-,1528,Strata,01 to 05,785,Jun-18
