"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"9841","LEGENDA AT JOO CHIAT","JOO CHIAT LANE","Condominium","15","RCR","99 yrs lease commencing from 2001","Resale","1","1250000","-","1216","Strata","01 to 05","1028","Jul-2018"
"9842","THE SHELFORD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1938000","-","1033","Strata","01 to 05","1875","Jul-2018"
"9843","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1168000","-","678","Strata","06 to 10","1722","Jul-2018"
"9844","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1245000","-","635","Strata","01 to 05","1960","Jul-2018"
"9845","THE GRANDIFLORA","LORONG L TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","850000","-","797","Strata","01 to 05","1067","Jul-2018"
"9846","PRIME RESIDENCE","LORONG 22 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","610000","-","581","Strata","01 to 05","1049","Jul-2018"
"9847","THE CALLISTA","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","1320000","-","1302","Strata","06 to 10","1013","Jul-2018"
"9848","CALARASI","KIM KEAT LANE","Apartment","12","RCR","Freehold","Resale","1","1238000","-","1227","Strata","06 to 10","1009","Jul-2018"
"9849","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","849000","-","581","Strata","11 to 15","1461","Jul-2018"
"9850","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","2058058","-","775","Strata","16 to 20","2656","Jul-2018"
"9851","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","3734000","-","3800","Strata","16 to 20","983","Jul-2018"
"9852","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","1316000","-","1216","Strata","16 to 20","1082","Jul-2018"
"9853","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","1947000","-","1507","Strata","11 to 15","1292","Jul-2018"
"9854","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","3637000","-","3767","Strata","16 to 20","965","Jul-2018"
"9855","SIXTEEN35 RESIDENCES","LORONG 35 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1092000","-","743","Strata","01 to 05","1470","Jul-2018"
"9856","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1395000","-","667","Strata","16 to 20","2090","Jul-2018"
"9857","LEICESTER SUITES","LEICESTER ROAD","Apartment","13","RCR","Freehold","Resale","1","750000","-","484","Strata","06 to 10","1548","Jul-2018"
"9858","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","692000","-","592","Strata","16 to 20","1169","Jul-2018"
"9859","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","627000","-","441","Strata","01 to 05","1421","Jul-2018"
"9860","SIXTEEN35 RESIDENCES","LORONG 35 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","914850","-","667","Strata","01 to 05","1371","Jul-2018"
"9861","33 RESIDENCES","LORONG 30 GEYLANG","Apartment","14","RCR","Freehold","New Sale","1","1071240","-","678","Strata","01 to 05","1580","Jul-2018"
"9862","AMBER 45","AMBER ROAD","Apartment","15","RCR","Freehold","New Sale","1","2476000","-","1130","Strata","11 to 15","2191","Jul-2018"
"9863","MODA","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","1190000","-","646","Strata","11 to 15","1843","Jul-2018"
"9864","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","3734000","-","3800","Strata","16 to 20","983","Jul-2018"
"9865","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","2007000","-","1163","Strata","06 to 10","1726","Jul-2018"
"9866","CENTRA RESIDENCE","LORONG 7 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","600000","-","452","Strata","01 to 05","1327","Jul-2018"
"9867","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1166000","-","678","Strata","01 to 05","1719","Jul-2018"
"9868","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1516000","-","936","Strata","01 to 05","1619","Jul-2018"
"9869","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1142000","-","603","Strata","01 to 05","1895","Jul-2018"
"9870","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2323000","-","1367","Strata","06 to 10","1699","Jul-2018"
"9871","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","Resale","1","1796000","-","1270","Strata","11 to 15","1414","Jul-2018"
"9872","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1080000","-","635","Strata","01 to 05","1701","Jul-2018"
"9873","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","953000","-","506","Strata","06 to 10","1884","Jul-2018"
"9874","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1099000","-","635","Strata","06 to 10","1731","Jul-2018"
"9875","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1594000","-","980","Strata","06 to 10","1627","Jul-2018"
"9876","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1569000","-","980","Strata","01 to 05","1602","Jul-2018"
"9877","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","816000","-","463","Strata","01 to 05","1763","Jul-2018"
"9878","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","857000","-","463","Strata","11 to 15","1852","Jul-2018"
"9879","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1739000","-","1195","Strata","11 to 15","1455","Jul-2018"
"9880","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","793000","-","463","Strata","01 to 05","1713","Jul-2018"
"9881","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1574000","-","980","Strata","01 to 05","1607","Jul-2018"
"9882","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","1554000","-","1109","Strata","06 to 10","1402","Jul-2018"
"9883","THE NAVIAN","JALAN EUNOS","Apartment","14","OCR","Freehold","New Sale","1","1491000","-","904","Strata","01 to 05","1649","Jul-2018"
"9884","PALMERA RESIDENCE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","725000","-","560","Strata","01 to 05","1295","Jul-2018"
"9885","D' ALMIRA","SOMMERVILLE ROAD","Apartment","13","OCR","Freehold","Resale","1","1900000","-","2056","Strata","01 to 05","924","Jul-2018"
"9886","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","1097000","-","753","Strata","16 to 20","1456","Jul-2018"
"9887","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1115000","-","635","Strata","06 to 10","1756","Jul-2018"
"9888","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1160000","-","678","Strata","01 to 05","1711","Jul-2018"
"9889","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1890000","-","1087","Strata","01 to 05","1738","Jul-2018"
"9890","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1720000","-","1066","Strata","01 to 05","1614","Jul-2018"
"9891","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","833000","-","463","Strata","01 to 05","1800","Jul-2018"
"9892","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","996000","-","570","Strata","01 to 05","1746","Jul-2018"
"9893","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1349000","-","678","Strata","11 to 15","1989","Jul-2018"
"9894","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2217000","-","1249","Strata","11 to 15","1776","Jul-2018"
"9895","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","982000","-","570","Strata","01 to 05","1721","Jul-2018"
"9896","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1725000","-","1066","Strata","06 to 10","1619","Jul-2018"
"9897","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","878000","-","463","Strata","06 to 10","1897","Jul-2018"
"9898","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1236000","-","667","Strata","01 to 05","1852","Jul-2018"
"9899","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1651000","-","980","Strata","06 to 10","1686","Jul-2018"
"9900","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1115000","-","635","Strata","06 to 10","1756","Jul-2018"
"9901","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","819000","-","463","Strata","06 to 10","1769","Jul-2018"
"9902","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","875000","-","463","Strata","06 to 10","1890","Jul-2018"
"9903","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1196000","-","678","Strata","11 to 15","1764","Jul-2018"
"9904","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","822000","-","463","Strata","06 to 10","1776","Jul-2018"
"9905","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","801000","-","463","Strata","01 to 05","1731","Jul-2018"
"9906","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1204000","-","678","Strata","11 to 15","1775","Jul-2018"
"9907","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1116000","-","635","Strata","11 to 15","1757","Jul-2018"
"9908","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1111000","-","635","Strata","06 to 10","1749","Jul-2018"
"9909","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","822000","-","463","Strata","06 to 10","1776","Jul-2018"
"9910","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1251000","-","678","Strata","06 to 10","1845","Jul-2018"
"9911","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","796000","-","463","Strata","01 to 05","1720","Jul-2018"
"9912","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1072000","-","624","Strata","06 to 10","1717","Jul-2018"
"9913","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1004000","-","570","Strata","06 to 10","1760","Jul-2018"
"9914","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1289000","-","678","Strata","11 to 15","1901","Jul-2018"
"9915","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1088000","-","635","Strata","01 to 05","1713","Jul-2018"
"9916","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1150000","-","603","Strata","06 to 10","1908","Jul-2018"
"9917","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","881000","-","463","Strata","06 to 10","1903","Jul-2018"
"9918","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1166000","-","603","Strata","06 to 10","1934","Jul-2018"
"9919","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1728000","-","1023","Strata","11 to 15","1690","Jul-2018"
"9920","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1180000","-","678","Strata","06 to 10","1740","Jul-2018"
"9921","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","831000","-","463","Strata","06 to 10","1795","Jul-2018"
"9922","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","839000","-","463","Strata","06 to 10","1813","Jul-2018"
"9923","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1138000","-","603","Strata","01 to 05","1888","Jul-2018"
"9924","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","832000","-","463","Strata","06 to 10","1798","Jul-2018"
"9925","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1084000","-","635","Strata","01 to 05","1707","Jul-2018"
"9926","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1293000","-","635","Strata","11 to 15","2036","Jul-2018"
"9927","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1138000","-","603","Strata","01 to 05","1888","Jul-2018"
"9928","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1740000","-","1066","Strata","06 to 10","1633","Jul-2018"
"9929","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","854000","-","463","Strata","11 to 15","1845","Jul-2018"
"9930","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1008000","-","570","Strata","06 to 10","1767","Jul-2018"
"9931","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","965000","-","506","Strata","11 to 15","1907","Jul-2018"
"9932","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1059000","-","603","Strata","01 to 05","1757","Jul-2018"
"9933","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","840000","-","463","Strata","11 to 15","1815","Jul-2018"
"9934","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2347000","-","1367","Strata","11 to 15","1717","Jul-2018"
"9935","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2397000","-","1410","Strata","01 to 05","1700","Jul-2018"
"9936","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","821000","-","463","Strata","06 to 10","1774","Jul-2018"
"9937","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1584000","-","980","Strata","06 to 10","1617","Jul-2018"
"9938","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1353000","-","678","Strata","11 to 15","1995","Jul-2018"
"9939","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","796000","-","463","Strata","01 to 05","1720","Jul-2018"
"9940","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","822000","-","463","Strata","01 to 05","1776","Jul-2018"
"9941","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1067000","-","603","Strata","06 to 10","1770","Jul-2018"
"9942","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2359000","-","1367","Strata","11 to 15","1726","Jul-2018"
"9943","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1102000","-","624","Strata","06 to 10","1765","Jul-2018"
"9944","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1930000","-","1087","Strata","11 to 15","1775","Jul-2018"
"9945","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1579000","-","980","Strata","06 to 10","1612","Jul-2018"
"9946","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1192000","-","678","Strata","11 to 15","1758","Jul-2018"
"9947","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1092000","-","624","Strata","11 to 15","1749","Jul-2018"
"9948","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1357000","-","678","Strata","11 to 15","2001","Jul-2018"
"9949","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1584000","-","980","Strata","06 to 10","1617","Jul-2018"
"9950","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1215000","-","678","Strata","06 to 10","1792","Jul-2018"
"9951","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1827000","-","980","Strata","06 to 10","1865","Jul-2018"
"9952","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1609000","-","980","Strata","11 to 15","1643","Jul-2018"
"9953","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1203000","-","678","Strata","06 to 10","1774","Jul-2018"
"9954","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","834000","-","463","Strata","06 to 10","1802","Jul-2018"
"9955","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1269000","-","678","Strata","11 to 15","1871","Jul-2018"
"9956","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2311000","-","1367","Strata","06 to 10","1691","Jul-2018"
"9957","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","816000","-","463","Strata","01 to 05","1763","Jul-2018"
"9958","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1263000","-","678","Strata","06 to 10","1862","Jul-2018"
"9959","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2265000","-","1367","Strata","01 to 05","1657","Jul-2018"
"9960","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1119000","-","635","Strata","06 to 10","1762","Jul-2018"
"9961","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1345000","-","678","Strata","01 to 05","1983","Jul-2018"
"9962","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1131000","-","635","Strata","11 to 15","1781","Jul-2018"
"9963","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1174000","-","603","Strata","11 to 15","1948","Jul-2018"
"9964","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1098000","-","624","Strata","01 to 05","1759","Jul-2018"
"9965","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2305000","-","1367","Strata","06 to 10","1686","Jul-2018"
"9966","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1564000","-","980","Strata","01 to 05","1597","Jul-2018"
"9967","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1184000","-","678","Strata","06 to 10","1746","Jul-2018"
"9968","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1297000","-","635","Strata","11 to 15","2042","Jul-2018"
"9969","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1051000","-","603","Strata","01 to 05","1744","Jul-2018"
"9970","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1172000","-","678","Strata","06 to 10","1728","Jul-2018"
"9971","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1075000","-","603","Strata","06 to 10","1783","Jul-2018"
"9972","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1200000","-","678","Strata","11 to 15","1770","Jul-2018"
"9973","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1195000","-","678","Strata","01 to 05","1762","Jul-2018"
"9974","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1080000","-","635","Strata","01 to 05","1701","Jul-2018"
"9975","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","795000","-","463","Strata","01 to 05","1718","Jul-2018"
"9976","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1124000","-","635","Strata","11 to 15","1770","Jul-2018"
"9977","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1244000","-","667","Strata","06 to 10","1864","Jul-2018"
"9978","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","1680000","-","1324","Strata","06 to 10","1269","Jul-2018"
"9979","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1320000","-","872","Strata","11 to 15","1514","Jul-2018"
"9980","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1156000","-","678","Strata","01 to 05","1705","Jul-2018"
"9981","TRELLIS TOWERS","LORONG 1 TOA PAYOH","Condominium","12","RCR","Freehold","Resale","1","2180000","-","1647","Strata","21 to 25","1324","Jul-2018"
"9982","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","819000","-","463","Strata","01 to 05","1769","Jul-2018"
"9983","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1051000","-","603","Strata","01 to 05","1744","Jul-2018"
"9984","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1526000","-","936","Strata","01 to 05","1630","Jul-2018"
"9985","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1112000","-","635","Strata","06 to 10","1751","Jul-2018"
"9986","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1265000","-","635","Strata","06 to 10","1992","Jul-2018"
"9987","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","944000","-","506","Strata","06 to 10","1866","Jul-2018"
"9988","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1260000","-","678","Strata","06 to 10","1858","Jul-2018"
"9989","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1397000","-","915","Strata","01 to 05","1527","Jul-2018"
"9990","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1178000","-","603","Strata","11 to 15","1954","Jul-2018"
"9991","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","866000","-","463","Strata","06 to 10","1871","Jul-2018"
"9992","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1084000","-","624","Strata","06 to 10","1736","Jul-2018"
"9993","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1028000","-","570","Strata","11 to 15","1802","Jul-2018"
"9994","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","789000","-","463","Strata","01 to 05","1705","Jul-2018"
"9995","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1248000","-","667","Strata","06 to 10","1870","Jul-2018"
"9996","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1599000","-","980","Strata","01 to 05","1632","Jul-2018"
"9997","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","2341000","-","1367","Strata","11 to 15","1712","Jul-2018"
"9998","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","819000","-","463","Strata","06 to 10","1769","Jul-2018"
