"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"4710","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1148000","-","657","Strata","11 to 15","1748","Jul-2019"
"4711","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","3059000","-","1098","Strata","21 to 25","2786","Jul-2019"
"4712","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2478960","-","958","Strata","16 to 20","2588","Jul-2019"
"4713","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1800000","-","840","Strata","11 to 15","2144","Jul-2019"
"4714","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1155000","-","624","Strata","21 to 25","1850","Jul-2019"
"4715","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","7366590","-","2250","Strata","31 to 35","3275","Jul-2019"
"4716","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1800000","-","840","Strata","11 to 15","2144","Jul-2019"
"4717","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1346000","-","560","Strata","06 to 10","2405","Jul-2019"
"4718","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1780000","-","743","Strata","06 to 10","2397","Jul-2019"
"4719","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","2243000","-","893","Strata","26 to 30","2511","Jul-2019"
"4720","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1076000","-","431","Strata","11 to 15","2499","Jul-2019"
"4721","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","785070","-","474","Strata","01 to 05","1658","Jul-2019"
"4722","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1565000","-","700","Strata","06 to 10","2237","Jul-2019"
"4723","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1489796","-","829","Strata","26 to 30","1797","Jul-2019"
"4724","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1183000","-","624","Strata","26 to 30","1895","Jul-2019"
"4725","BIJOU","JALAN MAT JAMBOL","Apartment","05","RCR","Freehold","New Sale","1","1220603","1211647","624","Strata","01 to 05","1941","Jul-2019"
"4726","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1765000","-","980","Strata","21 to 25","1802","Jul-2019"
"4727","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1677000","-","678","Strata","06 to 10","2473","Jul-2019"
"4728","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1164000","-","657","Strata","11 to 15","1773","Jul-2019"
"4729","ARTRA","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2016","New Sale","1","2105400","-","1119","Strata","26 to 30","1881","Jul-2019"
"4730","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1876000","-","657","Strata","31 to 35","2857","Jul-2019"
"4731","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1639000","-","883","Strata","31 to 35","1857","Jul-2019"
"4732","BIJOU","JALAN MAT JAMBOL","Apartment","05","RCR","Freehold","New Sale","1","1586376","1569420","753","Strata","01 to 05","2083","Jul-2019"
"4733","BIJOU","JALAN MAT JAMBOL","Apartment","05","RCR","Freehold","New Sale","1","1160000","1149225","614","Strata","01 to 05","1873","Jul-2019"
"4734","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","886140","-","603","Strata","21 to 25","1470","Jul-2019"
"4735","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2845000","-","1163","Strata","06 to 10","2447","Jul-2019"
"4736","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1708000","-","678","Strata","11 to 15","2519","Jul-2019"
"4737","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1894000","-","657","Strata","31 to 35","2885","Jul-2019"
"4738","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1702000","-","678","Strata","06 to 10","2510","Jul-2019"
"4739","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1402000","-","786","Strata","16 to 20","1784","Jul-2019"
"4740","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1714000","-","678","Strata","11 to 15","2528","Jul-2019"
"4741","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1147000","-","624","Strata","21 to 25","1837","Jul-2019"
"4742","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1683000","-","678","Strata","06 to 10","2482","Jul-2019"
"4743","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2353000","-","915","Strata","16 to 20","2572","Jul-2019"
"4744","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1362000","-","678","Strata","26 to 30","2008","Jul-2019"
"4745","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1684890","-","560","Strata","11 to 15","3010","Jul-2019"
"4746","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2554200","-","1173","Strata","06 to 10","2177","Jul-2019"
"4747","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","800000","-","474","Strata","01 to 05","1689","Jul-2019"
"4748","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","857790","-","614","Strata","06 to 10","1398","Jul-2019"
"4749","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1737000","-","646","Strata","31 to 35","2690","Jul-2019"
"4750","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1732000","-","646","Strata","31 to 35","2682","Jul-2019"
"4751","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","2328000","-","1346","Strata","01 to 05","1730","Jul-2019"
"4752","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1110732","-","527","Strata","36 to 40","2106","Jul-2019"
"4753","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1180000","-","657","Strata","21 to 25","1797","Jul-2019"
"4754","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1742000","-","646","Strata","31 to 35","2697","Jul-2019"
"4755","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1160000","-","657","Strata","11 to 15","1767","Jul-2019"
"4756","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1265000","-","689","Strata","11 to 15","1836","Jul-2019"
"4757","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","898000","-","603","Strata","01 to 05","1490","Jul-2019"
"4758","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2511000","-","958","Strata","16 to 20","2621","Jul-2019"
"4759","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1732000","-","646","Strata","31 to 35","2682","Jul-2019"
"4760","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1717000","-","646","Strata","26 to 30","2659","Jul-2019"
"4761","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1314000","-","786","Strata","01 to 05","1672","Jul-2019"
"4762","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1858000","-","1055","Strata","06 to 10","1761","Jul-2019"
"4763","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2497000","-","958","Strata","16 to 20","2606","Jul-2019"
"4764","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1500000","-","786","Strata","31 to 35","1909","Jul-2019"
"4765","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1643490","-","1281","Strata","11 to 15","1283","Jul-2019"
"4766","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1533330","-","1066","Strata","31 to 35","1439","Jul-2019"
"4767","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1722000","-","646","Strata","31 to 35","2666","Jul-2019"
"4768","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2518000","-","958","Strata","21 to 25","2628","Jul-2019"
"4769","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1657572","-","969","Strata","06 to 10","1711","Jul-2019"
"4770","ARTRA","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2016","New Sale","1","2071800","-","1119","Strata","26 to 30","1851","Jul-2019"
"4771","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1435000","-","764","Strata","26 to 30","1878","Jul-2019"
"4772","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","2976000","-","1776","Strata","01 to 05","1676","Jul-2019"
"4773","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1648320","-","560","Strata","11 to 15","2945","Jul-2019"
"4774","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1599360","-","560","Strata","06 to 10","2857","Jul-2019"
"4775","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2775960","-","1163","Strata","06 to 10","2388","Jul-2019"
"4776","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","866000","-","441","Strata","01 to 05","1962","Jul-2019"
"4777","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","848070","-","614","Strata","06 to 10","1382","Jul-2019"
"4778","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1210594","-","657","Strata","21 to 25","1844","Jul-2019"
"4779","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","874000","-","441","Strata","06 to 10","1980","Jul-2019"
"4780","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2504000","-","958","Strata","16 to 20","2614","Jul-2019"
"4781","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","816000","-","474","Strata","01 to 05","1723","Jul-2019"
"4782","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1148000","-","657","Strata","11 to 15","1748","Jul-2019"
"4783","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1474200","-","1066","Strata","16 to 20","1383","Jul-2019"
"4784","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1864000","-","657","Strata","26 to 30","2839","Jul-2019"
"4785","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1341000","-","678","Strata","26 to 30","1977","Jul-2019"
"4786","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2797900","-","1163","Strata","11 to 15","2407","Jul-2019"
"4787","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1734000","-","980","Strata","31 to 35","1770","Jul-2019"
"4788","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1257000","-","635","Strata","06 to 10","1979","Jul-2019"
"4789","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1325000","-","689","Strata","36 to 40","1923","Jul-2019"
"4790","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1261980","-","958","Strata","11 to 15","1317","Jul-2019"
"4791","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","923000","-","441","Strata","31 to 35","2091","Jul-2019"
"4792","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1223824","-","657","Strata","26 to 30","1864","Jul-2019"
"4793","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1176000","-","463","Strata","11 to 15","2541","Jul-2019"
"4794","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1852000","-","657","Strata","26 to 30","2821","Jul-2019"
"4795","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1545480","-","1066","Strata","31 to 35","1450","Jul-2019"
"4796","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2511000","-","958","Strata","16 to 20","2621","Jul-2019"
"4797","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1490400","-","1066","Strata","21 to 25","1399","Jul-2019"
"4798","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1399000","-","764","Strata","21 to 25","1831","Jul-2019"
"4799","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1773000","-","893","Strata","31 to 35","1985","Jul-2019"
"4800","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1068102","-","570","Strata","36 to 40","1872","Jul-2019"
"4801","ARTRA","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2016","New Sale","1","1691000","-","829","Strata","36 to 40","2040","Jul-2019"
"4802","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1214000","-","732","Strata","01 to 05","1659","Jul-2019"
"4803","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2465000","-","958","Strata","16 to 20","2573","Jul-2019"
"4804","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2469000","-","915","Strata","31 to 35","2699","Jul-2019"
"4805","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","886000","-","441","Strata","06 to 10","2008","Jul-2019"
"4806","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","894240","-","614","Strata","16 to 20","1457","Jul-2019"
"4807","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1845990","-","1442","Strata","06 to 10","1280","Jul-2019"
"4808","ARTRA","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2016","New Sale","1","2110000","-","1044","Strata","36 to 40","2021","Jul-2019"
"4809","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1429000","-","764","Strata","26 to 30","1870","Jul-2019"
"4810","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1696000","-","678","Strata","06 to 10","2501","Jul-2019"
"4811","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","818000","-","474","Strata","01 to 05","1727","Jul-2019"
"4812","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","719280","-","506","Strata","06 to 10","1422","Jul-2019"
"4813","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1804572","-","969","Strata","26 to 30","1863","Jul-2019"
"4814","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","862000","-","441","Strata","01 to 05","1953","Jul-2019"
"4815","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","721710","-","506","Strata","06 to 10","1427","Jul-2019"
"4816","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1461000","-","786","Strata","26 to 30","1859","Jul-2019"
"4817","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1646400","-","646","Strata","26 to 30","2549","Jul-2019"
"4818","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2803000","-","1163","Strata","06 to 10","2411","Jul-2019"
"4819","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1707000","-","646","Strata","26 to 30","2643","Jul-2019"
"4820","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1870000","-","657","Strata","26 to 30","2848","Jul-2019"
"4821","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1208000","-","743","Strata","01 to 05","1626","Jul-2019"
"4822","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1708000","-","678","Strata","11 to 15","2519","Jun-2019"
"4823","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1742000","-","646","Strata","31 to 35","2697","Jun-2019"
"4824","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1132000","-","657","Strata","06 to 10","1724","Jun-2019"
"4825","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1229000","-","732","Strata","01 to 05","1679","Jun-2019"
"4826","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1569460","-","560","Strata","01 to 05","2804","Jun-2019"
"4827","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1697000","-","646","Strata","26 to 30","2628","Jun-2019"
"4828","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1196000","-","743","Strata","01 to 05","1610","Jun-2019"
"4829","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1163000","-","624","Strata","21 to 25","1863","Jun-2019"
"4830","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1233000","-","689","Strata","01 to 05","1790","Jun-2019"
"4831","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1248000","-","592","Strata","11 to 15","2108","Jun-2019"
"4832","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1888000","-","657","Strata","31 to 35","2875","Jun-2019"
"4833","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2491000","-","1109","Strata","11 to 15","2247","Jun-2019"
"4834","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","833000","-","474","Strata","01 to 05","1759","Jun-2019"
"4835","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1293000","-","689","Strata","16 to 20","1877","Jun-2019"
"4836","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1759000","-","807","Strata","21 to 25","2179","Jun-2019"
"4837","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1759000","-","807","Strata","21 to 25","2179","Jun-2019"
"4838","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1220000","-","463","Strata","16 to 20","2636","Jun-2019"
"4839","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1212000","-","463","Strata","11 to 15","2619","Jun-2019"
"4840","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1901000","-","657","Strata","31 to 35","2895","Jun-2019"
"4841","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","3619000","-","1593","Strata","06 to 10","2272","Jun-2019"
"4842","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1143000","-","624","Strata","16 to 20","1831","Jun-2019"
"4843","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1224000","-","463","Strata","16 to 20","2644","Jun-2019"
"4844","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1696000","-","678","Strata","06 to 10","2501","Jun-2019"
"4845","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1598940","-","1270","Strata","06 to 10","1259","Jun-2019"
"4846","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1346220","-","958","Strata","16 to 20","1405","Jun-2019"
"4847","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1621116","-","915","Strata","26 to 30","1772","Jun-2019"
"4848","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1226000","-","506","Strata","06 to 10","2423","Jun-2019"
"4849","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1701000","-","980","Strata","11 to 15","1737","Jun-2019"
"4850","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1666000","-","764","Strata","11 to 15","2180","Jun-2019"
"4851","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1702000","-","678","Strata","06 to 10","2510","Jun-2019"
"4852","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1675000","-","646","Strata","21 to 25","2594","Jun-2019"
"4853","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1625000","-","646","Strata","16 to 20","2516","Jun-2019"
"4854","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1685000","-","646","Strata","26 to 30","2609","Jun-2019"
"4855","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","921886","-","463","Strata","21 to 25","1992","Jun-2019"
"4856","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1576000","-","624","Strata","06 to 10","2524","Jun-2019"
"4857","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1407000","-","764","Strata","26 to 30","1841","Jun-2019"
"4858","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1571000","-","624","Strata","06 to 10","2516","Jun-2019"
"4859","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","882900","-","603","Strata","16 to 20","1465","Jun-2019"
"4860","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1156000","-","463","Strata","06 to 10","2498","Jun-2019"
"4861","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","870750","-","603","Strata","16 to 20","1445","Jun-2019"
"4862","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1172000","-","657","Strata","16 to 20","1785","Jun-2019"
"4863","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1369710","-","990","Strata","21 to 25","1383","Jun-2019"
"4864","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1411000","-","764","Strata","26 to 30","1846","Jun-2019"
"4865","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1571000","-","624","Strata","06 to 10","2516","Jun-2019"
"4866","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1875000","-","1044","Strata","01 to 05","1796","Jun-2019"
"4867","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1594080","-","1270","Strata","01 to 05","1255","Jun-2019"
"4868","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1216000","-","463","Strata","16 to 20","2627","Jun-2019"
"4869","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1164000","-","463","Strata","11 to 15","2515","Jun-2019"
"4870","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1640000","-","646","Strata","21 to 25","2539","Jun-2019"
"4871","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1312000","-","592","Strata","21 to 25","2216","Jun-2019"
"4872","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1168000","-","463","Strata","11 to 15","2523","Jun-2019"
"4873","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","971000","-","506","Strata","21 to 25","1919","Jun-2019"
"4874","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1649340","-","915","Strata","26 to 30","1803","Jun-2019"
