"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"2173","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1068000","-","818","Strata","01 to 05","1306","Sep-2017"
"2174","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1092000","-","818","Strata","06 to 10","1335","Sep-2017"
"2175","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","733000","-","474","Strata","11 to 15","1548","Sep-2017"
"2176","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","750000","-","474","Strata","16 to 20","1584","Sep-2017"
"2177","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","762000","-","463","Strata","16 to 20","1646","Sep-2017"
"2178","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","1266800","-","721","Strata","01 to 05","1757","Sep-2017"
"2179","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","780000","-","538","Strata","06 to 10","1449","Sep-2017"
"2180","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1095000","-","818","Strata","06 to 10","1339","Sep-2017"
"2181","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","888081","-","474","Strata","01 to 05","1875","Sep-2017"
"2182","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","750000","-","474","Strata","16 to 20","1584","Sep-2017"
"2183","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1263000","-","1012","Strata","16 to 20","1248","Sep-2017"
"2184","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1031000","-","775","Strata","06 to 10","1330","Sep-2017"
"2185","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1089000","-","850","Strata","01 to 05","1281","Sep-2017"
"2186","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1040000","-","775","Strata","11 to 15","1342","Sep-2017"
"2187","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1103000","-","861","Strata","16 to 20","1281","Sep-2017"
"2188","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","892450","-","474","Strata","01 to 05","1884","Sep-2017"
"2189","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1199000","-","818","Strata","16 to 20","1466","Aug-2017"
"2190","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","724000","-","463","Strata","11 to 15","1564","Aug-2017"
"2191","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1308000","-","1012","Strata","16 to 20","1293","Aug-2017"
"2192","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","768000","-","463","Strata","11 to 15","1659","Aug-2017"
"2193","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1082000","-","818","Strata","06 to 10","1323","Aug-2017"
"2194","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","721050","-","474","Strata","16 to 20","1522","Aug-2017"
"2195","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","738150","-","549","Strata","06 to 10","1345","Aug-2017"
"2196","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1060000","-","818","Strata","01 to 05","1296","Aug-2017"
"2197","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","723900","-","463","Strata","16 to 20","1564","Aug-2017"
"2198","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","2390800","-","1604","Strata","01 to 05","1491","Aug-2017"
"2199","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","741950","-","474","Strata","16 to 20","1567","Aug-2017"
"2200","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","728650","-","474","Strata","16 to 20","1538","Aug-2017"
"2201","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","713450","-","474","Strata","11 to 15","1506","Aug-2017"
"2202","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","1233000","-","700","Strata","01 to 05","1762","Aug-2017"
"2203","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1101000","-","818","Strata","11 to 15","1346","Aug-2017"
"2204","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","732450","-","474","Strata","16 to 20","1547","Aug-2017"
"2205","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","738150","-","474","Strata","16 to 20","1559","Aug-2017"
"2206","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1044000","-","775","Strata","11 to 15","1347","Aug-2017"
"2207","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1593000","-","1173","Strata","11 to 15","1358","Aug-2017"
"2208","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1267000","-","958","Strata","16 to 20","1323","Aug-2017"
"2209","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","732450","-","474","Strata","16 to 20","1547","Aug-2017"
"2210","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","728650","-","474","Strata","16 to 20","1538","Aug-2017"
"2211","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1109000","-","818","Strata","11 to 15","1356","Aug-2017"
"2212","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","743850","-","474","Strata","16 to 20","1571","Aug-2017"
"2213","THE BROOKS I & II","SPRINGSIDE WALK","Apartment","26","OCR","Freehold","New Sale","1","936000","-","710","Strata","01 to 05","1318","Aug-2017"
"2214","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1036000","-","775","Strata","11 to 15","1337","Aug-2017"
"2215","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1073000","-","818","Strata","06 to 10","1312","Aug-2017"
"2216","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1047000","-","775","Strata","11 to 15","1351","Aug-2017"
"2217","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","730550","-","474","Strata","11 to 15","1542","Aug-2017"
"2218","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","747650","-","474","Strata","16 to 20","1579","Aug-2017"
"2219","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1043000","-","775","Strata","11 to 15","1346","Aug-2017"
"2220","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1570000","-","1173","Strata","06 to 10","1338","Aug-2017"
"2221","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1032000","-","775","Strata","11 to 15","1332","Aug-2017"
"2222","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","1468000","-","861","Strata","01 to 05","1705","Aug-2017"
"2223","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","728650","-","463","Strata","16 to 20","1574","Aug-2017"
"2224","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","New Sale","1","1679040","-","1206","Strata","01 to 05","1393","Aug-2017"
"2225","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","717250","-","474","Strata","16 to 20","1514","Aug-2017"
"2226","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","714400","-","463","Strata","16 to 20","1543","Aug-2017"
"2227","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","New Sale","1","713450","-","474","Strata","11 to 15","1506","Aug-2017"
"2228","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1355000","-","1141","Strata","16 to 20","1188","Aug-2017"
"2229","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1563000","-","1152","Strata","01 to 05","1357","Aug-2017"
"2230","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","614000","-","431","Strata","11 to 15","1426","Aug-2017"
"2231","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","676000","-","495","Strata","06 to 10","1365","Aug-2017"
"2232","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","898000","-","614","Strata","11 to 15","1464","Aug-2017"
"2233","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1449000","-","1130","Strata","11 to 15","1282","Aug-2017"
"2234","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","640000","-","495","Strata","06 to 10","1293","Aug-2017"
"2235","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","605000","-","431","Strata","11 to 15","1405","Aug-2017"
"2236","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","581000","-","431","Strata","01 to 05","1349","Aug-2017"
"2237","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","983000","-","700","Strata","11 to 15","1405","Aug-2017"
"2238","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","967000","-","700","Strata","06 to 10","1382","Aug-2017"
"2239","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","681000","-","495","Strata","11 to 15","1375","Aug-2017"
"2240","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","581000","-","431","Strata","06 to 10","1349","Aug-2017"
"2241","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","672000","-","495","Strata","06 to 10","1357","Aug-2017"
"2242","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","684000","-","495","Strata","06 to 10","1381","Aug-2017"
"2243","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","593000","-","431","Strata","01 to 05","1377","Aug-2017"
"2244","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","672000","-","495","Strata","11 to 15","1357","Aug-2017"
"2245","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","659000","-","495","Strata","06 to 10","1331","Aug-2017"
"2246","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1121000","-","861","Strata","01 to 05","1302","Aug-2017"
"2247","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1039000","-","775","Strata","11 to 15","1341","Aug-2017"
"2248","LAKE GRANDE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2015","New Sale","1","1035000","-","775","Strata","11 to 15","1335","Aug-2017"
"2249","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","845000","-","614","Strata","01 to 05","1377","Aug-2017"
"2250","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","903000","-","700","Strata","01 to 05","1291","Aug-2017"
"2251","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","632000","-","495","Strata","06 to 10","1276","Aug-2017"
"2252","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","840000","-","614","Strata","06 to 10","1369","Aug-2017"
"2253","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","655000","-","495","Strata","11 to 15","1323","Aug-2017"
"2254","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","924000","-","700","Strata","11 to 15","1321","Aug-2017"
"2255","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","662000","-","495","Strata","11 to 15","1337","Aug-2017"
"2256","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","904000","-","700","Strata","06 to 10","1292","Aug-2017"
"2257","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","635000","-","495","Strata","06 to 10","1282","Aug-2017"
"2258","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","712000","-","614","Strata","16 to 20","1160","Aug-2017"
"2259","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","649000","-","495","Strata","11 to 15","1311","Aug-2017"
"2260","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","631000","-","495","Strata","06 to 10","1274","Aug-2017"
"2261","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1382000","-","1130","Strata","06 to 10","1223","Aug-2017"
"2262","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","800000","-","592","Strata","06 to 10","1351","Aug-2017"
"2263","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","922000","-","700","Strata","06 to 10","1318","Aug-2017"
"2264","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","925000","-","700","Strata","11 to 15","1322","Aug-2017"
"2265","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","652000","-","495","Strata","11 to 15","1317","Aug-2017"
"2266","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1107000","-","883","Strata","01 to 05","1254","Aug-2017"
"2267","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","910000","-","700","Strata","06 to 10","1301","Aug-2017"
"2268","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","896000","-","700","Strata","06 to 10","1281","Aug-2017"
"2269","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1192000","-","980","Strata","06 to 10","1217","Aug-2017"
"2270","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","922000","-","700","Strata","11 to 15","1318","Aug-2017"
"2271","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","643000","-","495","Strata","11 to 15","1299","Aug-2017"
"2272","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","643000","-","495","Strata","06 to 10","1299","Aug-2017"
"2273","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1137000","-","936","Strata","06 to 10","1214","Aug-2017"
"2274","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1219000","-","980","Strata","06 to 10","1244","Aug-2017"
"2275","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","932000","-","710","Strata","11 to 15","1312","Aug-2017"
"2276","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","701000","-","614","Strata","16 to 20","1143","Aug-2017"
"2277","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","634000","-","495","Strata","06 to 10","1280","Aug-2017"
"2278","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","916000","-","700","Strata","06 to 10","1309","Aug-2017"
"2279","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","587000","-","431","Strata","06 to 10","1363","Aug-2017"
"2280","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","623000","-","495","Strata","06 to 10","1258","Aug-2017"
"2281","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","985000","-","829","Strata","16 to 20","1188","Aug-2017"
"2282","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","969000","-","700","Strata","11 to 15","1385","Aug-2017"
"2283","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1028000","-","818","Strata","06 to 10","1257","Aug-2017"
"2284","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","951000","-","700","Strata","06 to 10","1359","Aug-2017"
"2285","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","812000","-","592","Strata","11 to 15","1372","Aug-2017"
"2286","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","855000","-","614","Strata","11 to 15","1394","Aug-2017"
"2287","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","571000","-","431","Strata","11 to 15","1326","Aug-2017"
"2288","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1253000","-","980","Strata","06 to 10","1279","Aug-2017"
"2289","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1215000","-","980","Strata","06 to 10","1240","Aug-2017"
"2290","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","638000","-","495","Strata","06 to 10","1289","Aug-2017"
"2291","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","596000","-","431","Strata","11 to 15","1384","Aug-2017"
"2292","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","635000","-","495","Strata","06 to 10","1282","Aug-2017"
"2293","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","819000","-","592","Strata","06 to 10","1383","Aug-2017"
"2294","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","588000","-","431","Strata","11 to 15","1366","Aug-2017"
"2295","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1021000","-","818","Strata","11 to 15","1248","Aug-2017"
"2296","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","787000","-","592","Strata","06 to 10","1329","Aug-2017"
"2297","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","954000","-","700","Strata","06 to 10","1364","Aug-2017"
"2298","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","556000","-","431","Strata","06 to 10","1291","Aug-2017"
"2299","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1691000","-","1313","Strata","11 to 15","1288","Aug-2017"
"2300","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","594000","-","431","Strata","16 to 20","1380","Aug-2017"
"2301","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","688000","-","495","Strata","01 to 05","1389","Aug-2017"
"2302","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","640000","-","495","Strata","06 to 10","1293","Aug-2017"
"2303","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1419000","-","1130","Strata","06 to 10","1256","Aug-2017"
"2304","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","852000","-","614","Strata","11 to 15","1389","Aug-2017"
"2305","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","871000","-","614","Strata","11 to 15","1420","Aug-2017"
"2306","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","646000","-","495","Strata","06 to 10","1305","Aug-2017"
"2307","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","661000","-","495","Strata","11 to 15","1335","Aug-2017"
"2308","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","921000","-","700","Strata","06 to 10","1316","Aug-2017"
"2309","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","658000","-","495","Strata","11 to 15","1329","Aug-2017"
"2310","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","802000","-","592","Strata","11 to 15","1355","Aug-2017"
"2311","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","644000","-","495","Strata","06 to 10","1301","Aug-2017"
"2312","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","626000","-","495","Strata","06 to 10","1264","Aug-2017"
"2313","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","975000","-","700","Strata","06 to 10","1394","Aug-2017"
"2314","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","815000","-","592","Strata","11 to 15","1377","Aug-2017"
"2315","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1129000","-","936","Strata","06 to 10","1206","Aug-2017"
"2316","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","925000","-","700","Strata","11 to 15","1322","Aug-2017"
"2317","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","591000","-","431","Strata","11 to 15","1373","Aug-2017"
"2318","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","920000","-","710","Strata","06 to 10","1295","Aug-2017"
"2319","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","797000","-","592","Strata","06 to 10","1346","Aug-2017"
"2320","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","608000","-","431","Strata","16 to 20","1412","Aug-2017"
"2321","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","963000","-","700","Strata","11 to 15","1376","Aug-2017"
"2322","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","646000","-","495","Strata","11 to 15","1305","Aug-2017"
"2323","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1151000","-","883","Strata","01 to 05","1304","Aug-2017"
"2324","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","574000","-","431","Strata","11 to 15","1333","Aug-2017"
"2325","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1108000","-","883","Strata","06 to 10","1255","Aug-2017"
"2326","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","864000","-","614","Strata","01 to 05","1408","Aug-2017"
"2327","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","643000","-","495","Strata","06 to 10","1299","Aug-2017"
"2328","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","640000","-","495","Strata","01 to 05","1293","Aug-2017"
"2329","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","923000","-","710","Strata","06 to 10","1299","Aug-2017"
"2330","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","1074000","-","883","Strata","06 to 10","1217","Aug-2017"
"2331","LE QUEST","BUKIT BATOK STREET 41","Apartment","23","OCR","99 yrs lease commencing from 2016","New Sale","1","916000","-","700","Strata","11 to 15","1309","Aug-2017"
