"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1185","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1076000","-","1023","Strata","11 to 15","1052","Jul-2017"
"1186","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1021000","-","1023","Strata","01 to 05","998","Jul-2017"
"1187","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1253700","-","969","Strata","01 to 05","1294","Jul-2017"
"1188","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","966012","-","969","Strata","06 to 10","997","Jul-2017"
"1189","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1060612","-","969","Strata","06 to 10","1095","Jul-2017"
"1190","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1310400","-","969","Strata","11 to 15","1353","Jul-2017"
"1191","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","953000","-","915","Strata","06 to 10","1042","Jul-2017"
"1192","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1016000","-","1023","Strata","01 to 05","994","Jul-2017"
"1193","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1281600","-","969","Strata","06 to 10","1323","Jul-2017"
"1194","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1008900","-","732","Strata","01 to 05","1378","Jul-2017"
"1195","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1067612","-","969","Strata","01 to 05","1102","Jul-2017"
"1196","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1315800","-","1001","Strata","11 to 15","1314","Jul-2017"
"1197","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1529910","-","1206","Strata","06 to 10","1269","Jul-2017"
"1198","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1272600","-","969","Strata","06 to 10","1314","Jul-2017"
"1199","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","969000","-","893","Strata","06 to 10","1085","Jul-2017"
"1200","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","880200","-","624","Strata","06 to 10","1410","Jul-2017"
"1201","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","817000","-","786","Strata","06 to 10","1040","Jul-2017"
"1202","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","939000","-","915","Strata","06 to 10","1026","Jul-2017"
"1203","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","961200","-","700","Strata","06 to 10","1374","Jul-2017"
"1204","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1026345","-","969","Strata","06 to 10","1059","Jul-2017"
"1205","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1116000","-","926","Strata","11 to 15","1206","Jul-2017"
"1206","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1011360","-","1023","Strata","01 to 05","989","Jul-2017"
"1207","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1551270","-","1206","Strata","06 to 10","1287","Jul-2017"
"1208","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","849000","-","797","Strata","11 to 15","1066","Jul-2017"
"1209","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1103000","-","1023","Strata","11 to 15","1079","Jul-2017"
"1210","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1126712","-","969","Strata","11 to 15","1163","Jul-2017"
"1211","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","922000","-","915","Strata","01 to 05","1008","Jul-2017"
"1212","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1293300","-","1023","Strata","01 to 05","1265","Jul-2017"
"1213","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","937000","-","893","Strata","01 to 05","1049","Jul-2017"
"1214","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1898370","-","1744","Strata","11 to 15","1089","Jun-2017"
"1215","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1031940","-","1023","Strata","06 to 10","1009","Jun-2017"
"1216","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1026900","-","872","Strata","11 to 15","1178","Jun-2017"
"1217","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1096000","-","1023","Strata","11 to 15","1072","Jun-2017"
"1218","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","922000","-","915","Strata","01 to 05","1008","Jun-2017"
"1219","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1071000","-","1023","Strata","06 to 10","1047","Jun-2017"
"1220","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","987300","-","732","Strata","06 to 10","1349","Jun-2017"
"1221","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","943000","-","893","Strata","01 to 05","1056","Jun-2017"
"1222","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1050200","-","753","Strata","06 to 10","1394","Jun-2017"
"1223","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1020000","-","1023","Strata","01 to 05","997","Jun-2017"
"1224","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","952000","-","915","Strata","06 to 10","1041","Jun-2017"
"1225","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","963000","-","893","Strata","06 to 10","1078","Jun-2017"
"1226","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1026000","-","1023","Strata","01 to 05","1003","Jun-2017"
"1227","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","986912","-","969","Strata","11 to 15","1019","Jun-2017"
"1228","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1413320","-","1098","Strata","11 to 15","1287","Jun-2017"
"1229","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1036000","-","1023","Strata","06 to 10","1013","Jun-2017"
"1230","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1040760","-","1023","Strata","11 to 15","1018","Jun-2017"
"1231","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","951212","-","969","Strata","01 to 05","982","Jun-2017"
"1232","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1279800","-","969","Strata","06 to 10","1321","Jun-2017"
"1233","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1057233","-","969","Strata","06 to 10","1091","Jun-2017"
"1234","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1021900","-","969","Strata","06 to 10","1055","Jun-2017"
"1235","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1046000","-","1023","Strata","06 to 10","1023","Jun-2017"
"1236","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1263600","-","969","Strata","01 to 05","1304","Jun-2017"
"1237","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","943740","-","915","Strata","06 to 10","1031","Jun-2017"
"1238","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1030000","-","969","Strata","01 to 05","1063","Jun-2017"
"1239","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1059900","-","969","Strata","01 to 05","1094","Jun-2017"
"1240","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1569070","-","1206","Strata","11 to 15","1302","Jun-2017"
"1241","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1062000","-","1023","Strata","11 to 15","1039","Jun-2017"
"1242","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","941000","-","915","Strata","06 to 10","1028","Jun-2017"
"1243","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1080500","-","1023","Strata","11 to 15","1057","Jun-2017"
"1244","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","947000","-","893","Strata","06 to 10","1060","Jun-2017"
"1245","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","990000","-","1023","Strata","01 to 05","968","May-2017"
"1246","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","999000","-","700","Strata","11 to 15","1428","May-2017"
"1247","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1249200","-","969","Strata","01 to 05","1289","May-2017"
"1248","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1001700","-","700","Strata","11 to 15","1432","May-2017"
"1249","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","995400","-","700","Strata","11 to 15","1423","May-2017"
"1250","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1201500","-","926","Strata","01 to 05","1298","May-2017"
"1251","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1274800","-","1173","Strata","01 to 05","1087","May-2017"
"1252","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","893760","-","915","Strata","01 to 05","977","May-2017"
"1253","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1010312","-","969","Strata","11 to 15","1043","May-2017"
"1254","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1298700","-","1023","Strata","01 to 05","1270","May-2017"
"1255","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1026260","-","1023","Strata","06 to 10","1004","May-2017"
"1256","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","936000","-","915","Strata","06 to 10","1023","May-2017"
"1257","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","956000","-","915","Strata","06 to 10","1045","May-2017"
"1258","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","936112","-","969","Strata","01 to 05","966","May-2017"
"1259","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","874000","-","786","Strata","11 to 15","1112","May-2017"
"1260","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1080000","-","753","Strata","06 to 10","1433","May-2017"
"1261","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","908000","-","893","Strata","01 to 05","1016","May-2017"
"1262","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","992700","-","700","Strata","06 to 10","1419","May-2017"
"1263","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","929000","-","915","Strata","06 to 10","1015","May-2017"
"1264","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","947000","-","915","Strata","06 to 10","1035","May-2017"
"1265","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1288800","-","969","Strata","06 to 10","1330","May-2017"
"1266","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","748000","-","689","Strata","11 to 15","1086","May-2017"
"1267","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1345500","-","1227","Strata","11 to 15","1096","May-2017"
"1268","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1386620","-","1109","Strata","01 to 05","1251","May-2017"
"1269","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1249200","-","969","Strata","01 to 05","1289","May-2017"
"1270","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1273500","-","969","Strata","06 to 10","1315","May-2017"
"1271","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1082700","-","829","Strata","06 to 10","1306","May-2017"
"1272","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1077300","-","829","Strata","01 to 05","1300","May-2017"
"1273","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1082412","-","969","Strata","11 to 15","1117","May-2017"
"1274","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1459600","-","1270","Strata","11 to 15","1149","May-2017"
"1275","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1308600","-","1001","Strata","06 to 10","1307","May-2017"
"1276","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","902000","-","915","Strata","01 to 05","986","May-2017"
"1277","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","996300","-","872","Strata","11 to 15","1143","May-2017"
"1278","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","949000","-","893","Strata","06 to 10","1062","May-2017"
"1279","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1254600","-","969","Strata","06 to 10","1295","May-2017"
"1280","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","963870","-","732","Strata","01 to 05","1317","May-2017"
"1281","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1146600","-","1023","Strata","11 to 15","1121","May-2017"
"1282","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","861000","-","797","Strata","11 to 15","1081","May-2017"
"1283","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","989800","-","1023","Strata","01 to 05","968","May-2017"
"1284","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","870000","-","786","Strata","11 to 15","1107","May-2017"
"1285","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","918000","-","915","Strata","01 to 05","1003","May-2017"
"1286","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","963900","-","700","Strata","06 to 10","1378","May-2017"
"1287","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","959200","-","732","Strata","01 to 05","1310","May-2017"
"1288","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","819000","-","797","Strata","11 to 15","1028","May-2017"
"1289","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1303200","-","969","Strata","11 to 15","1345","May-2017"
"1290","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1087200","-","829","Strata","06 to 10","1312","Apr-2017"
"1291","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","943000","-","915","Strata","06 to 10","1031","Apr-2017"
"1292","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","932000","-","915","Strata","01 to 05","1019","Apr-2017"
"1293","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","738000","-","689","Strata","11 to 15","1071","Apr-2017"
"1294","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","New Sale","1","1018000","-","1012","Strata","06 to 10","1006","Apr-2017"
"1295","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1109700","-","861","Strata","01 to 05","1289","Apr-2017"
"1296","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1053000","-","1023","Strata","06 to 10","1030","Apr-2017"
"1297","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1058712","-","969","Strata","11 to 15","1093","Apr-2017"
"1298","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","947000","-","893","Strata","01 to 05","1060","Apr-2017"
"1299","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","New Sale","1","1060000","-","1012","Strata","16 to 20","1048","Apr-2017"
"1300","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","New Sale","1","1053000","-","1012","Strata","16 to 20","1041","Apr-2017"
"1301","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1391960","-","1109","Strata","06 to 10","1255","Apr-2017"
"1302","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1051312","-","969","Strata","11 to 15","1085","Apr-2017"
"1303","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1430230","-","1109","Strata","11 to 15","1290","Apr-2017"
"1304","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1038812","-","969","Strata","01 to 05","1072","Apr-2017"
"1305","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1054800","-","915","Strata","11 to 15","1153","Apr-2017"
"1306","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","851000","-","797","Strata","11 to 15","1068","Apr-2017"
"1307","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1301400","-","1001","Strata","06 to 10","1300","Apr-2017"
"1308","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1398190","-","1109","Strata","06 to 10","1261","Apr-2017"
"1309","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","866000","-","786","Strata","11 to 15","1102","Apr-2017"
"1310","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1414210","-","1109","Strata","06 to 10","1276","Apr-2017"
"1311","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1056600","-","753","Strata","06 to 10","1402","Apr-2017"
"1312","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1341900","-","1001","Strata","06 to 10","1340","Apr-2017"
"1313","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","982000","-","915","Strata","11 to 15","1073","Apr-2017"
"1314","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1116900","-","829","Strata","11 to 15","1348","Apr-2017"
"1315","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","832000","-","797","Strata","11 to 15","1045","Apr-2017"
"1316","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1096000","-","1023","Strata","11 to 15","1072","Apr-2017"
"1317","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1007212","-","969","Strata","01 to 05","1040","Apr-2017"
"1318","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","850000","-","786","Strata","11 to 15","1082","Apr-2017"
"1319","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1421330","-","1098","Strata","11 to 15","1295","Apr-2017"
"1320","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","961000","-","915","Strata","06 to 10","1050","Apr-2017"
"1321","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1000012","-","969","Strata","06 to 10","1032","Apr-2017"
"1322","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","962200","-","969","Strata","01 to 05","993","Apr-2017"
"1323","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","869000","-","797","Strata","11 to 15","1091","Apr-2017"
"1324","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1109700","-","829","Strata","06 to 10","1339","Apr-2017"
"1325","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1102500","-","829","Strata","06 to 10","1330","Apr-2017"
"1326","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","944900","-","700","Strata","06 to 10","1351","Apr-2017"
"1327","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1288800","-","969","Strata","01 to 05","1330","Apr-2017"
"1328","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1389600","-","1227","Strata","11 to 15","1132","Apr-2017"
"1329","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","995020","-","732","Strata","01 to 05","1359","Apr-2017"
"1330","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1014512","-","969","Strata","06 to 10","1047","Apr-2017"
"1331","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","823000","-","786","Strata","06 to 10","1047","Apr-2017"
"1332","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","956560","-","700","Strata","06 to 10","1367","Mar-2017"
"1333","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","876000","-","786","Strata","11 to 15","1115","Mar-2017"
"1334","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1119312","-","969","Strata","11 to 15","1155","Mar-2017"
"1335","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","965360","-","732","Strata","01 to 05","1319","Mar-2017"
"1336","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1089812","-","969","Strata","06 to 10","1125","Mar-2017"
"1337","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","844000","-","786","Strata","11 to 15","1074","Mar-2017"
