"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1142","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","2311700","-","818","Strata","11 to 15","2826","Jan-2020"
"1143","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","1706700","-","614","Strata","01 to 05","2782","Jan-2020"
"1144","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","3813900","-","1604","Strata","11 to 15","2378","Jan-2020"
"1145","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","3431600","-","1356","Strata","01 to 05","2530","Jan-2020"
"1146","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","1714800","-","614","Strata","06 to 10","2795","Jan-2020"
"1147","HAUS ON HANDY","HANDY ROAD","Condominium","09","CCR","99 yrs lease commencing from 2018","New Sale","1","1962400","-","678","Strata","01 to 05","2894","Jan-2020"
"1148","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","1953600","-","710","Strata","06 to 10","2750","Jan-2020"
"1149","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","2295700","-","818","Strata","06 to 10","2806","Jan-2020"
"1150","LEEDON GREEN","LEEDON HEIGHTS","Condominium","10","CCR","Freehold","New Sale","1","2865600","-","1044","Strata","01 to 05","2745","Jan-2020"
"1151","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","2075500","2039500","732","Strata","11 to 15","2786","Jan-2020"
"1152","VAN HOLLAND","HOLLAND ROAD","Condominium","10","CCR","Freehold","New Sale","1","1495000","-","495","Strata","01 to 05","3019","Jan-2020"
"1153","VAN HOLLAND","HOLLAND ROAD","Condominium","10","CCR","Freehold","New Sale","1","2101000","-","689","Strata","01 to 05","3050","Jan-2020"
"1154","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2007563","1987487","797","Strata","01 to 05","2495","Jan-2020"
"1155","PARKSUITES","HOLLAND GROVE ROAD","Apartment","10","CCR","110 Yrs From 01/11/2017","New Sale","1","1600000","-","786","Strata","01 to 05","2036","Jan-2020"
"1156","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","4989600","-","1313","Strata","21 to 25","3800","Jan-2020"
"1157","VAN HOLLAND","HOLLAND ROAD","Condominium","10","CCR","Freehold","New Sale","1","2345000","-","775","Strata","01 to 05","3026","Jan-2020"
"1158","VAN HOLLAND","HOLLAND ROAD","Condominium","10","CCR","Freehold","New Sale","1","2400000","-","797","Strata","01 to 05","3013","Jan-2020"
"1159","VAN HOLLAND","HOLLAND ROAD","Condominium","10","CCR","Freehold","New Sale","1","2869000","-","1001","Strata","01 to 05","2866","Jan-2020"
"1160","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","1862000","-","678","Strata","01 to 05","2746","Jan-2020"
"1161","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","2391000","-","818","Strata","06 to 10","2923","Jan-2020"
"1162","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1458400","1422400","484","Strata","06 to 10","2937","Jan-2020"
"1163","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2894990","-","1098","Strata","16 to 20","2637","Dec-2019"
"1164","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","1387000","-","495","Strata","01 to 05","2801","Dec-2019"
"1165","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","3548160","-","1249","Strata","06 to 10","2842","Dec-2019"
"1166","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","2216400","2180400","753","Strata","16 to 20","2894","Dec-2019"
"1167","UPTOWN @ FARRER","PERUMAL ROAD","Apartment","08","RCR","99 yrs lease commencing from 2017","New Sale","1","999000","-","538","Strata","06 to 10","1856","Dec-2019"
"1168","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1401254","1387241","484","Strata","16 to 20","2864","Dec-2019"
"1169","FOURTH AVENUE RESIDENCES","FOURTH AVENUE","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2713000","-","1130","Strata","01 to 05","2400","Dec-2019"
"1170","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1499100","1463100","517","Strata","06 to 10","2832","Dec-2019"
"1171","ROYALGREEN","ANAMALAI AVENUE","Condominium","10","CCR","Freehold","New Sale","1","2765000","-","990","Strata","01 to 05","2792","Dec-2019"
"1172","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1432015","1417694","484","Strata","21 to 25","2927","Dec-2019"
"1173","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2922680","-","1098","Strata","11 to 15","2662","Dec-2019"
"1174","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","4765000","-","1798","Strata","11 to 15","2651","Dec-2019"
"1175","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","4819500","-","1313","Strata","16 to 20","3670","Dec-2019"
"1176","HAUS ON HANDY","HANDY ROAD","Condominium","09","CCR","99 yrs lease commencing from 2018","New Sale","1","1492800","-","517","Strata","06 to 10","2889","Dec-2019"
"1177","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","3685000","-","1249","Strata","06 to 10","2951","Dec-2019"
"1178","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1422094","1414983","484","Strata","21 to 25","2921","Dec-2019"
"1179","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","10441200","-","2766","Strata","11 to 15","3774","Dec-2019"
"1180","ROYALGREEN","ANAMALAI AVENUE","Condominium","10","CCR","Freehold","New Sale","1","4016000","-","1432","Strata","01 to 05","2805","Dec-2019"
"1181","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1420104","1413003","484","Strata","16 to 20","2917","Dec-2019"
"1182","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2778023","2766910","1098","Strata","06 to 10","2520","Dec-2019"
"1183","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1350888","1344133","484","Strata","11 to 15","2775","Dec-2019"
"1184","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2008410","1998367","689","Strata","21 to 25","2901","Dec-2019"
"1185","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1946819","1937084","689","Strata","21 to 25","2812","Dec-2019"
"1186","UPTOWN @ FARRER","PERUMAL ROAD","Apartment","08","RCR","99 yrs lease commencing from 2017","New Sale","1","1089275","-","538","Strata","16 to 20","2024","Dec-2019"
"1187","3 CUSCADEN","CUSCADEN WALK","Apartment","10","CCR","Freehold","New Sale","1","2598969","-","732","Strata","06 to 10","3551","Dec-2019"
"1188","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2973726","2958857","1098","Strata","11 to 15","2695","Dec-2019"
"1189","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","2044000","-","764","Strata","21 to 25","2675","Dec-2019"
"1190","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","2040700","-","764","Strata","21 to 25","2670","Dec-2019"
"1191","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","2045000","-","764","Strata","21 to 25","2676","Dec-2019"
"1192","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","4653000","-","1733","Strata","21 to 25","2685","Dec-2019"
"1193","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","2060200","-","764","Strata","21 to 25","2696","Dec-2019"
"1194","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2700000","2686500","947","Strata","01 to 05","2836","Dec-2019"
"1195","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2122280","-","797","Strata","16 to 20","2664","Dec-2019"
"1196","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1379422","1372524","484","Strata","16 to 20","2834","Dec-2019"
"1197","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2412300","2400238","807","Strata","01 to 05","2973","Dec-2019"
"1198","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2212896","2201831","797","Strata","11 to 15","2764","Dec-2019"
"1199","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2105628","2095099","829","Strata","06 to 10","2528","Dec-2019"
"1200","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1409192","1402146","484","Strata","16 to 20","2895","Dec-2019"
"1201","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1318721","1312127","484","Strata","11 to 15","2709","Dec-2019"
"1202","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2480974","2468569","807","Strata","01 to 05","3058","Dec-2019"
"1203","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","6415910","-","2088","Strata","21 to 25","3072","Dec-2019"
"1204","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1438600","1402600","484","Strata","06 to 10","2896","Dec-2019"
"1205","WILSHIRE RESIDENCES","FARRER ROAD","Apartment","10","CCR","Freehold","New Sale","1","2093960","-","893","Strata","11 to 15","2344","Dec-2019"
"1206","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2128030","2117389","797","Strata","11 to 15","2658","Dec-2019"
"1207","ROYALGREEN","ANAMALAI AVENUE","Condominium","10","CCR","Freehold","New Sale","1","2838000","-","1066","Strata","01 to 05","2663","Dec-2019"
"1208","CUSCADEN RESERVE","CUSCADEN ROAD","Condominium","10","CCR","99 yrs lease commencing from 2018","New Sale","1","3460960","-","926","Strata","21 to 25","3739","Dec-2019"
"1209","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2251662","2240403","829","Strata","11 to 15","2703","Dec-2019"
"1210","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1916512","1906929","689","Strata","16 to 20","2768","Dec-2019"
"1211","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2429971","2417821","807","Strata","01 to 05","2995","Dec-2019"
"1212","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1360564","1353761","484","Strata","11 to 15","2795","Dec-2019"
"1213","FOURTH AVENUE RESIDENCES","FOURTH AVENUE","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1103000","-","484","Strata","01 to 05","2277","Dec-2019"
"1214","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1890000","1854000","743","Strata","06 to 10","2496","Dec-2019"
"1215","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2883161","2868745","1098","Strata","11 to 15","2613","Dec-2019"
"1216","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","2920600","2848600","1023","Strata","26 to 30","2786","Dec-2019"
"1217","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","1949800","-","764","Strata","06 to 10","2551","Dec-2019"
"1218","THE HYDE","BALMORAL ROAD","Condominium","10","CCR","Freehold","New Sale","1","2923000","-","947","Strata","06 to 10","3086","Dec-2019"
"1219","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2117190","2106604","797","Strata","11 to 15","2645","Dec-2019"
"1220","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2933238","2918571","1098","Strata","11 to 15","2658","Dec-2019"
"1221","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2733040","2705709","1098","Strata","01 to 05","2464","Dec-2019"
"1222","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1947725","1937986","689","Strata","16 to 20","2813","Dec-2019"
"1223","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1847521","1838283","689","Strata","11 to 15","2668","Dec-2019"
"1224","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","6650100","-","1776","Strata","21 to 25","3744","Dec-2019"
"1225","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1885623","1876194","689","Strata","11 to 15","2723","Dec-2019"
"1226","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","11351280","11294524","3358","Strata","26 to 30","3363","Nov-2019"
"1227","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1273238","1266871","484","Strata","01 to 05","2615","Nov-2019"
"1228","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1694685","1686211","689","Strata","06 to 10","2448","Nov-2019"
"1229","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2054682","2044408","829","Strata","06 to 10","2467","Nov-2019"
"1230","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","6261300","-","1776","Strata","11 to 15","3525","Nov-2019"
"1231","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1333768","1327099","484","Strata","11 to 15","2740","Nov-2019"
"1232","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2064392","2054070","797","Strata","06 to 10","2579","Nov-2019"
"1233","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1728963","1720318","689","Strata","01 to 05","2497","Nov-2019"
"1234","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1919888","-","689","Strata","16 to 20","2787","Nov-2019"
"1235","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2435096","-","807","Strata","01 to 05","3016","Nov-2019"
"1236","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2828300","-","1098","Strata","06 to 10","2576","Nov-2019"
"1237","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2266830","-","797","Strata","21 to 25","2846","Nov-2019"
"1238","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1335540","-","484","Strata","11 to 15","2757","Nov-2019"
"1239","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1218270","-","484","Strata","06 to 10","2515","Nov-2019"
"1240","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1350250","-","484","Strata","11 to 15","2788","Nov-2019"
"1241","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","10980635","-","3358","Strata","21 to 25","3270","Nov-2019"
"1242","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1209475","-","484","Strata","06 to 10","2497","Nov-2019"
"1243","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1263260","-","484","Strata","06 to 10","2608","Nov-2019"
"1244","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1354300","1318300","463","Strata","11 to 15","2848","Nov-2019"
"1245","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","5056460","-","1615","Strata","21 to 25","3132","Nov-2019"
"1246","PARKSUITES","HOLLAND GROVE ROAD","Apartment","10","CCR","110 yrs lease commencing from 2017","New Sale","1","1450000","-","786","Strata","01 to 05","1845","Nov-2019"
"1247","BOULEVARD 88","ORCHARD BOULEVARD","Apartment","10","CCR","Freehold","New Sale","1","4965300","-","1313","Strata","21 to 25","3781","Nov-2019"
"1248","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1341429","-","484","Strata","11 to 15","2769","Nov-2019"
"1249","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1323775","-","484","Strata","11 to 15","2733","Nov-2019"
"1250","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2047875","-","797","Strata","06 to 10","2571","Nov-2019"
"1251","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2038613","-","829","Strata","06 to 10","2460","Nov-2019"
"1252","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2794967","-","1098","Strata","06 to 10","2546","Nov-2019"
"1253","ROYALGREEN","ANAMALAI AVENUE","Condominium","10","CCR","Freehold","New Sale","1","1966000","-","721","Strata","01 to 05","2726","Nov-2019"
"1254","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2090034","-","797","Strata","11 to 15","2624","Nov-2019"
"1255","FOURTH AVENUE RESIDENCES","FOURTH AVENUE","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","3508000","-","1475","Strata","01 to 05","2379","Nov-2019"
"1256","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2229857","-","797","Strata","16 to 20","2799","Nov-2019"
"1257","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1309068","-","484","Strata","11 to 15","2703","Nov-2019"
"1258","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2051909","-","797","Strata","06 to 10","2576","Nov-2019"
"1259","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1793785","-","689","Strata","11 to 15","2604","Nov-2019"
"1260","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2968329","-","1098","Strata","16 to 20","2704","Nov-2019"
"1261","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1253597","-","484","Strata","06 to 10","2588","Nov-2019"
"1262","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1413988","-","484","Strata","16 to 20","2919","Nov-2019"
"1263","MARTIN MODERN","MARTIN PLACE","Condominium","09","CCR","99 yrs lease commencing from 2016","New Sale","1","2030400","-","764","Strata","16 to 20","2657","Nov-2019"
"1264","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","3888388","-","1238","Strata","21 to 25","3141","Nov-2019"
"1265","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1266903","-","484","Strata","01 to 05","2616","Nov-2019"
"1266","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1402401","-","484","Strata","21 to 25","2895","Nov-2019"
"1267","3 CUSCADEN","CUSCADEN WALK","Apartment","10","CCR","Freehold","New Sale","1","1693200","-","474","Strata","16 to 20","3575","Nov-2019"
"1268","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1850626","-","689","Strata","11 to 15","2686","Nov-2019"
"1269","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1850000","-","797","Strata","01 to 05","2323","Nov-2019"
"1270","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2017488","-","829","Strata","06 to 10","2434","Nov-2019"
"1271","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1812969","-","689","Strata","11 to 15","2632","Nov-2019"
"1272","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1841562","-","689","Strata","16 to 20","2673","Nov-2019"
"1273","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1171232","-","484","Strata","01 to 05","2418","Nov-2019"
"1274","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1767651","-","689","Strata","06 to 10","2566","Nov-2019"
"1275","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2023690","-","797","Strata","06 to 10","2541","Nov-2019"
"1276","ROYALGREEN","ANAMALAI AVENUE","Condominium","10","CCR","Freehold","New Sale","1","2894000","-","1066","Strata","01 to 05","2716","Nov-2019"
"1277","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1855507","-","689","Strata","16 to 20","2693","Nov-2019"
"1278","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1255134","-","484","Strata","01 to 05","2591","Nov-2019"
"1279","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1261019","-","484","Strata","01 to 05","2603","Nov-2019"
"1280","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1269840","-","484","Strata","06 to 10","2622","Nov-2019"
"1281","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","2254855","-","797","Strata","21 to 25","2831","Nov-2019"
"1282","MIDTOWN BAY","BEACH ROAD","Apartment","07","CCR","99 yrs lease commencing from 2018","New Sale","1","1944000","1908000","743","Strata","11 to 15","2569","Nov-2019"
"1283","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1196110","-","484","Strata","01 to 05","2469","Nov-2019"
"1284","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1653590","-","689","Strata","01 to 05","2400","Nov-2019"
"1285","ONE HOLLAND VILLAGE RESIDENCES","HOLLAND VILLAGE WAY","Apartment","10","CCR","99 yrs lease commencing from 2018","New Sale","1","1913240","-","797","Strata","01 to 05","2402","Nov-2019"
