"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"3439","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1028000","-","624","Strata","06 to 10","1647","Nov-2019"
"3440","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1081600","-","624","Strata","06 to 10","1732","Nov-2019"
"3441","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1601600","-","936","Strata","11 to 15","1710","Nov-2019"
"3442","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1051200","-","624","Strata","11 to 15","1684","Nov-2019"
"3443","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1286400","-","764","Strata","06 to 10","1683","Nov-2019"
"3444","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","896000","-","495","Strata","11 to 15","1810","Nov-2019"
"3445","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1144800","-","624","Strata","06 to 10","1834","Nov-2019"
"3446","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1176800","-","624","Strata","11 to 15","1885","Nov-2019"
"3447","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","832800","-","474","Strata","06 to 10","1758","Nov-2019"
"3448","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","841600","-","474","Strata","06 to 10","1777","Nov-2019"
"3449","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1062400","-","624","Strata","11 to 15","1702","Nov-2019"
"3450","RIVERFRONT RESIDENCES","HOUGANG AVENUE 7","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","2148000","-","1679","Strata","01 to 05","1279","Nov-2019"
"3451","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1075200","-","624","Strata","06 to 10","1722","Nov-2019"
"3452","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1099200","-","624","Strata","06 to 10","1761","Nov-2019"
"3453","AFFINITY AT SERANGOON","SERANGOON NORTH AVENUE 1","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1695000","-","1152","Strata","06 to 10","1472","Nov-2019"
"3454","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1093600","-","624","Strata","11 to 15","1752","Nov-2019"
"3455","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","938400","-","506","Strata","06 to 10","1855","Nov-2019"
"3456","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","826400","-","474","Strata","06 to 10","1745","Nov-2019"
"3457","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1093600","-","624","Strata","06 to 10","1752","Nov-2019"
"3458","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1170400","-","624","Strata","11 to 15","1875","Nov-2019"
"3459","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1157600","-","624","Strata","06 to 10","1854","Nov-2019"
"3460","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1338400","-","764","Strata","06 to 10","1751","Nov-2019"
"3461","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1577600","-","936","Strata","06 to 10","1685","Nov-2019"
"3462","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1306400","-","764","Strata","06 to 10","1709","Nov-2019"
"3463","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1300800","-","764","Strata","06 to 10","1702","Nov-2019"
"3464","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1059200","-","624","Strata","01 to 05","1697","Nov-2019"
"3465","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1792000","-","1012","Strata","11 to 15","1771","Nov-2019"
"3466","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","816800","-","474","Strata","01 to 05","1725","Nov-2019"
"3467","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1337600","-","764","Strata","11 to 15","1750","Nov-2019"
"3468","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1708000","-","1012","Strata","06 to 10","1688","Nov-2019"
"3469","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","826400","-","474","Strata","06 to 10","1745","Nov-2019"
"3470","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","821600","-","474","Strata","06 to 10","1735","Nov-2019"
"3471","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1052800","-","624","Strata","01 to 05","1686","Nov-2019"
"3472","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1082400","-","624","Strata","06 to 10","1734","Nov-2019"
"3473","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1047200","-","624","Strata","01 to 05","1677","Nov-2019"
"3474","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1039200","-","624","Strata","06 to 10","1665","Nov-2019"
"3475","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1075200","-","624","Strata","06 to 10","1722","Nov-2019"
"3476","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","852800","-","474","Strata","06 to 10","1801","Nov-2019"
"3477","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","831200","-","474","Strata","06 to 10","1755","Nov-2019"
"3478","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1088800","-","624","Strata","11 to 15","1744","Nov-2019"
"3479","JADESCAPE","SHUNFU ROAD","Condominium","20","RCR","99 yrs lease commencing from 2018","New Sale","1","1658000","-","1012","Strata","01 to 05","1639","Nov-2019"
"3480","JADESCAPE","SHUNFU ROAD","Condominium","20","RCR","99 yrs lease commencing from 2018","New Sale","1","1518000","-","904","Strata","11 to 15","1679","Nov-2019"
"3481","JADESCAPE","SHUNFU ROAD","Condominium","20","RCR","99 yrs lease commencing from 2018","New Sale","1","1653000","-","1012","Strata","01 to 05","1634","Nov-2019"
"3482","JADESCAPE","SHUNFU ROAD","Condominium","20","RCR","99 yrs lease commencing from 2018","New Sale","1","1647000","-","1012","Strata","01 to 05","1628","Nov-2019"
"3483","TREASURE AT TAMPINES","TAMPINES LANE","Condominium","18","OCR","99 yrs lease commencing from 2018","New Sale","1","1385000","-","1033","Strata","01 to 05","1340","Nov-2019"
"3484","JADESCAPE","SHUNFU ROAD","Condominium","20","RCR","99 yrs lease commencing from 2018","New Sale","1","1518000","-","904","Strata","11 to 15","1679","Nov-2019"
"3485","TREASURE AT TAMPINES","TAMPINES LANE","Condominium","18","OCR","99 yrs lease commencing from 2018","New Sale","1","667000","-","463","Strata","01 to 05","1441","Nov-2019"
"3486","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1063200","-","624","Strata","06 to 10","1703","Nov-2019"
"3487","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1056800","-","624","Strata","11 to 15","1693","Nov-2019"
"3488","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1314400","-","732","Strata","06 to 10","1796","Nov-2019"
"3489","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","840000","-","474","Strata","06 to 10","1774","Nov-2019"
"3490","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","816800","-","474","Strata","01 to 05","1725","Nov-2019"
"3491","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","837600","-","474","Strata","11 to 15","1769","Nov-2019"
"3492","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","837600","-","474","Strata","06 to 10","1769","Nov-2019"
"3493","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1293600","-","764","Strata","06 to 10","1693","Nov-2019"
"3494","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1561600","-","936","Strata","06 to 10","1668","Nov-2019"
"3495","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","851200","-","474","Strata","11 to 15","1797","Nov-2019"
"3496","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","880800","-","495","Strata","06 to 10","1779","Nov-2019"
"3497","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1740000","-","1012","Strata","11 to 15","1720","Nov-2019"
"3498","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1129600","-","624","Strata","06 to 10","1809","Nov-2019"
"3499","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","917600","-","506","Strata","01 to 05","1814","Nov-2019"
"3500","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","863200","-","474","Strata","11 to 15","1823","Nov-2019"
"3501","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","949600","-","506","Strata","11 to 15","1877","Nov-2019"
"3502","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1319200","-","764","Strata","06 to 10","1726","Nov-2019"
"3503","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1569600","-","936","Strata","06 to 10","1676","Nov-2019"
"3504","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1280000","-","764","Strata","06 to 10","1675","Nov-2019"
"3505","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1346400","-","732","Strata","11 to 15","1839","Nov-2019"
"3506","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","954400","-","506","Strata","11 to 15","1887","Nov-2019"
"3507","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1344800","-","764","Strata","06 to 10","1760","Nov-2019"
"3508","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1069600","-","624","Strata","01 to 05","1713","Nov-2019"
"3509","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1319200","-","764","Strata","06 to 10","1726","Nov-2019"
"3510","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","821600","-","474","Strata","06 to 10","1735","Nov-2019"
"3511","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1051200","-","624","Strata","01 to 05","1684","Nov-2019"
"3512","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1306400","-","764","Strata","06 to 10","1709","Nov-2019"
"3513","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","816800","-","474","Strata","01 to 05","1725","Nov-2019"
"3514","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","918400","-","506","Strata","11 to 15","1815","Nov-2019"
"3515","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","2131200","-","1313","Strata","06 to 10","1623","Nov-2019"
"3516","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1740000","-","1023","Strata","06 to 10","1702","Nov-2019"
"3517","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","826400","-","474","Strata","06 to 10","1745","Nov-2019"
"3518","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","2234400","-","1324","Strata","06 to 10","1688","Nov-2019"
"3519","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1164000","-","624","Strata","06 to 10","1864","Nov-2019"
"3520","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1326400","-","764","Strata","06 to 10","1736","Nov-2019"
"3521","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","912000","-","506","Strata","01 to 05","1803","Nov-2019"
"3522","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1138400","-","624","Strata","06 to 10","1823","Nov-2019"
"3523","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","837600","-","474","Strata","06 to 10","1769","Nov-2019"
"3524","AFFINITY AT SERANGOON","SERANGOON NORTH AVENUE 1","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1719000","-","1152","Strata","11 to 15","1493","Nov-2019"
"3525","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1569600","-","936","Strata","06 to 10","1676","Nov-2019"
"3526","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","836800","-","474","Strata","06 to 10","1767","Nov-2019"
"3527","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1094400","-","624","Strata","11 to 15","1753","Nov-2019"
"3528","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","888000","-","506","Strata","06 to 10","1755","Nov-2019"
"3529","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","903200","-","506","Strata","06 to 10","1785","Nov-2019"
"3530","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","813600","-","474","Strata","06 to 10","1718","Nov-2019"
"3531","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","870400","-","495","Strata","06 to 10","1758","Nov-2019"
"3532","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","898400","-","506","Strata","06 to 10","1776","Nov-2019"
"3533","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1337600","-","764","Strata","06 to 10","1750","Nov-2019"
"3534","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1057600","-","624","Strata","01 to 05","1694","Nov-2019"
"3535","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1172000","-","678","Strata","06 to 10","1728","Nov-2019"
"3536","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","2191200","-","1313","Strata","11 to 15","1669","Nov-2019"
"3537","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1294400","-","764","Strata","01 to 05","1694","Nov-2019"
"3538","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","831200","-","474","Strata","06 to 10","1755","Nov-2019"
"3539","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1312800","-","764","Strata","06 to 10","1718","Nov-2019"
"3540","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1324800","-","764","Strata","06 to 10","1733","Nov-2019"
"3541","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","913600","-","506","Strata","11 to 15","1806","Nov-2019"
"3542","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1069600","-","624","Strata","06 to 10","1713","Nov-2019"
"3543","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1081600","-","624","Strata","06 to 10","1732","Nov-2019"
"3544","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1099200","-","624","Strata","11 to 15","1761","Nov-2019"
"3545","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","944000","-","506","Strata","06 to 10","1866","Nov-2019"
"3546","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1123200","-","624","Strata","06 to 10","1799","Nov-2019"
"3547","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","865600","-","495","Strata","06 to 10","1748","Nov-2019"
"3548","THE GARDEN RESIDENCES","SERANGOON NORTH VIEW","Apartment","19","OCR","99 yrs lease commencing from 2017","New Sale","1","1079500","-","689","Strata","06 to 10","1567","Nov-2019"
"3549","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","848000","-","474","Strata","06 to 10","1790","Nov-2019"
"3550","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1765600","-","1055","Strata","06 to 10","1674","Nov-2019"
"3551","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","811200","-","474","Strata","01 to 05","1713","Nov-2019"
"3552","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","828000","-","474","Strata","06 to 10","1748","Nov-2019"
"3553","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","818400","-","474","Strata","06 to 10","1728","Nov-2019"
"3554","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1059200","-","624","Strata","06 to 10","1697","Nov-2019"
"3555","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1070400","-","624","Strata","06 to 10","1715","Nov-2019"
"3556","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","836800","-","474","Strata","06 to 10","1767","Nov-2019"
"3557","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","816800","-","474","Strata","01 to 05","1725","Nov-2019"
"3558","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1087200","-","624","Strata","06 to 10","1741","Nov-2019"
"3559","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1064800","-","624","Strata","06 to 10","1706","Nov-2019"
"3560","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1268000","-","764","Strata","01 to 05","1659","Nov-2019"
"3561","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1070400","-","624","Strata","06 to 10","1715","Nov-2019"
"3562","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","822400","-","474","Strata","01 to 05","1736","Nov-2019"
"3563","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1088800","-","624","Strata","06 to 10","1744","Nov-2019"
"3564","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","858400","-","474","Strata","11 to 15","1812","Nov-2019"
"3565","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","870400","-","474","Strata","06 to 10","1838","Nov-2019"
"3566","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1087200","-","624","Strata","06 to 10","1741","Nov-2019"
"3567","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1301600","-","732","Strata","01 to 05","1778","Nov-2019"
"3568","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","892800","-","506","Strata","06 to 10","1765","Nov-2019"
"3569","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","823200","-","474","Strata","06 to 10","1738","Nov-2019"
"3570","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1333600","-","732","Strata","06 to 10","1822","Nov-2019"
"3571","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","883200","-","506","Strata","01 to 05","1746","Nov-2019"
"3572","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1087200","-","624","Strata","06 to 10","1741","Nov-2019"
"3573","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","843200","-","474","Strata","06 to 10","1780","Nov-2019"
"3574","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","841600","-","474","Strata","06 to 10","1777","Nov-2019"
"3575","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","826400","-","474","Strata","06 to 10","1745","Nov-2019"
"3576","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1136000","-","624","Strata","06 to 10","1820","Nov-2019"
"3577","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","890400","-","495","Strata","11 to 15","1798","Nov-2019"
"3578","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1064800","-","624","Strata","06 to 10","1706","Nov-2019"
"3579","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1308000","-","732","Strata","06 to 10","1787","Nov-2019"
"3580","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1587200","-","947","Strata","06 to 10","1676","Nov-2019"
"3581","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1619200","-","947","Strata","11 to 15","1709","Nov-2019"
"3582","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1595200","-","947","Strata","06 to 10","1684","Nov-2019"
"3583","SENGKANG GRAND RESIDENCES","COMPASSVALE BOW","Apartment","19","OCR","99 yrs lease commencing from 2018","New Sale","1","1151200","-","624","Strata","06 to 10","1844","Nov-2019"
